run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,piloting,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,blank1000.started,text.started,text.stopped,blank1000.stopped,text_congruency.stopped,key_resp_congruency.stopped,image_scene.stopped,image_item.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,end_screen.started,text_end.started,key_end.started,end_screen.stopped,key_end.keys,key_end.rt,key_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,17,17,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_animal_5.png,Undersea,animal,sc,p,1,0.7683121999725699,None,0,1,1,1,0,17,17,17,,,,,446.6319350004196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.62251040060073,446.6319350004196,446.6319350004196,448.61657339986414,448.61661760043353,448.62443430069834,448.62443430069834,449.40029420051724,p,1,0.7683121999725699,None,449.40035449992865,449.4075645003468,450.42270429991186,450.39116139989346,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,18,18,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_animal_6.png,Jungle,animal,si,q,1,0.5290032997727394,None,0,1,1,1,0,18,18,18,,,,,450.42270429991186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.41216310020536,450.42270429991186,450.42270429991186,452.4082549000159,452.4083016999066,452.41600530035794,452.41600530035794,452.9503545006737,q,1,0.5290032997727394,None,452.9504134999588,452.9574996000156,453.9659481998533,453.9416594998911,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,19,19,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_object_11.png,Undersea,object,sc,p,1,0.7786047998815775,None,0,1,1,1,0,19,19,19,,,,,453.9659481998533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.9598889006302,453.9659481998533,453.9659481998533,455.9500699006021,455.9501133998856,455.95782619994134,455.95782619994134,456.74171420000494,p,1,0.7786047998815775,None,456.7417721003294,456.74943070020527,457.7664732001722,457.73362930025905,,,455.95782619994134,455.95782619994134,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,20,20,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_17.png,Undersea,object,si,p,0,0.48337719962000847,None,0,1,1,1,0,20,20,20,,,,,457.7664732001722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.76083680056036,457.7664732001722,457.7664732001722,459.7503500999883,459.7504465999082,459.75759709998965,459.75759709998965,460.24209079984576,p,0,0.48337719962000847,None,460.24214849993587,460.24923260044307,461.26639200001955,461.23304759990424,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,21,21,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_13.png,Jungle,object,sc,p,1,0.423085100017488,None,0,1,1,1,0,21,21,21,,,,,461.26639200001955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.2595488000661,461.26639200001955,461.26639200001955,463.2500793002546,463.2501766998321,463.25783700030297,463.25783700030297,463.683632100001,p,1,0.423085100017488,None,463.68369009997696,463.6911693001166,464.707340400666,464.6751591004431,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,22,22,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_object_6.png,Jungle,object,si,p,0,0.8212353996932507,None,0,1,1,1,0,22,22,22,,,,,464.707340400666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.6980474004522,464.707340400666,464.707340400666,466.6921270005405,466.6921709999442,466.6996670998633,466.6996670998633,467.5254554003477,p,0,0.8212353996932507,None,467.5255123004317,467.53290580026805,468.5473818005994,468.51672090031207,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,23,23,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_14.png,Undersea,animal,si,q,1,0.3475940003991127,None,0,1,1,1,0,23,23,23,,,,,468.5473818005994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.5364236999303,468.5473818005994,468.5473818005994,470.52576150000095,470.5258565004915,470.53293500002474,470.53293500002474,470.8837785003707,q,1,0.3475940003991127,None,470.8838349003345,470.89130790065974,471.9074856005609,471.87535030022264,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,24,24,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_object_4.png,Undersea,object,sc,q,0,0.5647741006687284,None,0,1,1,1,0,24,24,24,,,,,471.9074856005609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.8983327001333,471.9074856005609,471.9074856005609,473.89211240038276,473.89216080028564,473.89962439984083,473.89962439984083,474.4672369007021,q,0,0.5647741006687284,None,474.4672965006903,474.4746136004105,475.4922074005008,475.458354100585,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,25,25,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_9.png,Undersea,object,si,q,1,0.4535489995032549,None,0,1,1,1,0,25,25,25,,,,,475.4922074005008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.4867463000119,475.4922074005008,475.4922074005008,477.47549000009894,477.47553590033203,477.4831062005833,477.4831062005833,477.9418884003535,q,1,0.4535489995032549,None,477.9419477004558,477.9497704003006,478.9664104003459,478.93372690025717,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,26,26,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_object_10.png,Jungle,object,si,q,1,0.5465834997594357,None,0,1,1,1,0,26,26,26,,,,,478.9664104003459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.95895650051534,478.9664104003459,478.9664104003459,480.95055100042373,480.9505978003144,480.95830720011145,480.95830720011145,481.5087414998561,q,1,0.5465834997594357,None,481.5087990006432,481.516726099886,482.53286739997566,482.5002987999469,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,27,27,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_11.png,Undersea,animal,si,q,1,0.40453270077705383,None,0,1,1,1,0,27,27,27,,,,,482.53286739997566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.5232986006886,482.53286739997566,482.53286739997566,484.5171381998807,484.5171835999936,484.52472090069205,484.52472090069205,484.93389390036464,q,1,0.40453270077705383,None,484.9339526006952,484.9416666002944,485.9583128001541,485.9252267004922,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,28,28,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_object_12.png,Jungle,object,si,q,1,0.4748149998486042,None,0,1,1,1,0,28,28,28,,,,,485.9583128001541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.9504005005583,485.9583128001541,485.9583128001541,487.9343397002667,487.93438670039177,487.9415821004659,487.9415821004659,488.41742520034313,q,1,0.4748149998486042,None,488.4174827998504,488.424896299839,489.44111180026084,489.40871770028025,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,29,29,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_17.png,Undersea,animal,si,q,1,0.519081300124526,None,0,1,1,1,0,29,29,29,,,,,489.44111180026084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.4300212999806,489.44111180026084,489.44111180026084,491.4257541000843,491.4258502004668,491.43327420018613,491.43327420018613,491.95904859993607,q,1,0.519081300124526,None,491.95910790003836,491.9665661007166,492.99060930032283,492.9504252001643,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,30,30,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_3.png,Undersea,animal,si,q,1,0.5138178998604417,None,0,1,1,1,0,30,30,30,,,,,492.99060930032283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.97913639992476,492.99060930032283,492.99060930032283,494.9674275005236,494.9674725001678,494.9750971002504,494.9750971002504,495.4922962002456,q,1,0.5138178998604417,None,495.49235520046204,495.50009460002184,496.5164423007518,496.484098800458,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,31,31,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_11.png,Jungle,object,sc,p,1,0.30097650084644556,None,0,1,1,1,0,31,31,31,,,,,496.5164423007518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.50532629992813,496.5164423007518,496.5164423007518,498.4925031000748,498.4925477998331,498.5000058999285,498.5000058999285,498.8094880003482,p,1,0.30097650084644556,None,498.8095466000959,498.8168461006135,499.82587540056556,499.80037110019475,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,32,32,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_2.png,Jungle,object,sc,p,1,0.5197892999276519,None,0,1,1,1,0,32,32,32,,,,,499.82587540056556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.8206970002502,499.82587540056556,499.82587540056556,501.8095896001905,501.8096325006336,501.8168037002906,501.8168037002906,502.34284720011055,p,1,0.5197892999276519,None,502.3429054999724,502.3501754999161,503.36653240025043,503.33444290049374,,,501.8168037002906,501.8168037002906,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,33,33,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_object_20.png,Undersea,object,sc,p,1,0.5778183992952108,None,0,1,1,1,0,33,33,33,,,,,503.36653240025043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.3570111002773,503.36653240025043,503.36653240025043,505.35110010020435,505.351196100004,505.3584999004379,505.3584999004379,505.9424279006198,p,1,0.5778183992952108,None,505.94248700048774,505.9502905998379,506.9657892007381,506.9340086998418,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,34,34,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_object_18.png,Undersea,object,si,q,1,0.47578509990125895,None,0,1,1,1,0,34,34,34,,,,,506.9657892007381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.954914400354,506.9657892007381,506.9657892007381,508.942682900466,508.9427275005728,508.95011650025845,508.95011650025845,509.4342208998278,q,1,0.47578509990125895,None,509.43428000062704,509.4419912006706,510.4504757001996,510.42587580066174,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,35,35,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_object_5.png,Jungle,object,si,p,0,0.8389106001704931,None,0,1,1,1,0,35,35,35,,,,,510.4504757001996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.44414140004665,510.4504757001996,510.4504757001996,512.4345046002418,512.4345475006849,512.4419969003648,512.4419969003648,513.2846467001364,p,0,0.8389106001704931,None,513.2847038004547,513.2918867999688,514.3084709001705,514.2758172005415,,,512.4419969003648,512.4419969003648,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,36,36,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_object_4.png,Jungle,object,si,q,1,0.5005794996395707,None,0,1,1,1,0,36,36,36,,,,,514.3084709001705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.2998939007521,514.3084709001705,514.3084709001705,516.2931391000748,516.293208300136,516.3002336006612,516.3002336006612,516.8093853006139,q,1,0.5005794996395707,None,516.8094428004697,516.8169908002019,517.8333796001971,517.8011493999511,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,37,37,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_object_2.png,Undersea,object,si,q,1,0.6797607997432351,None,0,1,1,1,0,37,37,37,,,,,517.8333796001971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.8235832005739,517.8333796001971,517.8333796001971,519.8095668004826,519.809610100463,519.8169453004375,519.8169453004375,520.5015989998356,q,1,0.6797607997432351,None,520.5016611004248,520.5089838998392,521.5171298002824,521.4928192999214,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,38,38,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_6.png,Undersea,animal,sc,p,1,0.6514552999287844,None,0,1,1,1,0,38,38,38,,,,,521.5171298002824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.5121256001294,521.5171298002824,521.5171298002824,523.5018589003012,523.5019017001614,523.509298699908,523.509298699908,524.1684288000688,p,1,0.6514552999287844,None,524.1684870002791,524.1753262002021,525.1931833000854,525.1595112001523,,,523.509298699908,523.509298699908,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,39,39,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_4.png,Undersea,animal,si,q,1,0.5764142004773021,None,0,1,1,1,0,39,39,39,,,,,525.1931833000854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.1875823000446,525.1931833000854,525.1931833000854,527.176843999885,527.1768899001181,527.184125199914,527.184125199914,527.7684188000858,q,1,0.5764142004773021,None,527.7684781998396,527.7759551005438,528.7920379005373,528.7595800999552,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,40,40,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_animal_13.png,Undersea,animal,sc,q,0,0.448619800619781,None,0,1,1,1,0,40,40,40,,,,,528.7920379005373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.7824614001438,528.7920379005373,528.7920379005373,530.7768200999126,530.7769191004336,530.7840309999883,530.7840309999883,531.2349966000766,q,0,0.448619800619781,None,531.2350546000525,531.2424157001078,532.2572822999209,532.2259959001094,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,41,41,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_animal_20.png,Jungle,animal,si,q,1,0.8544851001352072,None,0,1,1,1,0,41,41,41,,,,,532.2572822999209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.2470157006755,532.2572822999209,532.2572822999209,534.2432476002723,534.2432919004932,534.2506768004969,534.2506768004969,535.1097141001374,q,1,0.8544851001352072,None,535.1097726998851,535.1177357006818,536.1419946001843,536.1014998005703,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,42,42,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_19.png,Jungle,animal,sc,q,0,0.6029489999637008,None,0,1,1,1,0,42,42,42,,,,,536.1419946001843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.1316366000101,536.1419946001843,536.1419946001843,538.110086100176,538.1101307002828,538.1175012001768,538.1175012001768,538.7268241001293,q,0,0.6029489999637008,None,538.7268828004599,538.734301100485,539.7497505005449,539.7181898001581,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,43,43,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_animal_2.png,Jungle,animal,si,q,1,0.5938194999471307,None,0,1,1,1,0,43,43,43,,,,,539.7497505005449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.7392266001552,539.7497505005449,539.7497505005449,541.7350591998547,541.7351042004302,541.7428237004206,541.7428237004206,542.3435025000945,q,1,0.5938194999471307,None,542.3435610001907,542.3508387003094,543.3736091004685,543.3344560004771,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,44,44,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_5.png,Jungle,animal,sc,p,1,0.6246991995722055,None,0,1,1,1,0,44,44,44,,,,,543.3736091004685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.3617774005979,543.3736091004685,543.3736091004685,545.3514229999855,545.3514736006036,545.3596227001399,545.3596227001399,545.985213899985,p,1,0.6246991995722055,None,545.9852780001238,545.9925171006471,547.0012413002551,546.9764783000574,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,45,45,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_animal_10.png,Undersea,animal,sc,None,0,,,0,1,1,1,0,45,45,45,,,,,547.0012413002551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.9953129002824,547.0012413002551,547.0012413002551,548.9854266000912,548.9854693999514,548.992961300537,548.992961300537,549.9768937006593,None,0,,,549.9769426006824,549.9843585006893,551.0013038003817,550.9684810005128,549.9843585006893,549.9843585006893,548.992961300537,548.992961300537,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,46,46,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_15.png,Undersea,object,si,q,1,0.24018780048936605,None,0,1,1,1,0,46,46,46,,,,,551.0013038003817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.9943047007546,551.0013038003817,551.0013038003817,552.9855324001983,552.9855753006414,552.9927123999223,552.9927123999223,553.2349327001721,q,1,0.24018780048936605,None,553.2349871005863,553.2428808007389,554.2561746006832,554.2263969006017,,,552.9927123999223,552.9927123999223,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,47,47,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_animal_16.png,Undersea,animal,sc,p,1,0.23727940022945404,None,0,1,1,1,0,47,47,47,,,,,554.2561746006832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.2449849005789,554.2561746006832,554.2561746006832,556.2351249000058,556.2351702004671,556.2432132000104,556.2432132000104,556.4854790000245,p,1,0.23727940022945404,None,556.4855378000066,556.4930584998801,557.5092291003093,557.4766942998394,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,48,48,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_2.png,Undersea,animal,sc,p,1,0.2589129004627466,None,0,1,1,1,0,48,48,48,,,,,557.5092291003093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.5005048001185,557.5092291003093,557.5092291003093,559.4934697998688,559.4935135999694,559.5013578999788,559.5013578999788,559.7683816002682,p,1,0.2589129004627466,None,559.7684375001118,559.7763680005446,560.7926562000066,560.7602606005967,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,49,49,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_10.png,Jungle,animal,sc,p,1,0.52008739951998,None,0,1,1,1,0,49,49,49,,,,,560.7926562000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.7834199005738,560.7926562000066,560.7926562000066,562.7689719004557,562.7690671002492,562.7763683004305,562.7763683004305,563.3018100000918,p,1,0.52008739951998,None,563.3018693001941,563.3098611002788,564.3324107006192,564.293465600349,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,50,50,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_19.png,Undersea,animal,si,q,1,0.45864410046488047,None,0,1,1,1,0,50,50,50,,,,,564.3324107006192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.320612700656,564.3324107006192,564.3324107006192,566.3020250005648,566.3020716998726,566.3098220005631,566.3098220005631,566.7769845006987,q,1,0.45864410046488047,None,566.7770433006808,566.7847139006481,567.7991249002516,567.7682281006128,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,51,51,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_object_19.png,Undersea,object,sc,p,1,0.31183459982275963,None,0,1,1,1,0,51,51,51,,,,,567.7991249002516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.7887931000441,567.7991249002516,567.7991249002516,569.7773275999352,569.7773721003905,569.7847468005493,569.7847468005493,570.102184000425,p,1,0.31183459982275963,None,570.1022418001667,570.1098057003692,571.1241331007332,571.0933381998911,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
2,52,52,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_19.png,Jungle,object,sc,p,1,0.4265711000189185,None,0,1,1,1,0,52,52,52,,,,,571.1241331007332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.1133860005066,571.1241331007332,571.1241331007332,573.102810700424,573.1029181005433,573.1098899999633,573.1098899999633,573.543673899956,p,1,0.4265711000189185,None,573.5437339004129,573.5517214005813,574.5657082004473,574.5350931007415,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_10h45.34.149,SBL_superimposed_encoding,,2026.1.3,119.76506794615439,2026-07-10 10h45.34.366600 -0400,
