9.1225 	WARNING 	Requested an unavailable screen number - using first available.
9.1245 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [2560, 1440]. Using actual size
14.5885 	WARNING 	Font b'Open Sans' was requested. No similar font found.
14.5931 	WARNING 	Font b'Open Sans' was requested. No similar font found.
14.6153 	WARNING 	Font b'Open Sans' was requested. No similar font found.
14.6192 	WARNING 	Font b'Open Sans' was requested. No similar font found.
14.6231 	WARNING 	Font b'Open Sans' was requested. No similar font found.
14.6270 	WARNING 	Font b'Open Sans' was requested. No similar font found.
14.6309 	WARNING 	Font b'Open Sans' was requested. No similar font found.
14.6348 	WARNING 	Font b'Open Sans' was requested. No similar font found.
61.6153 	WARNING 	Requested image 'stimuli/scenes/scene_J1.png' not found but similar filename 'stimuli/scenes/scene_J1.jpg' exists. This will be used instead but changing the filename is advised.
61.6381 	WARNING 	Requested image 'stimuli/scenes/scene_J2.png' not found but similar filename 'stimuli/scenes/scene_J2.jpg' exists. This will be used instead but changing the filename is advised.
61.6610 	WARNING 	Requested image 'stimuli/scenes/scene_U1.png' not found but similar filename 'stimuli/scenes/scene_U1.jpg' exists. This will be used instead but changing the filename is advised.
61.6805 	WARNING 	Requested image 'stimuli/scenes/scene_U2.png' not found but similar filename 'stimuli/scenes/scene_U2.jpg' exists. This will be used instead but changing the filename is advised.
