16.5730 	WARNING 	Requested an unavailable screen number - using first available.
16.5763 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [2560, 1440]. Using actual size
21.4622 	WARNING 	Font b'Open Sans' was requested. No similar font found.
21.4667 	WARNING 	Font b'Open Sans' was requested. No similar font found.
21.4874 	WARNING 	Font b'Open Sans' was requested. No similar font found.
21.4913 	WARNING 	Font b'Open Sans' was requested. No similar font found.
21.4952 	WARNING 	Font b'Open Sans' was requested. No similar font found.
21.4992 	WARNING 	Font b'Open Sans' was requested. No similar font found.
21.5031 	WARNING 	Font b'Open Sans' was requested. No similar font found.
21.5070 	WARNING 	Font b'Open Sans' was requested. No similar font found.
44.9081 	WARNING 	Requested image 'stimuli/scenes/scene_J1.png' not found but similar filename 'stimuli/scenes/scene_J1.jpg' exists. This will be used instead but changing the filename is advised.
44.9413 	WARNING 	Requested image 'stimuli/scenes/scene_J2.png' not found but similar filename 'stimuli/scenes/scene_J2.jpg' exists. This will be used instead but changing the filename is advised.
44.9903 	WARNING 	Requested image 'stimuli/scenes/scene_U1.png' not found but similar filename 'stimuli/scenes/scene_U1.jpg' exists. This will be used instead but changing the filename is advised.
45.0429 	WARNING 	Requested image 'stimuli/scenes/scene_U2.png' not found but similar filename 'stimuli/scenes/scene_U2.jpg' exists. This will be used instead but changing the filename is advised.
