5.4449 	WARNING 	Requested an unavailable screen number - using first available.
5.4469 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [2560, 1440]. Using actual size
10.1404 	WARNING 	Font b'Open Sans' was requested. No similar font found.
10.1450 	WARNING 	Font b'Open Sans' was requested. No similar font found.
10.1663 	WARNING 	Font b'Open Sans' was requested. No similar font found.
10.1703 	WARNING 	Font b'Open Sans' was requested. No similar font found.
10.1742 	WARNING 	Font b'Open Sans' was requested. No similar font found.
10.1781 	WARNING 	Font b'Open Sans' was requested. No similar font found.
10.1823 	WARNING 	Font b'Open Sans' was requested. No similar font found.
10.1865 	WARNING 	Font b'Open Sans' was requested. No similar font found.
20.1707 	WARNING 	Requested image 'stimuli/scenes/scene_J1.png' not found but similar filename 'stimuli/scenes/scene_J1.jpg' exists. This will be used instead but changing the filename is advised.
20.2331 	WARNING 	Requested image 'stimuli/scenes/scene_J2.png' not found but similar filename 'stimuli/scenes/scene_J2.jpg' exists. This will be used instead but changing the filename is advised.
20.2799 	WARNING 	Requested image 'stimuli/scenes/scene_U1.png' not found but similar filename 'stimuli/scenes/scene_U1.jpg' exists. This will be used instead but changing the filename is advised.
20.3225 	WARNING 	Requested image 'stimuli/scenes/scene_U2.png' not found but similar filename 'stimuli/scenes/scene_U2.jpg' exists. This will be used instead but changing the filename is advised.
