7.7868 	WARNING 	Requested an unavailable screen number - using first available.
7.7888 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [2560, 1440]. Using actual size
12.5842 	WARNING 	Font b'Open Sans' was requested. No similar font found.
12.5895 	WARNING 	Font b'Open Sans' was requested. No similar font found.
12.6136 	WARNING 	Font b'Open Sans' was requested. No similar font found.
12.6183 	WARNING 	Font b'Open Sans' was requested. No similar font found.
12.6228 	WARNING 	Font b'Open Sans' was requested. No similar font found.
12.6273 	WARNING 	Font b'Open Sans' was requested. No similar font found.
12.6315 	WARNING 	Font b'Open Sans' was requested. No similar font found.
12.6361 	WARNING 	Font b'Open Sans' was requested. No similar font found.
15.0897 	WARNING 	Requested image 'stimuli/scenes/scene_J1.png' not found but similar filename 'stimuli/scenes/scene_J1.jpg' exists. This will be used instead but changing the filename is advised.
15.1118 	WARNING 	Requested image 'stimuli/scenes/scene_J2.png' not found but similar filename 'stimuli/scenes/scene_J2.jpg' exists. This will be used instead but changing the filename is advised.
15.1347 	WARNING 	Requested image 'stimuli/scenes/scene_U1.png' not found but similar filename 'stimuli/scenes/scene_U1.jpg' exists. This will be used instead but changing the filename is advised.
15.1562 	WARNING 	Requested image 'stimuli/scenes/scene_U2.png' not found but similar filename 'stimuli/scenes/scene_U2.jpg' exists. This will be used instead but changing the filename is advised.
