run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,piloting,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,item_cue.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,ret_end_screen.started,text_endSet.started,key_resp_continue.started,ret_end_screen.stopped,key_resp_continue.keys,key_resp_continue.rt,key_resp_continue.duration,forked_instructions.started,text_end_inst.started,key_resp_end.started,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,17,17,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_16.png,Jungle,object,sc,None,1,1,0.41244699992239475,None,3,0.3586397999897599,None,2,1,0.3859041999094188,None,3,0.21295269997790456,None,0,2,2,2,0,17,17,17,,,,,802.7453827999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.7431030999869,802.7453827999998,806.734658200061,None,809.0103031999897,810.0017220000736,807.72706439998,807.7341863999609,807.7341863999609,807.7341863999609,0.00020430004224181175,808.1433375999331,1,1,0.41244699992239475,None,810.4022751001175,810.409418300027,810.9026762999129,810.8930037999526,808.637293000007,808.6444522999227,808.6444522999227,808.6444522999227,809.0102494999301,3,0.3586397999897599,None,810.0062164000701,810.0094437999651,810.0094437999651,810.0094437999651,810.0094437999651,810.4022103999741,2,1,0.3859041999094188,None,810.8956126000267,810.9026762999129,810.9026762999129,810.9026762999129,811.1186254001223,3,0.21295269997790456,None,811.1186834000982,814.1098980999086,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
2,18,18,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_animal_18.png,Jungle,animal,si,None,2,1,0.3165551000274718,None,2,0.29038550006225705,None,1,0,1.3128400000277907,None,2,0.23053840012289584,None,0,2,2,2,0,18,18,18,,,,,814.1440664001275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.1418590000831,814.1440664001275,818.1264937000815,None,820.2437042999081,821.2346924999729,819.1189109999686,819.126549599925,819.126549599925,819.126549599925,0.00027229986153542995,819.443620899925,2,1,0.3165551000274718,None,822.5604189999867,822.5677869999781,823.0612586999778,823.0518573999871,819.9379505000543,819.9449863000773,819.9449863000773,819.9449863000773,820.2436478999443,2,0.29038550006225705,None,821.2390360001009,821.242727200035,821.242727200035,821.242727200035,821.242727200035,822.5603561999742,1,0,1.3128400000277907,None,823.0542804999277,823.0612586999778,823.0612586999778,823.0612586999778,823.2939095001202,2,0.23053840012289584,None,823.293971600011,826.2852570000105,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
2,19,19,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_18.png,Jungle,object,si,None,2,1,0.23668490001000464,None,3,0.2008023001253605,None,1,1,1.1048248000442982,None,2,0.13579910015687346,None,0,2,2,2,0,19,19,19,,,,,826.3120446000248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.3098275999073,826.3120446000248,830.3015523001086,None,832.2438628999516,833.2349320000503,831.2943790000863,831.3013661999721,831.3013661999721,831.3013661999721,0.0004523000679910183,831.5356785000768,2,1,0.23668490001000464,None,834.3524047001265,834.3598275999539,834.8515453999862,834.8437675999012,832.0280063999817,832.0347168000881,832.0347168000881,832.0347168000881,832.2438062999863,3,0.2008023001253605,None,833.2353858000133,833.2429319999646,833.2429319999646,833.2429319999646,833.2429319999646,834.3523427001201,1,1,1.1048248000442982,None,834.8447235999629,834.8515453999862,834.8515453999862,834.8515453999862,834.9942916000728,2,0.13579910015687346,None,834.994347800035,837.9853451000527,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,0,0,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_13.png,Undersea,object,si,None,1,1,0.2959476001560688,None,3,0.2460904000326991,None,2,1,0.5329585999716073,None,3,0.2343469001352787,None,0,3,3,3,0,0,0,0,0,0,0,0,841.483777299989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.4535386001226,841.4537601999473,841.4810806999449,841.483777299989,845.4601712001022,None,847.5027832000051,848.4941930000205,846.4528727999423,846.4600740999449,846.4600740999449,846.4600740999449,-0.0008720001205801964,846.752325899899,1,1,0.2959476001560688,None,849.0359581999946,849.043783799978,849.5374251001049,849.5277277000714,847.2463243000675,847.2532562999986,847.2532562999986,847.2532562999986,847.5027298000641,3,0.2460904000326991,None,848.4986847999971,848.5021798000671,848.5021798000671,848.5021798000671,848.5021798000671,849.0358957999852,2,1,0.5329585999716073,None,849.530291199917,849.5374251001049,849.5374251001049,849.5374251001049,849.7778819999658,3,0.2343469001352787,None,849.7779413999524,852.769068100024,,,,,,837.98814209993,837.9883640001062,837.98856540001,837.9931801999919,838.9850635000039,841.4525804000441,space,2.466579500120133,None,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,1,1,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_8.png,Jungle,object,sc,None,1,1,0.29731090017594397,None,3,0.714622100116685,None,1,1,0.4375211000442505,None,2,0.2140657000709325,None,0,3,3,3,0,1,1,1,,,,,852.8282242999412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.8259074001107,852.8282242999412,856.7853262000717,None,859.2943500000983,860.2853854999412,857.7780313999392,857.7853554000612,857.7853554000612,857.7853554000612,0.00013360008597373962,858.0774928000756,1,1,0.29731090017594397,None,860.7360308999196,860.7436202000827,861.237441400066,861.2277299000416,858.5698462000582,858.5766769000329,858.5766769000329,858.5766769000329,859.2942832999397,3,0.714622100116685,None,860.2858402000275,860.2935093000997,860.2935093000997,860.2935093000997,860.2935093000997,860.7359672000166,1,1,0.4375211000442505,None,861.2303194000851,861.237441400066,861.237441400066,861.237441400066,861.4533085001167,2,0.2140657000709325,None,861.4533716998994,864.4439695999026,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,2,2,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_5.png,Undersea,object,sc,None,2,1,0.25383489998057485,None,3,0.19841589988209307,None,1,1,1.184113600058481,None,3,0.19485540012829006,None,0,3,3,3,0,2,2,2,,,,,864.5049795000814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.5024021998979,864.5049795000814,868.4607915999368,None,870.4199246999342,871.4111754000187,869.4535064999945,869.4605475999415,869.4605475999415,869.4605475999415,0.00018279999494552612,869.7113336999901,2,1,0.25383489998057485,None,872.6115667999256,872.618663799949,873.1122467000969,873.1022377999034,870.2055303999223,870.2125951999333,870.2125951999333,870.2125951999333,870.4198672000784,3,0.19841589988209307,None,871.4155965999234,871.4189754000399,871.4189754000399,871.4189754000399,871.4189754000399,872.6115021000151,1,1,1.184113600058481,None,873.1047533999663,873.1122467000969,873.1122467000969,873.1122467000969,873.3114362000488,3,0.19485540012829006,None,873.3114970000461,876.3025271000806,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,3,3,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_11.png,Undersea,animal,si,None,1,1,0.3157615000382066,None,1,0.20203040004707873,None,1,1,1.7309942999854684,None,1,0.2161598999518901,None,0,3,3,3,0,3,3,3,,,,,876.3588946999516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.3563224000391,876.3588946999516,880.3189030999783,None,882.3366555001121,883.327570399968,881.3116289000027,881.3187744999304,881.3187744999304,881.3187744999304,0.00017630006186664104,881.6283088999335,1,1,0.3157615000382066,None,885.0698740000371,885.0774328999687,885.5708536000457,885.5611258998979,882.122278700117,882.1294325001072,882.1294325001072,882.1294325001072,882.3365958000068,1,0.20203040004707873,None,883.3328581000678,883.3363510000054,883.3363510000054,883.3363510000054,883.3363510000054,885.069810200017,1,1,1.7309942999854684,None,885.5636515999213,885.5708536000457,885.5708536000457,885.5708536000457,885.7949588999618,1,0.2161598999518901,None,885.7950283000246,888.7859346999321,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,4,4,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_15.png,Undersea,object,si,None,1,1,0.2479528000112623,None,2,0.09093519998714328,None,2,1,1.239578700158745,None,2,0.3119435999542475,None,0,3,3,3,0,4,4,4,,,,,888.8321855999529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.8300296000671,888.8321855999529,892.8026519000996,None,894.6370389999356,895.6281558999326,893.7952841001097,893.8024498999584,893.8024498999584,893.8024498999584,0.000300699844956398,894.045168899931,1,1,0.2479528000112623,None,896.8785971999168,896.8860935999546,897.3794424999505,897.3696493001189,894.537304900121,894.5442385999486,894.5442385999486,894.5442385999486,894.6369859999977,2,0.09093519998714328,None,895.6285999000538,895.6360253000166,895.6360253000166,895.6360253000166,895.6360253000166,896.8785226000473,2,1,1.239578700158745,None,897.37238169997,897.3794424999505,897.3794424999505,897.3794424999505,897.6956563000567,2,0.3119435999542475,None,897.6957147000358,900.6865868999157,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,5,5,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_6.png,Jungle,object,sc,None,1,1,0.42774069984443486,None,3,0.36026819981634617,None,2,1,0.49662659992463887,None,3,0.3761479000095278,None,0,3,3,3,0,5,5,5,,,,,900.7226996999234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.7204301001038,900.7226996999234,904.7031099000014,None,906.9952841000631,907.9868129000533,905.6955289999023,905.7027984000742,905.7027984000742,905.7027984000742,-0.0001401999033987522,906.1282701001037,1,1,0.42774069984443486,None,908.4949537001085,908.5026116999798,908.9950240000617,908.9867046000436,906.6207042001188,906.6275230001193,906.6275230001193,906.6275230001193,906.9952285001054,3,0.36026819981634617,None,907.9872731000651,907.9946363000199,907.9946363000199,907.9946363000199,907.9946363000199,908.4948909999803,2,1,0.49662659992463887,None,908.9876300001051,908.9950240000617,908.9950240000617,908.9950240000617,909.3785574999638,3,0.3761479000095278,None,909.378616400063,912.3697168000508,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,6,6,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,None,2,1,0.3457041000947356,None,3,0.22910029999911785,None,1,0,0.8702748999930918,None,3,0.3571895998902619,None,0,3,3,3,0,6,6,6,,,,,912.3924362000544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.3900367000606,912.3924362000544,916.3785451001022,None,918.4624433000572,919.4532351999078,917.3704152000137,917.3778643999249,917.3778643999249,917.3778643999249,-0.0006712998729199171,917.7286581001244,2,1,0.3457041000947356,None,920.336868399987,920.3446349999867,920.8379369000904,920.8283987999894,918.2230791000184,918.2300674999133,918.2300674999133,918.2300674999133,918.4623867000919,3,0.22910029999911785,None,919.4576030999888,919.4611472999677,919.4611472999677,919.4611472999677,919.4611472999677,920.3368057000916,1,0,0.8702748999930918,None,920.8308419000823,920.8379369000904,920.8379369000904,920.8379369000904,921.2039822000079,3,0.3571895998902619,None,921.2040381999686,924.1948667000979,916.3862159999553,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,7,7,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_object_19.png,Undersea,object,sc,None,2,1,0.23050639987923205,None,3,0.21909669996239245,None,1,0,0.9302916000597179,None,3,0.20024879998527467,None,0,3,3,3,0,7,7,7,,,,,924.2332484999206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.2310081000905,924.2332484999206,928.2117254999466,None,930.1626729001291,931.1536709000356,929.2044164999388,929.2115458000917,929.2115458000917,929.2115458000917,0.00042399996891617775,929.4371835000347,2,1,0.23050639987923205,None,932.0957134999335,932.1033288999461,932.595074800076,932.5872231000103,929.9293144999538,929.9364285001066,929.9364285001066,929.9364285001066,930.1626200000755,3,0.21909669996239245,None,931.1541124999058,931.1614298999775,931.1614298999775,931.1614298999775,931.1614298999775,932.0956502999179,1,0,0.9302916000597179,None,932.5881632000674,932.595074800076,932.595074800076,932.595074800076,932.8040466001257,3,0.20024879998527467,None,932.8041036999784,935.7954130999278,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,8,8,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_18.png,Undersea,object,si,None,1,1,0.2626332000363618,None,2,0.3594362000003457,None,1,1,1.2344126999378204,None,2,0.3705283999443054,None,0,3,3,3,0,8,8,8,,,,,935.8286385000683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.8262078000698,935.8286385000683,939.811761100078,None,941.9380334001034,942.9290342999157,940.804601599928,940.8116645999253,940.8116645999253,940.8116645999253,0.0005423999391496181,941.0711600999348,1,1,0.2626332000363618,None,944.178828000091,944.1867500999942,944.6805747000035,944.6708404000383,941.5645157000981,941.5715665000025,941.5715665000025,941.5715665000025,941.9379736999981,2,0.3594362000003457,None,942.933242799947,942.9366053999402,942.9366053999402,942.9366053999402,942.9366053999402,944.1787654999644,1,1,1.2344126999378204,None,944.6733687999658,944.6805747000035,944.6805747000035,944.6805747000035,945.0545201001223,2,0.3705283999443054,None,945.0545779999811,948.045653300127,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,9,9,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_4.png,Undersea,animal,si,None,1,1,0.26837949990294874,None,3,0.19913480011746287,None,1,0,1.1586878998205066,None,1,0.8202904001809657,None,0,3,3,3,0,9,9,9,,,,,948.0726372001227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.0702734999359,948.0726372001227,952.0618753999006,None,954.0298973000608,955.0209753999952,953.0544839999638,953.061896200059,953.061896200059,953.061896200059,-4.910002462565899e-05,953.3296318000648,1,1,0.26837949990294874,None,956.1958818000276,956.2038412000984,956.6950769000687,956.6873067999259,953.8218086999841,953.8287051001098,953.8287051001098,953.8287051001098,954.0298413001001,3,0.19913480011746287,None,955.0214309000876,955.0285336999223,955.0285336999223,955.0285336999223,955.0285336999223,956.1958198000211,1,0,1.1586878998205066,None,956.6882112999447,956.6950769000687,956.6950769000687,956.6950769000687,957.5214831000194,1,0.8202904001809657,None,957.5215423000045,960.5124641999137,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,10,10,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_13.png,Jungle,object,si,None,2,1,0.2827055000234395,None,3,0.18527529994025826,None,1,0,0.8202537000179291,None,2,0.21317280014045537,None,0,3,3,3,0,10,10,10,,,,,960.5311110999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.5288917000871,960.5311110999901,964.5211591001134,None,966.496361900121,967.4874287999701,965.5131681999192,965.5207261999603,965.5207261999603,965.5207261999603,-0.000654200091958046,965.8053226000629,2,1,0.2827055000234395,None,968.3215521001257,968.328834899934,968.8224078000057,968.8127941000275,966.298670399934,966.3056401999202,966.3056401999202,966.3056401999202,966.4963040999137,3,0.18527529994025826,None,967.491758499993,967.4953711000271,967.4953711000271,967.4953711000271,967.4953711000271,968.3214891001116,1,0,0.8202537000179291,None,968.8152443000581,968.8224078000057,968.8224078000057,968.8224078000057,969.0380842001177,2,0.21317280014045537,None,969.038140800083,972.0296799000353,964.5290266000666,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,11,11,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_animal_13.png,Undersea,animal,sc,None,2,1,0.573644099989906,None,1,0.21916149999015033,None,2,1,1.2815115000121295,None,1,0.16843090020120144,None,0,3,3,3,0,11,11,11,,,,,972.0511304000393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.04883720004,972.0511304000393,976.0377134000883,None,978.3383585999254,979.3292247999925,977.0300247000996,977.0375367000233,977.0375367000233,977.0375367000233,-0.0004493000451475382,977.6135992000345,2,1,0.573644099989906,None,980.6215295000002,980.6293375000823,981.1230854000896,981.1132608000189,978.1053446999285,978.1121300000232,978.1121300000232,978.1121300000232,978.3383045999799,1,0.21916149999015033,None,979.3296711000148,979.3375468999147,979.3375468999147,979.3375468999147,979.3375468999147,980.6214670001063,2,1,1.2815115000121295,None,981.1157782000955,981.1230854000896,981.1230854000896,981.1230854000896,981.2967246999033,1,0.16843090020120144,None,981.2967771999538,984.2878312000539,976.0456687000114,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,12,12,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_animal_20.png,Undersea,animal,sc,None,2,1,0.2826802998315543,None,2,0.3635730999521911,None,2,1,0.9496132000349462,None,1,0.21930760005488992,None,0,3,3,3,0,12,12,12,,,,,984.3530170999002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.3490112000145,984.3530170999002,988.304485199973,None,990.4469157999847,991.4378871000372,989.2969162999652,989.3041346999817,989.3041346999817,989.3041346999817,0.0001830998808145523,989.5802829000168,2,1,0.2826802998315543,None,992.3970707000699,992.4044542999472,992.8958370999899,992.8879056998994,990.072366700042,990.079582599923,990.079582599923,990.079582599923,990.4468606999144,2,0.3635730999521911,None,991.4383686000947,991.4461946000811,991.4461946000811,991.4461946000811,991.4461946000811,992.3970067000482,2,1,0.9496132000349462,None,992.8888467999641,992.8958370999899,992.8958370999899,992.8958370999899,993.1219838999677,1,0.21930760005488992,None,993.1220392000396,996.1134419001173,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,13,13,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_17.png,Jungle,animal,si,None,2,1,0.6834215999115258,None,3,0.15473069995641708,None,1,1,0.8362021001521498,None,3,0.484954799991101,None,0,3,3,3,0,13,13,13,,,,,996.1371563998982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.1346734999679,996.1371563998982,1000.1213972000405,None,1002.4639598000795,1003.4548595999368,1001.1137262000702,1001.1211510000285,1001.1211510000285,1001.1211510000285,-0.0007195000071078539,1001.8054500001017,2,1,0.6834215999115258,None,1004.3052620999515,1004.3130866000429,1004.8061182000674,1004.7966092999559,1002.2973972999025,1002.3045840000268,1002.3045840000268,1002.3045840000268,1002.4639081999194,3,0.15473069995641708,None,1003.4553112001158,1003.4629997999873,1003.4629997999873,1003.4629997999873,1003.4629997999873,1004.3051988000516,1,1,0.8362021001521498,None,1004.7991017999593,1004.8061182000674,1004.8061182000674,1004.8061182000674,1005.2971381000243,3,0.484954799991101,None,1005.2971956999972,1008.2883033999242,1000.1294563000556,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,14,14,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_19.png,Jungle,animal,si,None,1,0,0.26542020007036626,None,1,0.17816570005379617,None,2,0,1.3328256998211145,None,1,0.08941460005007684,None,0,3,3,3,0,14,14,14,,,,,1008.3476954000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.3450577000622,1008.3476954000071,1012.3053220000584,None,1014.2559124000836,1015.2469601000194,1013.2977015001234,1013.3045882000588,1013.3045882000588,1013.3045882000588,0.0005508000031113625,1013.571691500023,1,0,0.26542020007036626,None,1016.5888159999158,1016.5962592000142,1017.089664600091,1017.0800920000765,1014.0658488001209,1014.0730079999194,1014.0730079999194,1014.0730079999194,1014.2558597000316,1,0.17816570005379617,None,1015.2474054999184,1015.2546810999047,1015.2546810999047,1015.2546810999047,1015.2546810999047,1016.5887516001239,2,0,1.3328256998211145,None,1017.0825195000507,1017.089664600091,1017.089664600091,1017.089664600091,1017.1809847000986,1,0.08941460005007684,None,1017.1810381999239,1020.1718782999087,,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
3,15,15,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_object_7.png,Undersea,object,sc,None,2,1,0.23915840010158718,None,2,0.21583150001242757,None,2,1,0.8007700999733061,None,3,0.1491459000390023,None,0,3,3,3,0,15,15,15,,,,,1020.1953100000974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.1931795999408,1020.1953100000974,1024.1805662999395,None,1026.1477135999594,1027.138791800011,1025.1726369000971,1025.1798857999966,1025.1798857999966,1025.1798857999966,-0.0009798998944461346,1025.4221419000532,2,1,0.23915840010158718,None,1027.9558333000168,1027.9633659000974,1028.4547427000944,1028.4470168999396,1025.9165582000278,1025.9236953000072,1025.9236953000072,1025.9236953000072,1026.1476596000139,2,0.21583150001242757,None,1027.1392437999602,1027.1467091001105,1027.1467091001105,1027.1467091001105,1027.1467091001105,1027.955771600129,2,1,0.8007700999733061,None,1028.4479447000194,1028.4547427000944,1028.4547427000944,1028.4547427000944,1028.6058533999603,3,0.1491459000390023,None,1028.6059111000504,1031.597005699994,1024.1883338999469,,,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_10h02.54.628,SBL_superimposed_retrieval,,2026.1.3,120.14436544986286,2026-07-13 10h02.55.035585 -0400,
