run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,key_resp_scenes.rt,key_resp_scenes.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,piloting,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,item_cue.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,ret_end_screen.started,text_endSet.started,key_resp_continue.started,text_endSet.stopped,key_resp_continue.stopped,ret_end_screen.stopped,key_resp_continue.keys,forked_instructions.started,text_end_inst.started,key_resp_end.started,forked_instructions.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.044021499808877707,0.0443527998868376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044383199885487556,0.044587899930775166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04460949986241758,0.04752369993366301,1.0433429998811334,6.755986999953166,space,5.69359129993245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.756031199824065,6.758603899972513,8.752155599882826,23.74470549984835,space,14.991890599951148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.002064500004053,24.075252800015733,24.075252800015733,24.075252800015733,24.075252800015733,24.075252800015733,24.075252800015733,24.075252800015733,24.075252800015733,24.075252800015733,25.73583949985914,68.02040259982459,space,42.28044279990718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.02044539991766,68.02795179979876,71.07539059990086,71.01194339990616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.01215989980847,71.01240139990114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,0,0,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_animal_1.png,Undersea,animal,si,None,1,0,0.8775206001009792,None,1,0.8157497998327017,None,None,0,1,1.1146549000404775,None,,,0,0,0,0,0,0,0,0,,,,,71.07539059990086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.03523279982619,71.03547489992343,71.0697972998023,71.07539059990086,75.03670879988931,None,78.24577599996701,79.23712349985726,76.03511439985596,76.03923340002075,76.03923340002075,76.03923340002075,-0.0003432000521570444,76.92042779992335,1,0,0.8775206001009792,None,81.73724719998427,81.74473979999311,82.23671470000409,82.22831879998557,77.41492059989832,77.42447389988229,77.42447389988229,77.42447389988229,78.24571659998037,1,0.8157497998327017,None,79.2425886997953,79.24672909989022,79.24672909989022,79.24672909989022,79.24672909989022,81.74473979999311,81.74473979999311,81.74473979999311,81.74473979999311,81.73719459981658,None,0,82.23120879987255,82.24530139984563,82.24530139984563,82.24530139984563,83.36267649987713,1,1.1146549000404775,None,83.3627396998927,86.35357529995963,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,1,1,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_animal_15.png,Jungle,animal,sc,None,2,1,0.733986800070852,None,3,1.5227028999943286,None,1,1,3,1.2212245999835432,None,0.9360690999310464,None,0,0,0,0,0,1,1,1,,,,,86.39569519995712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.39321989985183,86.39569519995712,90.37015869980678,None,94.1296877998393,95.12043869984336,91.36259279982187,91.37002349994145,91.37002349994145,91.37002349994145,-0.00010309997014701366,92.10445619979873,2,1,0.733986800070852,None,96.07117439992726,96.07830819999799,96.57128669996746,96.56202339986339,92.59836429986171,92.6055025998503,92.6055025998503,92.6055025998503,94.12962799984962,3,1.5227028999943286,None,95.12084759981371,95.12835289980285,95.12835289980285,95.12835289980285,95.12835289980285,,,,,96.0711072999984,1,1,96.56446379981935,96.57128669996746,96.57128669996746,96.57128669996746,97.79619559994899,3,1.2212245999835432,None,97.7962570998352,100.78737809997983,0.9360690999310464,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,2,2,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_animal_3.png,Jungle,animal,sc,None,2,1,1.0359626999124885,None,3,0.6478984002023935,None,1,1,3,0.6679685998242348,None,0.9487698001321405,None,0,0,0,0,0,2,2,2,,,,,100.81664039986208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8144711998757,100.81664039986208,104.80390980001539,None,107.98787929979153,108.97935249982402,105.79618349997327,105.80361499986611,105.80361499986611,105.80361499986611,-2.9999995604157448e-05,106.83753709984012,2,1,1.0359626999124885,None,109.93781389994547,109.9451864999719,110.436868699966,110.42946149990894,107.33012069994584,107.33677439996973,107.33677439996973,107.33677439996973,107.98781839990988,3,0.6478984002023935,None,108.97976139979437,108.98732889979146,108.98732889979146,108.98732889979146,108.98732889979146,,,,,109.93774609989487,1,1,110.43036409979686,110.436868699966,110.436868699966,110.436868699966,111.11286519980058,3,0.6679685998242348,None,111.11292639980093,114.10393769992515,0.9487698001321405,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,3,3,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/undersea_animal_16.png,Undersea,animal,sc,None,1,1,0.48782770009711385,None,3,1.0471180002205074,None,2,1,3,0.7752725000027567,None,1.238082499941811,None,0,0,0,0,0,3,3,3,,,,,114.12224259995855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.11981179984286,114.12224259995855,118.11280419980176,None,121.15476919990033,122.14616989996284,119.10445829993114,119.11246529989876,119.11246529989876,119.11246529989876,-0.00028740009292960167,119.60436019999906,1,1,0.48782770009711385,None,123.3966043998953,123.40391069999896,123.89702669996768,123.8874405999668,120.09871169994585,120.10551329981536,120.10551329981536,120.10551329981536,121.15470929979347,3,1.0471180002205074,None,122.15146989980713,122.15478260000236,122.15478260000236,122.15478260000236,122.15478260000236,,,,,123.39653749996796,2,1,123.88998529990204,123.89702669996768,123.89702669996768,123.89702669996768,124.67973929992877,3,0.7752725000027567,None,124.67979859979823,127.67096229991876,1.238082499941811,None,118.1206525999587,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,4,4,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_6.png,Jungle,animal,si,None,1,1,0.42503099981695414,None,3,0.47661929996684194,None,1,1,2,0.5339556999970227,None,1.520620500203222,None,0,0,0,0,0,4,4,4,,,,,127.6950782998465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.69256909983233,127.6950782998465,131.67984649981372,None,134.0886964998208,135.07947249989957,132.67181480000727,132.67886199988425,132.67886199988425,132.67886199988425,-0.0008578000124543905,133.10477989981882,1,1,0.42503099981695414,None,136.61295819981024,136.6208269998897,137.11430309992284,137.10485749994405,133.59709039982408,133.60383999999613,133.60383999999613,133.60383999999613,134.08863629982807,3,0.47661929996684194,None,135.07988450000994,135.08765869983472,135.08765869983472,135.08765869983472,135.08765869983472,,,,,136.61289269989356,1,1,137.1075651999563,137.11430309992284,137.11430309992284,137.11430309992284,137.6554380999878,2,0.5339556999970227,None,137.65549609996378,140.64639679994434,1.520620500203222,None,131.68746509985067,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,5,5,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_animal_18.png,Jungle,animal,sc,None,2,1,0.8089350000955164,None,1,0.3716085001360625,None,2,0,1,0.2621396000031382,None,0.4713870999403298,None,0,0,0,0,0,5,5,5,,,,,140.6777497997973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.6754828998819,140.6777497997973,144.6627809999045,None,147.34687289991416,148.337924499996,145.65571949980222,145.6626771998126,145.6626771998126,145.6626771998126,0.0002663000486791134,146.47210629982874,2,1,0.8089350000955164,None,148.82165389996953,148.82967699994333,149.32243279996328,149.312760300003,146.9657668999862,146.97302819998004,146.97302819998004,146.97302819998004,147.34681609994732,1,0.3716085001360625,None,148.34218029980548,148.3457533000037,148.3457533000037,148.3457533000037,148.3457533000037,,,,,148.82158949994482,2,0,149.3151236998383,149.32243279996328,149.32243279996328,149.32243279996328,149.58891369984485,1,0.2621396000031382,None,149.58897069981322,152.58000599988736,0.4713870999403298,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,6,6,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/undersea_object_4.png,Undersea,object,sc,None,1,1,0.4910424000117928,None,3,0.6744613000191748,None,2,1,2,0.5955930999480188,None,2.192902200156823,None,0,0,0,0,0,6,6,6,,,,,152.62157099996693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.61940759979188,152.62157099996693,156.59664409980178,None,159.27236179984175,160.26354889990762,157.58893159986474,157.59613629989326,157.59613629989326,157.59613629989326,4.200031980872154e-06,158.08837949996814,1,1,0.4910424000117928,None,162.47241179994307,162.47968109999783,162.97279839986004,162.96329589979723,158.58322269981727,158.59018129995093,158.59018129995093,158.59018129995093,159.2723008999601,3,0.6744613000191748,None,160.2684155998286,160.27150649996474,160.27150649996474,160.27150649996474,160.27150649996474,,,,,162.47234410000965,2,1,162.9658309998922,162.97279839986004,162.97279839986004,162.97279839986004,163.5720611999277,2,0.5955930999480188,None,163.57212049979717,166.5633582000155,2.192902200156823,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,7,7,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_8.png,Jungle,object,sc,None,2,1,0.9562299998942763,None,3,0.5049592000432312,None,2,1,3,0.5694722000043839,None,1.1749772999901325,None,0,0,0,0,0,7,7,7,,,,,166.59444129979238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.59223299985752,166.59444129979238,170.57967479992658,None,173.53903119987808,174.53012069989927,171.5724479998462,171.57977349986322,171.57977349986322,171.57977349986322,0.00037020002491772175,172.53046019980684,2,1,0.9562299998942763,None,175.7139659000095,175.72172119980678,176.21491029998288,176.20539919985458,173.02453219983727,173.03146629990079,173.03146629990079,173.03146629990079,173.5389643998351,3,0.5049592000432312,None,174.53435809980147,174.537887299899,174.537887299899,174.537887299899,174.537887299899,,,,,175.71389869996347,2,1,176.20781779987738,176.21491029998288,176.21491029998288,176.21491029998288,176.7890427999664,3,0.5694722000043839,None,176.7891025999561,179.78024439979345,1.1749772999901325,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,8,8,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_13.png,Jungle,animal,sc,None,1,0,0.635960599873215,None,2,0.40384990000166,None,1,0,1,0.24542110017500818,None,2.2776291999034584,None,0,0,0,0,0,8,8,8,,,,,179.80160309979692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.79914479982108,179.80160309979692,183.7891048998572,None,186.33989619999193,187.33043959992938,184.78092559985816,184.78824719996192,184.78824719996192,184.78824719996192,-0.000687899999320507,185.43062339979224,1,0,0.635960599873215,None,189.6226923998911,189.62995139998384,190.12325229984708,190.11389159993269,185.92530429991893,185.93228019983508,185.93228019983508,185.93228019983508,186.33983999979682,2,0.40384990000166,None,187.33087900001556,187.33871399983764,187.33871399983764,187.33871399983764,187.33871399983764,,,,,189.62262309994549,1,0,190.11635079979897,190.12325229984708,190.12325229984708,190.12325229984708,190.3726907998789,1,0.24542110017500818,None,190.3727479998488,193.36395319993608,2.2776291999034584,None,183.79662679997273,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,9,9,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/jungle_animal_11.png,Jungle,animal,si,None,1,1,0.5873328000307083,None,2,0.7772826999425888,None,1,0,2,0.438345099799335,None,0.5454738000407815,None,0,0,0,0,0,9,9,9,,,,,193.41618359996937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.41404419997707,193.41618359996937,197.38069199980237,None,200.24783709994517,201.23925350001082,198.37299059983343,198.38026519981213,198.38026519981213,198.38026519981213,0.0002853998448699713,198.9644682998769,1,1,0.5873328000307083,None,201.7979437999893,201.80556819983758,202.29807529994287,202.28899529995397,199.45666809985414,199.46339569985867,199.46339569985867,199.46339569985867,200.24777589994483,2,0.7772826999425888,None,201.24369499995373,201.2467699998524,201.2467699998524,201.2467699998524,201.2467699998524,,,,,201.79788069985807,1,0,202.29134609992616,202.29807529994287,202.29807529994287,202.29807529994287,202.73976909997873,2,0.438345099799335,None,202.73982909996994,205.7309418998193,0.5454738000407815,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,10,10,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/undersea_animal_5.png,Undersea,animal,sc,None,1,1,0.749502900056541,None,2,1.3551664999686182,None,1,0,2,0.5199716999195516,None,1.829302900005132,None,0,0,0,0,0,10,10,10,,,,,205.75232449988835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.7500997998286,205.75232449988835,209.73894710000604,None,213.34870759979822,214.33918119990267,210.73159509990364,210.73881929996423,210.73881929996423,210.73881929996423,-0.000844400143250823,211.48937710002065,1,1,0.749502900056541,None,216.18145939987153,216.1891322999727,216.68079050001688,216.6724956999533,211.98211149987765,211.98916539992206,211.98916539992206,211.98916539992206,213.34864729992114,2,1.3551664999686182,None,214.3395991998259,214.34734559990466,214.34734559990466,214.34734559990466,214.34734559990466,,,,,216.1813905998133,1,0,216.67341669998132,216.68079050001688,216.68079050001688,216.68079050001688,217.20647570001893,2,0.5199716999195516,None,217.20653389999643,220.19752059993334,1.829302900005132,None,209.74718539998867,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,11,11,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/undersea_animal_2.png,Undersea,animal,sc,None,1,1,0.4258250999264419,None,3,0.45334409992210567,None,1,1,2,0.3629715999122709,None,1.1072889999486506,None,0,0,0,0,0,11,11,11,,,,,220.2514950998593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.2493787999265,220.2514950998593,224.21459589991719,None,226.59868739987724,227.5892524998635,225.20690179988742,225.21412030002102,225.21412030002102,225.21412030002102,0.00041079986840486526,225.6395258998964,1,1,0.4258250999264419,None,228.70638410001993,228.71426199981943,229.20563529990613,229.1980013998691,226.13187649985775,226.1388822000008,226.1388822000008,226.1388822000008,226.59862599987537,3,0.45334409992210567,None,227.58970030001365,227.59747059992515,227.59747059992515,227.59747059992515,227.59747059992515,,,,,228.70631669997238,1,1,229.1989203998819,229.20563529990613,229.20563529990613,229.20563529990613,229.57404399989173,2,0.3629715999122709,None,229.5741030999925,232.56473669991829,1.1072889999486506,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,12,12,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/jungle_object_15.png,Jungle,object,si,None,1,1,0.4584663000423461,None,3,0.7735281998757273,None,2,0,3,0.3943449000362307,None,0.9660924000199884,None,0,0,0,0,0,12,12,12,,,,,232.61616609990597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.61392019991763,232.61616609990597,236.58116489998065,None,239.31556529994123,240.3063678999897,237.57350279996172,237.58092119987123,237.58092119987123,237.58092119987123,-0.00055720005184412,238.0403195999097,1,1,0.4584663000423461,None,241.28191479993984,241.28939149994403,241.78238619980402,241.77292199991643,238.532128599938,238.53907239995897,238.53907239995897,238.53907239995897,239.31550129991956,3,0.7735281998757273,None,240.3067828998901,240.31461679982021,240.31461679982021,240.31461679982021,240.31461679982021,,,,,241.28184619988315,2,0,241.77550300001167,241.78238619980402,241.78238619980402,241.78238619980402,242.1818136998918,3,0.3943449000362307,None,242.18187159998342,245.17335689999163,0.9660924000199884,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,13,13,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_object_6.png,Jungle,object,sc,None,2,1,0.4107848000712693,None,3,0.580989700043574,None,1,1,3,0.4584560999646783,None,1.5752411000430584,None,0,0,0,0,0,13,13,13,,,,,245.18912100000307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.18665459984913,245.18912100000307,249.17333699995652,None,251.68218020000495,252.67328919982538,250.16568679991178,250.1727506997995,250.1727506997995,250.1727506997995,-0.0004610000178217888,250.5987384999171,2,1,0.4107848000712693,None,254.25715669989586,254.26467969990335,254.7580141997896,254.7482868998777,251.09248270001262,251.09938409994356,251.09938409994356,251.09938409994356,251.6821225997992,3,0.580989700043574,None,252.67765239998698,252.6810079999268,252.6810079999268,252.6810079999268,252.6810079999268,,,,,254.25709019997157,1,1,254.75091409985907,254.7580141997896,254.7580141997896,254.7580141997896,255.22386489994824,3,0.4584560999646783,None,255.22392669995315,258.21530619985424,1.5752411000430584,None,249.18125809985213,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,14,14,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_animal_15.png,Undersea,animal,si,None,2,1,1.3845248001161963,None,2,0.5657647999469191,None,1,1,2,0.37182459980249405,None,0.7752040000632405,None,0,0,0,0,0,14,14,14,,,,,258.25745579996146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2549200998619,258.25745579996146,262.2314481998328,None,265.6825002999976,266.6738146999851,263.2239526999183,263.23142670001835,263.23142670001835,263.23142670001835,7.050018757581711e-05,264.6157376000192,2,1,1.3845248001161963,None,267.4656789000146,267.47309649991803,267.9646128998138,267.95694749988616,265.1080225999467,265.11459359992296,265.11459359992296,265.11459359992296,265.68244039989077,2,0.5657647999469191,None,266.6742288998794,266.6816834998317,266.6816834998317,266.6816834998317,266.6816834998317,,,,,267.46561279986054,1,1,267.95801559998654,267.9646128998138,267.9646128998138,267.9646128998138,268.3408411999699,2,0.37182459980249405,None,268.3408987999428,271.3318451999221,0.7752040000632405,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,15,15,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_3.png,Undersea,animal,si,None,2,1,0.8759161001071334,None,1,0.6613724001217633,None,1,0,1,0.28320199996232986,None,0.4826040000189096,None,0,0,0,0,0,15,15,15,,,,,271.3634361999575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.36051399982534,271.3634361999575,275.34837349993177,None,278.3911762998905,279.3821611998137,276.34074579994194,276.34830289985985,276.34830289985985,276.34830289985985,-0.00011039990931749344,277.2237112999428,2,1,0.8759161001071334,None,279.8739794997964,279.8817443998996,280.37327689980157,280.3658184998203,277.7160816998221,277.7234230998438,277.7234230998438,277.7234230998438,278.39111429988407,1,0.6613724001217633,None,279.3825764998328,279.3900869998615,279.3900869998615,279.3900869998615,279.3900869998615,,,,,279.87391449999996,1,0,280.36673769983463,280.37327689980157,280.37327689980157,280.37327689980157,280.6576152998023,1,0.28320199996232986,None,280.65767279989086,283.649211099837,0.4826040000189096,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
