run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,participant,session,delay,group,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08995246887207031,0.09013986587524414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,1,short,A,2025-09-22_10h57.28.225,SBL_retrieval_exp,2024.2.4,120.00595122286184,2025-09-22 10h57.42.470971 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09015774726867676,0.09024906158447266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,1,short,A,2025-09-22_10h57.28.225,SBL_retrieval_exp,2024.2.4,120.00595122286184,2025-09-22 10h57.42.470971 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09026169776916504,0.09630775451660156,1.084289312362671,13.934747457504272,space,12.848697423934937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,1,short,A,2025-09-22_10h57.28.225,SBL_retrieval_exp,2024.2.4,120.00595122286184,2025-09-22 10h57.42.470971 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.934771537780762,13.942643404006958,15.92594599723816,15.951290369033813,space,0.02305436134338379,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,1,short,A,2025-09-22_10h57.28.225,SBL_retrieval_exp,2024.2.4,120.00595122286184,2025-09-22 10h57.42.470971 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.95142388343811,15.951517820358276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,1,short,A,2025-09-22_10h57.28.225,SBL_retrieval_exp,2024.2.4,120.00595122286184,2025-09-22 10h57.42.470971 -0400,
0,0,0,0,stimuli/scenes/scene_J1.png,Jungle,Somar,stimuli/items/jungle_object_20.png,Jungle,object,sc,None,1,1,1.123481273651123,None,2,0.7605087757110596,None,2,1,1.2832250595092773,None,1,0.5714404582977295,None,0,0,0,0,0,0,0,0,16.156243562698364,,,,,,,,,,,,,,,,,,,,,,16.017134189605713,16.017287969589233,16.149221658706665,16.156243562698364,20.017630338668823,None,23.426673412322998,24.417708158493042,21.013071298599243,21.017619132995605,21.017619132995605,21.017619132995605,0.00035071372985839844,22.142972469329834,1,1,1.123481273651123,None,25.709619998931885,25.717649459838867,26.209758281707764,26.201049327850342,22.636101961135864,22.660633087158203,22.660633087158203,22.660633087158203,23.42663812637329,2,0.7605087757110596,None,24.420769691467285,24.42594337463379,24.42594337463379,24.42594337463379,24.42594337463379,25.709577322006226,2,1,1.2832250595092773,None,26.202751636505127,26.209758281707764,26.209758281707764,26.209758281707764,26.784950971603394,1,0.5714404582977295,None,26.784987211227417,29.776036977767944,205,1,short,A,2025-09-22_10h57.28.225,SBL_retrieval_exp,2024.2.4,120.00595122286184,2025-09-22 10h57.42.470971 -0400,
,1,1,0,stimuli/scenes/scene_J2.png,Jungle,Malbow,stimuli/items/other_object_20.png,Other,object,si,,,,,,,,,,,,,,,,,,,,0,1,1,1,29.87597680091858,,,,,,,,,,,,,,,,,,,,,,,,29.874962091445923,29.87597680091858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
