run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,item_cue.stopped,ret_end_screen.started,text_endSet.started,key_resp_continue.started,ret_end_screen.stopped,key_resp_continue.keys,key_resp_continue.rt,key_resp_continue.duration,forked_instructions.started,text_end_inst.started,key_resp_end.started,forked_instructions.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,delay,group,date,expName,psychopyVersion,frameRate,expStart,
2,19,19,0,stimuli/scenes/scene_U2.png,Undersea,Tulon,stimuli/items/undersea_animal_30.png,Undersea,animal,sc,None,2,1,0.41518306732177734,None,3,0.4432036876678467,None,2,1,1.0252466201782227,None,1,0.675940990447998,None,0,2,2,2,0,19,19,19,,,,,827.7239491939545,,,,,,,,,,,,,,,,,,,,,,,,827.7229342460632,827.7239491939545,831.6831648349762,None,834.0421350002289,835.0332503318787,832.6754789352417,832.6831269264221,832.6831269264221,832.6831269264221,0.0001125335693359375,833.0917973518372,2,1,0.41518306732177734,None,836.075177192688,836.0831265449524,836.574803352356,836.5665736198425,833.5839450359344,833.5914747714996,833.5914747714996,833.5914747714996,834.0421016216278,3,0.4432036876678467,None,835.0336005687714,835.0414662361145,835.0414662361145,835.0414662361145,835.0414662361145,836.0751416683197,2,1,1.0252466201782227,None,836.5683846473694,836.574803352356,836.574803352356,836.574803352356,837.2587790489197,1,0.675940990447998,None,837.2588140964508,840.2499263286591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,0,0,0,stimuli/scenes/scene_U2.png,Undersea,Tulon,stimuli/items/undersea_object_7.png,Undersea,object,sc,None,2,1,0.309403657913208,None,3,0.3894662857055664,None,2,1,1.1418814659118652,None,1,0.3398613929748535,None,0,3,3,3,0,0,0,0,0,0,0,0,842.8337390422821,,,,,,,,,,,,,,,,,,,,,,842.726039648056,842.726137638092,842.8326451778412,842.8337390422821,846.733186006546,None,848.9338080883026,849.9249303340912,847.7254905700684,847.7331461906433,847.7331461906433,847.7331461906433,-0.000637054443359375,848.0418412685394,2,1,0.309403657913208,None,851.083568572998,851.0914752483368,851.5831534862518,851.5749304294586,848.5339550971985,848.5414979457855,848.5414979457855,848.5414979457855,848.93377161026,3,0.3894662857055664,None,849.9252636432648,849.93314909935,849.93314909935,849.93314909935,849.93314909935,851.0835325717926,2,1,1.1418814659118652,None,851.5756165981293,851.5831534862518,851.5831534862518,851.5831534862518,851.9254331588745,1,0.3398613929748535,None,851.9254672527313,854.9166004657745,,,,,,,,840.251711845398,840.2518224716187,840.2519445419312,840.2581462860107,841.2498028278351,842.7251608371735,space,1.4730782508850098,None,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,1,1,0,stimuli/scenes/scene_J2.png,Jungle,Malbow,stimuli/items/undersea_animal_1.png,Undersea,animal,si,None,2,0,0.43033909797668457,None,3,0.34501218795776367,None,2,1,1.9710893630981445,None,2,0.3120739459991455,None,0,3,3,3,0,1,1,1,,,,,854.9409050941467,,,,,,,,,,,,,,,,,,,,,,,,854.939845085144,854.9409050941467,858.9249756336212,None,861.2088260650635,862.1999619007111,859.9171528816223,859.9248266220093,859.9248266220093,859.9248266220093,-0.0006082057952880859,860.3585042953491,2,0,0.43033909797668457,None,864.1835536956787,864.1914856433868,864.6831681728363,864.67493724823,860.8506376743317,860.8581590652466,860.8581590652466,860.8581590652466,861.208792924881,3,0.34501218795776367,None,862.2026994228363,862.2081582546234,862.2081582546234,862.2081582546234,862.2081582546234,864.1835186481476,2,1,1.9710893630981445,None,864.6766629219055,864.6831681728363,864.6831681728363,864.6831681728363,865.000476360321,2,0.3120739459991455,None,865.0005102157593,867.9916207790375,,,,,,,,,,,,,,,,,858.9331510066986,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,2,2,0,stimuli/scenes/scene_J1.png,Jungle,Negvi,stimuli/items/other_object_20.png,Other,object,si,None,1,1,0.6188700199127197,None,3,0.35854601860046387,None,1,1,0.5279521942138672,None,2,0.8546242713928223,None,0,3,3,3,0,2,2,2,,,,,868.1610515117645,,,,,,,,,,,,,,,,,,,,,,,,868.160032749176,868.1610515117645,872.0082099437714,None,874.4920735359192,875.4832928180695,873.0005073547363,873.0081791877747,873.0081791877747,873.0081791877747,2.2411346435546875e-05,873.6251842975616,1,1,0.6188700199127197,None,876.025233745575,876.03315782547,876.5248477458954,876.516640663147,874.1183948516846,874.1248695850372,874.1248695850372,874.1248695850372,874.4920408725739,3,0.35854601860046387,None,875.4836294651031,875.4915115833282,875.4915115833282,875.4915115833282,875.4915115833282,876.0251996517181,1,1,0.5279521942138672,None,876.5183563232422,876.5248477458954,876.5248477458954,876.5248477458954,877.3838014602661,2,0.8546242713928223,None,877.3838360309601,880.3749625682831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,3,3,0,stimuli/scenes/scene_U2.png,Undersea,Tulon,stimuli/items/other_animal_6.png,Other,animal,si,None,1,0,0.6357431411743164,None,2,1.1267871856689453,None,2,1,1.7775354385375977,None,1,0.454193115234375,None,0,3,3,3,0,3,3,3,,,,,880.4795091152191,,,,,,,,,,,,,,,,,,,,,,,,880.4784588813782,880.4795091152191,884.3915574550629,None,887.658864736557,888.649980545044,885.3838601112366,885.3915224075317,885.3915224075317,885.3915224075317,4.863739013671875e-05,886.0252289772034,1,0,0.6357431411743164,None,890.4419310092926,890.4498488903046,890.9415340423584,890.9333019256592,886.5173141956329,886.5248715877533,886.5248715877533,886.5248715877533,887.6588311195374,2,1.1267871856689453,None,888.6527259349823,888.6581900119781,888.6581900119781,888.6581900119781,888.6581900119781,890.4418942928314,2,1,1.7775354385375977,None,890.9350209236145,890.9415340423584,890.9415340423584,890.9415340423584,891.400511264801,1,0.454193115234375,None,891.400545835495,894.391649723053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,4,4,0,stimuli/scenes/scene_U2.png,Undersea,Tulon,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,None,2,1,0.4753377437591553,None,3,0.32471251487731934,None,2,1,1.623746395111084,None,2,1.274766445159912,None,0,3,3,3,0,4,4,4,,,,,894.4356617927551,,,,,,,,,,,,,,,,,,,,,,,,894.4346497058868,894.4356617927551,898.4082372188568,None,900.7087788581848,901.6999852657318,899.4005107879639,899.4082005023956,899.4082005023956,899.4082005023956,-8.58306884765625e-06,899.8835480213165,2,1,0.4753377437591553,None,903.3336079120636,903.3415277004242,903.8332166671753,903.8249816894531,900.3768057823181,900.3832201957703,900.3832201957703,900.3832201957703,900.7087426185608,3,0.32471251487731934,None,901.7003166675568,901.7081995010376,901.7081995010376,901.7081995010376,901.7081995010376,903.3335723876953,2,1,1.623746395111084,None,903.8256719112396,903.8332166671753,903.8332166671753,903.8332166671753,905.1087429523468,2,1.274766445159912,None,905.1087808609009,908.0999875068665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,5,5,0,stimuli/scenes/scene_J1.png,Jungle,Negvi,stimuli/items/jungle_animal_7.png,Jungle,animal,sc,None,1,1,0.47919726371765137,None,3,0.31258106231689453,None,1,1,1.2519586086273193,None,1,0.741640567779541,None,0,3,3,3,0,5,5,5,,,,,908.1414556503296,,,,,,,,,,,,,,,,,,,,,,,,908.1404323577881,908.1414556503296,912.1165761947632,None,914.4089078903198,915.3999891281128,913.1088795661926,913.1165418624878,913.1165418624878,913.1165418624878,0.0001430511474609375,913.5919167995453,1,1,0.47919726371765137,None,916.6669387817383,916.6748597621918,917.1665518283844,917.1583385467529,914.085098028183,914.0915496349335,914.0915496349335,914.0915496349335,914.4088745117188,3,0.31258106231689453,None,915.4027242660522,915.408207654953,915.408207654953,915.408207654953,915.408207654953,916.6669034957886,1,1,1.2519586086273193,None,917.1600482463837,917.1665518283844,917.1665518283844,917.1665518283844,917.9088866710663,1,0.741640567779541,None,917.9089212417603,920.8999948501587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,6,6,0,stimuli/scenes/scene_U1.png,Undersea,Somar,stimuli/items/other_object_9.png,Other,object,si,None,2,1,0.39942002296447754,None,3,0.2757992744445801,None,2,0,1.4405224323272705,None,2,1.0828945636749268,None,0,3,3,3,0,6,6,6,,,,,920.9468533992767,,,,,,,,,,,,,,,,,,,,,,,,920.9458377361298,920.9468533992767,924.9165823459625,None,927.1005256175995,928.0916593074799,925.9088790416718,925.9165506362915,925.9165506362915,925.9165506362915,-1.6689300537109375e-05,926.3169023990631,2,1,0.39942002296447754,None,929.5419464111328,929.549863576889,930.0415451526642,930.0333321094513,926.8101053237915,926.8165519237518,926.8165519237518,926.8165519237518,927.100492477417,3,0.2757992744445801,None,928.0944037437439,928.0998823642731,928.0998823642731,928.0998823642731,928.0998823642731,929.541910648346,2,0,1.4405224323272705,None,930.0350408554077,930.0415451526642,930.0415451526642,930.0415451526642,931.1255066394806,2,1.0828945636749268,None,931.125540971756,934.116681098938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,7,7,0,stimuli/scenes/scene_J1.png,Jungle,Negvi,stimuli/items/other_object_19.png,Other,object,si,None,1,1,0.9909937381744385,None,3,0.29169225692749023,None,1,1,1.5357656478881836,None,2,1.2221121788024902,None,0,3,3,3,0,7,7,7,,,,,934.1525485515594,,,,,,,,,,,,,,,,,,,,,,,,934.151525259018,934.1525485515594,938.1332564353943,None,940.9254195690155,941.916669845581,939.1255419254303,939.1332240104675,939.1332240104675,939.1332240104675,2.574920654296875e-05,940.1251995563507,1,1,0.9909937381744385,None,943.4669632911682,943.4748730659485,943.9665591716766,943.9583175182343,940.6184244155884,940.624894618988,940.624894618988,940.624894618988,940.9253859519958,3,0.29169225692749023,None,941.9196434020996,941.9248921871185,941.9248921871185,941.9248921871185,941.9248921871185,943.4669277667999,1,1,1.5357656478881836,None,943.9600210189819,943.9665591716766,943.9665591716766,943.9665591716766,945.19220495224,2,1.2221121788024902,None,945.1922399997711,948.1833438873291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,8,8,0,stimuli/scenes/scene_J2.png,Jungle,Malbow,stimuli/items/jungle_animal_24.png,Jungle,animal,sc,None,1,1,0.4445641040802002,None,3,0.3272395133972168,None,1,0,0.4499523639678955,None,3,0.2679622173309326,None,0,3,3,3,0,8,8,8,,,,,948.4652655124664,,,,,,,,,,,,,,,,,,,,,,,,948.4642314910889,948.4652655124664,952.1999328136444,None,954.4755473136902,955.4666843414307,953.1922283172607,953.1998989582062,953.1998989582062,953.1998989582062,1.33514404296875e-05,953.6419208049774,1,1,0.4445641040802002,None,955.9252753257751,955.9332842826843,956.4249131679535,956.416671037674,954.1340401172638,954.1415836811066,954.1415836811066,954.1415836811066,954.4755141735077,3,0.3272395133972168,None,955.4670164585114,955.474897146225,955.474897146225,955.474897146225,955.474897146225,955.9252395629883,1,0,0.4499523639678955,None,956.4173536300659,956.4249131679535,956.4249131679535,956.4249131679535,956.7005760669708,3,0.2679622173309326,None,956.700611114502,959.6916930675507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,9,9,0,stimuli/scenes/scene_J1.png,Jungle,Negvi,stimuli/items/jungle_object_16.png,Jungle,object,sc,None,1,1,0.3444366455078125,None,3,0.455122709274292,None,1,1,0.5968339443206787,None,2,0.24883317947387695,None,0,3,3,3,0,9,9,9,,,,,959.7345983982086,,,,,,,,,,,,,,,,,,,,,,,,959.7335793972015,959.7345983982086,963.7082715034485,None,966.0089151859283,967.0000281333923,964.7005505561829,964.7082321643829,964.7082321643829,964.7082321643829,-3.5762786865234375e-05,965.0502409934998,1,1,0.3444366455078125,None,967.6086349487305,967.6165425777435,968.1082425117493,968.1000030040741,965.5423634052277,965.5499050617218,965.5499050617218,965.5499050617218,966.0088822841644,3,0.455122709274292,None,967.0003640651703,967.0082359313965,967.0082359313965,967.0082359313965,967.0082359313965,967.6085984706879,1,1,0.5968339443206787,None,968.1006982326508,968.1082425117493,968.1082425117493,968.1082425117493,968.3588387966156,2,0.24883317947387695,None,968.3588726520538,971.3500056266785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,10,10,0,stimuli/scenes/scene_U2.png,Undersea,Tulon,stimuli/items/other_animal_3.png,Other,animal,si,None,2,1,0.7342772483825684,None,3,0.2453303337097168,None,2,1,0.9633767604827881,None,1,0.6967191696166992,None,0,3,3,3,0,10,10,10,,,,,971.3875489234924,,,,,,,,,,,,,,,,,,,,,,,,971.3865323066711,971.3875489234924,975.3665976524353,None,977.850546836853,978.8416709899902,976.3589043617249,976.3665618896484,976.3665618896484,976.3665618896484,5.7220458984375e-05,977.1002299785614,2,1,0.7342772483825684,None,979.8170096874237,979.8248798847198,980.3165583610535,980.3083343505859,977.5934629440308,977.5998921394348,977.5998921394348,977.5998921394348,977.8505148887634,3,0.2453303337097168,None,978.8445785045624,978.8498916625977,978.8498916625977,978.8498916625977,978.8498916625977,979.8169748783112,2,1,0.9633767604827881,None,980.3100187778473,980.3165583610535,980.3165583610535,980.3165583610535,981.0173077583313,1,0.6967191696166992,None,981.0173418521881,984.0083410739899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,11,11,0,stimuli/scenes/scene_J2.png,Jungle,Malbow,stimuli/items/jungle_object_2.png,Jungle,object,sc,None,1,1,0.5081679821014404,None,3,0.2602050304412842,None,2,1,1.1055889129638672,None,3,0.6332521438598633,None,0,3,3,3,0,11,11,11,,,,,984.0703346729279,,,,,,,,,,,,,,,,,,,,,,,,984.0693123340607,984.0703346729279,988.0249264240265,None,990.3005475997925,991.2916662693024,989.0172119140625,989.0248918533325,989.0248918533325,989.0248918533325,-0.00010514259338378906,989.533563375473,1,1,0.5081679821014404,None,992.4086072444916,992.4165329933167,992.9082307815552,992.8999953269958,990.0267584323883,990.0332224369049,990.0332224369049,990.0332224369049,990.3005156517029,3,0.2602050304412842,None,991.2943694591522,991.2998869419098,991.2998869419098,991.2998869419098,991.2998869419098,992.4085714817047,2,1,1.1055889129638672,None,992.9017295837402,992.9082307815552,992.9082307815552,992.9082307815552,993.5421574115753,3,0.6332521438598633,None,993.5421929359436,996.5333361625671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,12,12,0,stimuli/scenes/scene_J1.png,Jungle,Negvi,stimuli/items/jungle_object_28.png,Jungle,object,sc,None,1,1,0.4474067687988281,None,3,0.34606480598449707,None,1,1,0.7241194248199463,None,3,0.21912169456481934,None,0,3,3,3,0,12,12,12,,,,,996.6280090808868,,,,,,,,,,,,,,,,,,,,,,,,996.6269953250885,996.6280090808868,1000.549920797348,None,1002.842218875885,1003.8333473205566,1001.5422077178955,1001.5498831272125,1001.5498831272125,1001.5498831272125,4.00543212890625e-05,1001.9919090270996,1,1,0.4474067687988281,None,1004.566926240921,1004.574865102768,1005.0665481090546,1005.058308839798,1002.4840109348297,1002.4915661811829,1002.4915661811829,1002.4915661811829,1002.8421854972839,3,0.34606480598449707,None,1003.8336806297302,1003.841552734375,1003.841552734375,1003.841552734375,1003.841552734375,1004.5668921470642,1,1,0.7241194248199463,None,1005.0600547790527,1005.0665481090546,1005.0665481090546,1005.0665481090546,1005.2921783924103,3,0.21912169456481934,None,1005.2922115325928,1008.2833349704742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,13,13,0,stimuli/scenes/scene_J2.png,Jungle,Malbow,stimuli/items/undersea_animal_25.png,Undersea,animal,si,None,1,1,0.2815980911254883,None,3,0.28296804428100586,None,2,1,1.0989489555358887,None,1,0.2276468276977539,None,0,3,3,3,0,13,13,13,,,,,1008.3284916877747,,,,,,,,,,,,,,,,,,,,,,,,1008.3274757862091,1008.3284916877747,1012.2999141216278,None,1014.3588538169861,1015.3500006198883,1013.292195558548,1013.2998812198639,1013.2998812198639,1013.2998812198639,9.059906005859375e-06,1013.5752303600311,1,1,0.2815980911254883,None,1015.3584854602814,1015.3665447235107,1015.8582031726837,1015.849990606308,1014.0673303604126,1014.0748920440674,1014.0748920440674,1014.0748920440674,1014.3588211536407,3,0.28296804428100586,None,1015.3503367900848,1015.3582127094269,1015.3582127094269,1015.3582127094269,1015.3582127094269,1015.3584539890289,2,1,1.0989489555358887,None,1015.8517501354218,1015.8582031726837,1015.8582031726837,1015.8582031726837,1016.0921728610992,1,0.2276468276977539,None,1016.092206954956,1019.083322763443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,14,14,0,stimuli/scenes/scene_U1.png,Undersea,Somar,stimuli/items/other_object_3.png,Other,object,si,None,2,1,0.3777732849121094,None,3,0.343125581741333,None,2,0,0.6252093315124512,None,2,0.48386454582214355,None,0,3,3,3,0,14,14,14,,,,,1019.1315655708313,,,,,,,,,,,,,,,,,,,,,,,,1019.1305465698242,1019.1315655708313,1023.099912405014,None,1025.3255469799042,1026.316674232483,1024.092195034027,1024.0998783111572,1024.0998783111572,1024.0998783111572,1.33514404296875e-05,1024.4752128124237,2,1,0.3777732849121094,None,1026.9585826396942,1026.9665234088898,1027.4582076072693,1027.4499757289886,1024.9684445858002,1024.9748828411102,1024.9748828411102,1024.9748828411102,1025.3255133628845,3,0.343125581741333,None,1026.31942152977,1026.3248708248138,1026.3248708248138,1026.3248708248138,1026.3248708248138,1026.958547115326,2,0,0.6252093315124512,None,1027.4517607688904,1027.4582076072693,1027.4582076072693,1027.4582076072693,1027.9505333900452,2,0.48386454582214355,None,1027.9505696296692,1030.9416644573212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,15,15,0,stimuli/scenes/scene_U1.png,Undersea,Somar,stimuli/items/undersea_object_29.png,Undersea,object,sc,None,2,1,0.407642126083374,None,3,0.4036526679992676,None,1,1,0.2753462791442871,None,2,0.32404446601867676,None,0,3,3,3,0,15,15,15,,,,,1031.0156228542328,,,,,,,,,,,,,,,,,,,,,,,,1031.0145604610443,1031.0156228542328,1034.9582216739655,None,1037.2755103111267,1038.2666397094727,1035.9504940509796,1035.9581861495972,1035.9581861495972,1035.9581861495972,-4.9591064453125e-05,1036.3668208122253,2,1,0.407642126083374,None,1038.5585832595825,1038.5664944648743,1039.0581803321838,1039.0499503612518,1036.8589751720428,1036.8665306568146,1036.8665306568146,1036.8665306568146,1037.2754776477814,3,0.4036526679992676,None,1038.266973733902,1038.2748460769653,1038.2748460769653,1038.2748460769653,1038.2748460769653,1038.5585503578186,1,1,0.2753462791442871,None,1039.0518832206726,1039.0581803321838,1039.0581803321838,1039.0581803321838,1039.383798122406,2,0.32404446601867676,None,1039.3838312625885,1042.3749477863312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,16,16,0,stimuli/scenes/scene_J1.png,Jungle,Negvi,stimuli/items/undersea_animal_13.png,Undersea,animal,si,None,2,0,0.3664858341217041,None,3,0.2761826515197754,None,1,1,0.5608854293823242,None,2,0.32624173164367676,None,0,3,3,3,0,16,16,16,,,,,1042.4126210212708,,,,,,,,,,,,,,,,,,,,,,,,1042.4116020202637,1042.4126210212708,1046.3915257453918,None,1048.5421361923218,1049.5332651138306,1047.3838119506836,1047.3915066719055,1047.3915066719055,1047.3915066719055,5.9604644775390625e-06,1047.758497953415,2,0,0.3664858341217041,None,1050.108533859253,1050.1164724826813,1050.6081433296204,1050.59992146492,1048.2506396770477,1048.2581725120544,1048.2581725120544,1048.2581725120544,1048.542103767395,3,0.2761826515197754,None,1049.5360012054443,1049.5414865016937,1049.5414865016937,1049.5414865016937,1049.5414865016937,1050.1084988117218,1,1,0.5608854293823242,None,1050.6016128063202,1050.6081433296204,1050.6081433296204,1050.6081433296204,1050.9421141147614,2,0.32624173164367676,None,1050.9421484470367,1053.9332580566406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,17,17,0,stimuli/scenes/scene_J1.png,Jungle,Negvi,stimuli/items/undersea_object_24.png,Undersea,object,si,None,1,1,0.4403653144836426,None,3,0.3633918762207031,None,1,1,1.4128074645996094,None,2,1.2241497039794922,None,0,3,3,3,0,17,17,17,,,,,1053.991905927658,,,,,,,,,,,,,,,,,,,,,,,,1053.9908871650696,1053.991905927658,1057.9498357772827,None,1060.2504539489746,1061.2415735721588,1058.9421241283417,1058.9498019218445,1058.9498019218445,1058.9498019218445,2.384185791015625e-07,1059.3834898471832,1,1,0.4403653144836426,None,1062.6668663024902,1062.674770116806,1063.1664671897888,1063.1582338809967,1059.8766672611237,1059.883133649826,1059.883133649826,1059.883133649826,1060.2504205703735,3,0.3633918762207031,None,1061.2419068813324,1061.2497944831848,1061.2497944831848,1061.2497944831848,1061.2497944831848,1062.6668319702148,1,1,1.4128074645996094,None,1063.158927679062,1063.1664671897888,1063.1664671897888,1063.1664671897888,1064.3920710086823,2,1.2241497039794922,None,1064.3921048641205,1067.3832144737244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
3,18,18,0,stimuli/scenes/scene_U2.png,Undersea,Tulon,stimuli/items/undersea_animal_10.png,Undersea,animal,sc,None,2,1,0.28659677505493164,None,3,0.24760770797729492,None,1,0,1.333641529083252,None,1,0.564018726348877,None,0,3,3,3,0,18,18,18,,,,,1067.4224531650543,,,,,,,,,,,,,,,,,,,,,,,,1067.4214429855347,1067.4224531650543,1071.3998103141785,None,1073.4337544441223,1074.4248809814453,1072.392082452774,1072.3997666835785,1072.3997666835785,1072.3997666835785,2.1457672119140625e-06,1072.683452129364,2,1,0.28659677505493164,None,1075.7751679420471,1075.7830774784088,1076.2747497558594,1076.2665343284607,1073.1766662597656,1073.1831090450287,1073.1831090450287,1073.1831090450287,1073.4337215423584,3,0.24760770797729492,None,1074.4277849197388,1074.4331095218658,1074.4331095218658,1074.4331095218658,1074.4331095218658,1075.7751324176788,1,0,1.333641529083252,None,1076.2682404518127,1076.2747497558594,1076.2747497558594,1076.2747497558594,1076.8420541286469,1,0.564018726348877,None,1076.8420882225037,1079.8332011699677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2025-04-08_15h59.39.416,SBL_retrieval_exp,2024.2.4,119.99015888818322,2025-04-08 15h59.53.302724 -0400,
