run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_remember.keys,key_resp_remember.rt,key_resp_remember.duration,key_resp_context.keys,key_resp_context.corr,key_resp_context_conf.keys,key_resp_scenes.keys,key_resp_scenes.corr,thisRow.t,notes,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,trials.key_resp_remember.rt,trials.key_resp_remember.duration,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,text_context_headline.stopped,text_sea.stopped,text_jungle.stopped,key_resp_context.stopped,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,text_context_choice.stopped,slider_context_conf.stopped,key_resp_context_conf.stopped,context_confidence.stopped,trials.key_resp_context_conf.keys,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,participant,session,delay,group,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14681363105773926,0.14699840545654297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2025-04-01_15h45.43.285,SBL_retrieval_exp,2024.2.4,120.0045778113484,2025-04-01 15h45.57.113417 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701509475708008,0.14710235595703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2025-04-01_15h45.43.285,SBL_retrieval_exp,2024.2.4,120.0045778113484,2025-04-01 15h45.57.113417 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14711451530456543,0.15308237075805664,1.1424050331115723,5.601146221160889,space,4.454511404037476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2025-04-01_15h45.43.285,SBL_retrieval_exp,2024.2.4,120.0045778113484,2025-04-01 15h45.57.113417 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.601172208786011,5.609043121337891,7.592332601547241,8.000982761383057,space,0.40455150604248047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2025-04-01_15h45.43.285,SBL_retrieval_exp,2024.2.4,120.0045778113484,2025-04-01 15h45.57.113417 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.001120567321777,8.001219034194946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2025-04-01_15h45.43.285,SBL_retrieval_exp,2024.2.4,120.0045778113484,2025-04-01 15h45.57.113417 -0400,
0,0,0,0,stimuli/scenes/scene_U1.png,Undersea,Negvi,stimuli/items/undersea_object_17.png,Undersea,object,sc,0,0,0,0,0,0,0,0,,,,,,,,,8.276137113571167,,,,,,,,,,,,,,,,,,,,,,8.142725229263306,8.142901420593262,8.268967151641846,8.276137113571167,12.150599479675293,space,3.688755989074707,None,18.142865657806396,19.133922338485718,13.146019220352173,13.1505606174469,13.1505606174469,13.1505606174469,0.0031309127807617188,15.642168521881104,15.642168521881104,15.642168521881104,2.4909474849700928,15.633999586105347,None,0,21.62567901611328,21.633775234222412,22.125454425811768,22.117218255996704,16.12800693511963,16.152531147003174,16.152531147003174,16.152531147003174,18.150503158569336,18.150503158569336,18.150503158569336,18.14283847808838,None,19.137043952941895,19.14217257499695,19.14217257499695,19.14217257499695,19.14217257499695,21.633775234222412,21.633775234222412,21.633775234222412,21.633775234222412,21.62564754486084,None,0,22.11931824684143,22.13380193710327,22.13380193710327,22.13380193710327,,,,,,,,,,
