run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,piloting,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,item_cue.stopped,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,text_context_choice.stopped,slider_context_conf.stopped,key_resp_context_conf.stopped,ret_end_screen.started,text_endSet.started,key_resp_continue.started,ret_end_screen.stopped,key_resp_continue.keys,key_resp_continue.rt,key_resp_continue.duration,forked_instructions.started,text_end_inst.started,key_resp_end.started,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.04326860001310706,0.04362170002423227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04365240002516657,0.04386620002333075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04388999997172505,0.04684229998383671,1.0381480000214651,6.925330900005065,space,5.86944320006296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.925374899990857,6.928027900052257,8.921933199977502,14.547403099946678,space,5.61686169996392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.673232599976473,14.741243100026622,14.741243100026622,14.741243100026622,14.741243100026622,14.741243100026622,14.741243100026622,14.741243100026622,14.741243100026622,14.741243100026622,16.538239300018176,86.33179510000627,space,69.79275039990898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3318455000408,86.33935619995464,89.39575310004875,89.32294740004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.32316629996058,89.32336379995104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,0,0,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_animal_15.png,Undersea,animal,sc,None,1,1,1.0531266999896616,None,3,1.108685600105673,None,1,0,0.8814790999749675,None,3,0.8898536999477074,None,0,0,0,0,0,0,0,0,,,,,89.39575310004875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.36438899999484,89.36462939996272,89.39131610002369,89.39575310004875,93.36482749995776,None,97.04068380000535,98.0315513999667,94.36338610004168,94.36674279998988,94.36674279998988,94.36674279998988,0.00216599996201694,95.42363660002593,1,1,1.0531266999896616,None,98.92378940002527,98.93106890004128,99.42546699999366,99.41469170001801,95.91788219998125,95.92707780003548,95.92707780003548,95.92707780003548,97.04062490002252,3,1.108685600105673,None,98.03720859996974,98.04141940001864,98.04141940001864,98.04141940001864,98.04141940001864,98.92372189997695,1,0,0.8814790999749675,None,99.41705539997201,99.42546699999366,99.42546699999366,99.42546699999366,100.32358379999641,3,0.8898536999477074,None,100.32364630000666,103.31482970004436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,1,1,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_15.png,Jungle,object,si,None,1,1,0.6645486000925303,None,2,1.1456488999538124,None,1,1,2.0192657000152394,None,None,,,0,0,0,0,0,1,1,1,,,,,103.32607469998766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.32380210002884,103.32607469998766,107.3152133000549,None,110.6408171999501,111.6318908999674,108.30719149997458,108.31450630002655,108.31450630002655,108.31450630002655,-0.0006609000265598297,108.99004629999399,1,1,0.6645486000925303,None,113.66555699997116,113.67295889998786,114.16431260004174,114.15649900003336,109.48228979995474,109.4892740000505,109.4892740000505,109.4892740000505,110.64075619995128,2,1.1456488999538124,None,111.63232069998048,111.63965280004777,111.63965280004777,111.63965280004777,111.63965280004777,113.66549080004916,1,1,2.0192657000152394,None,114.15741620003246,114.16431260004174,114.16431260004174,114.16431260004174,116.14904930000193,None,,,116.14909540000372,119.1402928000316,107.32295800000429,116.15629880002234,116.15629880002234,116.15629880002234,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,2,2,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_6.png,Undersea,object,sc,None,1,1,0.34225460002198815,None,3,0.7564842000138015,None,1,1,0.7747806999832392,None,3,0.5715180999832228,None,0,0,0,0,0,2,2,2,,,,,119.15533960005268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.15332939999644,119.15801330003887,123.14860279997811,None,125.7742278999649,126.76531519996934,124.14087140001357,124.15634450002108,124.15634450002108,124.15634450002108,-0.0007313999813050032,124.5158800999634,1,1,0.34225460002198815,None,127.54880919994321,127.5567542000208,128.0479266999755,128.04023030004464,125.00826060003601,125.01492380001582,125.01492380001582,125.01492380001582,125.77416859997902,3,0.7564842000138015,None,126.76574199995957,126.77301180001814,126.77301180001814,126.77301180001814,126.77301180001814,127.54874320002273,1,1,0.7747806999832392,None,128.04116350004915,128.0479266999755,128.0479266999755,128.0479266999755,128.62464459997136,3,0.5715180999832228,None,128.62470389995724,131.6155455999542,123.15638619998936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,3,3,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_18.png,Undersea,object,sc,None,1,1,0.2433970000129193,None,2,0.6938590999925509,None,1,1,0.4175038000103086,None,2,0.46875110000837594,None,0,0,0,0,0,3,3,3,,,,,131.62847049999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.62628970004153,131.62847049999982,135.61594339995645,None,138.08250380004756,139.0735859000124,136.60759619995952,136.62310309999157,136.62310309999157,136.62310309999157,0.007006699917837977,136.8821877000155,1,1,0.2433970000129193,None,139.507462700014,139.51499659998808,140.00637610000558,139.99863889999688,137.37431999994442,137.38127080001868,137.38127080001868,137.38127080001868,138.08243920002133,2,0.6938590999925509,None,139.07402579998598,139.08163749997038,139.08163749997038,139.08163749997038,139.08163749997038,139.50739369995426,1,1,0.4175038000103086,None,139.99959649995435,140.00637610000558,140.00637610000558,140.00637610000558,140.48251340002753,2,0.46875110000837594,None,140.48257750004996,143.47361220000312,135.62356740003452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,4,4,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_13.png,Jungle,object,si,None,1,1,0.6175363999791443,None,2,0.453129900037311,None,2,1,0.9299954000161961,None,2,0.9029826000332832,None,0,0,0,0,0,4,4,4,,,,,143.48670779995155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.48442580003757,143.48670779995155,147.47366689995397,None,150.06585629994515,151.05723230005242,148.4661358000012,148.47319199994672,148.47319199994672,148.47319199994672,-0.000699999975040555,149.10731019999366,1,1,0.6175363999791443,None,151.99951909994707,152.00697340001352,152.50006009999197,152.4904418999795,149.59972469997592,149.60651720000897,149.60651720000897,149.60651720000897,150.0657953999471,2,0.453129900037311,None,151.0576806999743,151.06503619998693,151.06503619998693,151.06503619998693,151.06503619998693,151.9994317999808,2,1,0.9299954000161961,None,152.49296269996557,152.50006009999197,152.50006009999197,152.50006009999197,153.40771509998012,2,0.9029826000332832,None,153.40777759999037,156.39873470005114,147.48178070003632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,5,5,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_object_12.png,Undersea,object,sc,None,1,1,1.3709616999840364,None,2,0.8417144999839365,None,2,1,0.47124350001104176,None,2,0.45648569997865707,None,0,0,0,0,0,5,5,5,,,,,156.5485085999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.54270959994756,156.5485085999826,160.4151675000321,None,164.12475039996207,165.11608159996103,161.4078372999793,161.41538579994813,161.41538579994813,161.41538579994813,0.00010489998385310173,162.78266260004602,1,1,1.3709616999840364,None,165.59909999999218,165.60707250004634,166.09844930004328,166.0906747999834,163.2749936999753,163.28182919998653,163.28182919998653,163.28182919998653,164.12468699994497,2,0.8417144999839365,None,165.11651630001143,165.12369379994925,165.12369379994925,165.12369379994925,165.12369379994925,165.5990323999431,2,1,0.47124350001104176,None,166.0915855000494,166.09844930004328,166.09844930004328,166.09844930004328,166.55818000005092,2,0.45648569997865707,None,166.55824160005432,169.54924159997609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,6,6,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_9.png,Undersea,animal,si,None,2,1,0.5417953999713063,None,3,1.755347599973902,None,None,0,,,None,,,0,0,0,0,0,6,6,6,,,,,169.56451669998933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.56178780004848,169.56451669998933,173.54943160002586,None,177.3580609000055,178.34951690002345,174.54139739996754,174.55723899998702,174.55723899998702,174.55723899998702,-0.0009217000333592296,175.09984030004125,2,1,0.5417953999713063,None,180.84972689999267,180.85719929996412,181.351241700002,181.34109899995383,175.59347560000606,175.60041730001103,175.60041730001103,175.60041730001103,177.35799980000593,3,1.755347599973902,None,178.35502160002943,178.35837379994337,178.35837379994337,178.35837379994337,178.35837379994337,180.84967400005553,None,0,,,181.34409060003236,181.351241700002,181.351241700002,181.351241700002,183.3414084999822,None,,,183.34145659999922,186.33306390000507,173.5575330000138,183.34911189996637,183.34911189996637,183.34911189996637,180.85719929996412,180.85719929996412,180.85719929996412,180.85719929996412,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,7,7,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_16.png,Undersea,object,si,None,2,1,0.5093269000062719,None,3,0.7418332000961527,None,2,1,0.8393252999521792,None,3,0.21619240008294582,None,0,0,0,0,0,7,7,7,,,,,186.34963019995485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.3479908000445,186.3578135999851,190.34136500000022,None,193.11694800003897,194.10810549999587,191.33362110005692,191.34922039997764,191.34922039997764,191.34922039997764,-0.0001431000418961048,191.8747091999976,2,1,0.5093269000062719,None,194.9586893999949,194.96607490000315,195.4595084999455,195.44965189998038,192.36738710000645,192.37396310002077,192.37396310002077,192.37396310002077,193.11688650003634,3,0.7418332000961527,None,194.10853890003636,194.1159786999924,194.1159786999924,194.1159786999924,194.1159786999924,194.95862379996106,2,1,0.8393252999521792,None,195.45236909994856,195.4595084999455,195.4595084999455,195.4595084999455,195.68349460000172,3,0.21619240008294582,None,195.68355710001197,198.6748986999737,190.34897529997397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,8,8,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_19.png,Jungle,object,si,None,1,1,1.4968775999732316,None,3,1.2874837000854313,None,2,1,0.7736768000759184,None,3,0.9521723999641836,None,0,0,0,0,0,8,8,8,,,,,198.68771820003167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.68559869995806,198.68771820003167,202.6745501999976,None,206.9753218999831,207.96619569999166,203.66712160001043,203.67459249997046,203.67459249997046,203.67459249997046,-0.0006500999443233013,205.18378920003306,1,1,1.4968775999732316,None,208.75055849994533,208.75779089995194,209.2511406999547,209.24168730003294,205.67716660001315,205.68415400001686,205.68415400001686,205.68415400001686,206.97526019997895,3,1.2874837000854313,None,207.97085879999213,207.9741949000163,207.9741949000163,207.9741949000163,207.9741949000163,208.75049090001266,2,1,0.7736768000759184,None,209.2441052000504,209.2511406999547,209.2511406999547,209.2511406999547,210.20894509996288,3,0.9521723999641836,None,210.20900629996322,213.19985480001196,202.68247180001345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,9,9,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_7.png,Jungle,object,sc,None,2,1,0.8183102000039071,None,2,1.5403680999297649,None,1,1,1.81671839999035,None,2,0.30599469994194806,None,0,0,0,0,0,9,9,9,,,,,213.21419560001232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.21145329996943,213.21419560001232,217.19976450002287,None,221.08438400004525,222.07522170001175,218.1923756999895,218.19948700000532,218.19948700000532,218.19948700000532,0.007439700071699917,219.04156949999742,2,1,0.8183102000039071,None,223.90849229996093,223.9161476000445,224.40934120002203,224.3997407000279,219.53581280005164,219.542805199977,219.542805199977,219.542805199977,221.0843228000449,2,1.5403680999297649,None,222.0797009000089,222.08296290005092,222.08296290005092,222.08296290005092,222.08296290005092,223.9084259000374,1,1,1.81671839999035,None,224.40226050000638,224.40934120002203,224.40934120002203,224.40934120002203,224.71700269996654,2,0.30599469994194806,None,224.71706789999735,227.70873559999745,217.20781269995496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,10,10,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_3.png,Jungle,object,si,None,1,1,1.3589080000529066,None,3,1.6498807000461966,None,1,1,0.7864577999571338,None,3,0.24490189994685352,None,0,0,0,0,0,10,10,10,,,,,227.72375330002978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.72111180005595,227.72375330002978,231.70867680001538,None,236.24293890001718,237.2335475999862,232.70091789995786,232.70816359994933,232.70816359994933,232.70816359994933,-0.0005289999535307288,234.08367900003213,1,1,1.3589080000529066,None,238.034026099951,238.04156659997534,238.53452830004971,238.5253231000388,234.5783765000524,234.58530989999417,234.58530989999417,234.58530989999417,236.24287640000694,3,1.6498807000461966,None,237.23788479994982,237.24124620005023,237.24124620005023,237.24124620005023,237.24124620005023,238.03396220004652,1,1,0.7864577999571338,None,238.52768119995017,238.53452830004971,238.53452830004971,238.53452830004971,238.7841515999753,3,0.24490189994685352,None,238.78420939994976,241.77543369994964,231.71643060003407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,11,11,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_5.png,Undersea,object,si,None,2,1,0.6999995999503881,None,2,1.5222318000160158,None,2,0,1.142573899938725,None,3,0.19482730003073812,None,0,0,0,0,0,11,11,11,,,,,241.7930605999427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.79053600004409,241.7930605999427,245.7834167999681,None,249.51746929995716,250.50843879999593,246.77572010003496,246.7832669999916,246.7832669999916,246.7832669999916,-0.0008611000375822186,247.49236100004055,2,1,0.6999995999503881,None,251.66760249994695,251.67494129994884,252.16860850004014,252.15875519998372,247.98602069995832,247.99306989996694,247.99306989996694,247.99306989996694,249.51740799995605,2,1.5222318000160158,None,250.51276429998688,250.5162919999566,250.5162919999566,250.5162919999566,250.5162919999566,251.66753680002876,2,0,1.142573899938725,None,252.1613349999534,252.16860850004014,252.16860850004014,252.16860850004014,252.3675704000052,3,0.19482730003073812,None,252.36762829998042,255.35918959998526,245.7916769000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,12,12,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_2.png,Jungle,object,si,None,1,1,0.636661900090985,None,2,1.492449300014414,None,2,1,1.2989328999537975,None,1,0.5051198999863118,None,0,0,0,0,0,12,12,12,,,,,255.37291629996616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.37078100000508,255.37291629996616,259.358733400004,None,263.0096037000185,264.0007814000128,260.35147260001395,260.35867400001734,260.35867400001734,260.35867400001734,-0.0005186999915167689,261.00913370004855,1,1,0.636661900090985,None,265.30942439998034,265.3169646000024,265.8100314999465,265.8007975999499,261.5033689000411,261.510505800019,261.510505800019,261.510505800019,263.00954330002423,2,1.492449300014414,None,264.005329299951,264.00868870003615,264.00868870003615,264.00868870003615,264.00868870003615,265.3093590999488,2,1,1.2989328999537975,None,265.80326329998206,265.8100314999465,265.8100314999465,265.8100314999465,266.31806019996293,1,0.5051198999863118,None,266.3181215999648,269.3093310999684,259.3666037999792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,13,13,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_object_15.png,Undersea,object,sc,None,1,1,1.2303104000166059,None,2,0.6170990000246093,None,2,1,1.791623399942182,None,2,0.25273250008467585,None,0,0,0,0,0,13,13,13,,,,,269.32850569998845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.3259452000493,269.32850569998845,273.31766689999495,None,276.6766407999676,277.66738700005226,274.3096705999924,274.3170885000145,274.3170885000145,274.3170885000145,-0.000902600004337728,275.55108200001996,1,1,1.2303104000166059,None,279.4682193000335,279.4753529999871,279.9669421999715,279.95936119998805,276.04356569994707,276.05046940001193,276.05046940001193,276.05046940001193,276.67658129998017,2,0.6170990000246093,None,277.6678280000342,277.67557149997447,277.67557149997447,277.67557149997447,277.67557149997447,279.4681535999989,2,1,1.791623399942182,None,279.96026860002894,279.9669421999715,279.9669421999715,279.9669421999715,280.2265595999779,2,0.25273250008467585,None,280.226616299944,283.2176201000111,273.32520510000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,14,14,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_18.png,Undersea,animal,sc,None,1,1,0.7455708000343293,None,3,1.0155701000476256,None,1,1,0.7587545999558643,None,3,0.6680390000110492,None,0,0,0,0,0,14,14,14,,,,,283.2318040999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.2297135000117,283.2318040999817,287.2175678999629,None,290.49349489994347,291.4840685999952,288.21019300003536,288.2173223999562,288.2173223999562,288.2173223999562,-0.0006212000735104084,288.97623120003846,1,1,0.7455708000343293,None,292.2518238000339,292.258938999963,292.7517782000359,292.74250119994394,289.46884169999976,289.47576910001226,289.47576910001226,289.47576910001226,290.4934339999454,3,1.0155701000476256,None,291.48451590002514,291.49222340004053,291.49222340004053,291.49222340004053,291.49222340004053,292.25175769999623,1,1,0.7587545999558643,None,292.7449667999754,292.7517782000359,292.7517782000359,292.7517782000359,293.42667580000125,3,0.6680390000110492,None,293.426738500013,296.41770680004265,287.2256295999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,15,15,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_18.png,Jungle,animal,si,None,1,1,0.5854519000276923,None,3,1.5578273000428453,None,1,1,1.0796337000792846,None,3,0.2484010000480339,None,0,0,0,0,0,15,15,15,,,,,296.43206460005604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.42987500003073,296.43206460005604,300.4180770999519,None,304.0769309999887,305.06765680003446,301.41014759999234,301.41743669996504,301.41743669996504,301.41743669996504,-0.0007323999889194965,302.01809879997745,1,1,0.5854519000276923,None,306.159948799992,306.1673256000504,306.6588654000079,306.6513616000302,302.5101380000124,302.5171835999936,302.5171835999936,302.5171835999936,304.07686979998834,3,1.5578273000428453,None,305.06809279997833,305.07609410001896,305.07609410001896,305.07609410001896,305.07609410001896,306.15988289995585,1,1,1.0796337000792846,None,306.65226929995697,306.6588654000079,306.6588654000079,306.6588654000079,306.90992969996296,3,0.2484010000480339,None,306.90998899994884,309.90127609996125,300.4257993999636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
