run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,piloting,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,item_cue.stopped,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,ret_end_screen.started,text_endSet.started,key_resp_continue.started,text_endSet.stopped,key_resp_continue.stopped,ret_end_screen.stopped,key_resp_continue.keys,forked_instructions.started,text_end_inst.started,key_resp_end.started,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,13,13,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/jungle_object_4.png,Jungle,object,si,None,1,1,0.5222945000277832,None,2,0.6017509000375867,None,2,1,1.4254119999241084,None,1,0.331466699950397,None,0,1,1,1,0,13,13,13,,,,,573.8193207000149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.8171325000003,573.8193207000149,577.80703669996,None,580.4497382999398,581.4403660999378,578.7992097999668,578.8064267999725,578.8064267999725,578.8064267999725,-0.0008934000506997108,579.340721399989,1,1,0.5222945000277832,None,582.8747908000369,582.8817640999332,583.3753632999724,583.365690400009,579.8330574999563,579.8400160999736,579.8400160999736,579.8400160999736,580.4496752999257,2,0.6017509000375867,None,581.4408170999959,581.4485039999709,581.4485039999709,581.4485039999709,581.4485039999709,582.8747256000061,2,1,1.4254119999241084,None,583.3682247999823,583.3753632999724,583.3753632999724,583.3753632999724,583.707919599954,1,0.331466699950397,None,583.7079768000403,586.6990985999582,577.8147710999474,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
1,14,14,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_object_18.png,Undersea,object,si,None,2,1,0.5582862000446767,None,2,0.4422038000775501,None,2,1,1.282239899970591,None,2,1.306014099973254,None,0,1,1,1,0,14,14,14,,,,,586.7114895000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.7090062999632,586.7114895000122,590.6988835999509,None,593.2164415000007,594.2076627999777,591.6914437999949,591.6984904999845,591.6984904999845,591.6984904999845,-0.0007148000877350569,592.2663259999827,2,1,0.5582862000446767,None,595.4991717999801,595.506843799958,595.9997122000204,595.990355100017,592.7598346000304,592.7670314999996,592.7670314999996,592.7670314999996,593.2163815000094,2,0.4422038000775501,None,594.212104300037,594.2154403999448,594.2154403999448,594.2154403999448,594.2154403999448,595.4991077999584,2,1,1.282239899970591,None,595.9927491999697,595.9997122000204,595.9997122000204,595.9997122000204,597.3077789000235,2,1.306014099973254,None,597.307838400011,600.2992152000079,590.7071464000037,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
1,15,15,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_object_13.png,Undersea,object,si,None,2,1,1.2617221999680623,None,1,0.4560756999999285,None,1,1,1.4622652000980452,None,1,0.37362029997166246,None,0,1,1,1,0,15,15,15,,,,,600.3376229000278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.3353492999449,600.3376229000278,604.3155873999931,None,607.5331354000373,608.5245607999386,605.3083037999459,605.3153812999371,605.3153812999371,605.3153812999371,0.0005108000477775931,606.5744180999463,2,1,1.2617221999680623,None,609.9997528999811,610.006872799946,610.5005013999762,610.4906929000281,607.0671142999781,607.073913399945,607.073913399945,607.073913399945,607.5330765999388,1,0.4560756999999285,None,608.5250088999746,608.5320108999731,608.5320108999731,608.5320108999731,608.5320108999731,609.9996883999556,1,1,1.4622652000980452,None,610.4935001999838,610.5005013999762,610.5005013999762,610.5005013999762,610.8828960999381,1,0.37362029997166246,None,610.8829563999316,613.8739687999478,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
1,16,16,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_3.png,Jungle,animal,si,None,1,1,0.6317492999369279,None,2,1.1117515000514686,None,2,1,2.021390200010501,None,2,0.8064557000761852,None,0,1,1,1,0,16,16,16,,,,,613.8887301000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.8863802999258,613.8887301000068,617.874110099976,None,621.133581400034,622.1241845999612,618.866599699948,618.8739223999437,618.8739223999437,618.8739223999437,-0.0007658000104129314,619.5163602000102,1,1,0.6317492999369279,None,624.1583742999937,624.1655045000371,624.6589829999721,624.649212099961,620.0105557999341,620.0177685000235,620.0177685000235,620.0177685000235,621.1335210000398,2,1.1117515000514686,None,622.1286270000273,622.1319994999794,622.1319994999794,622.1319994999794,622.1319994999794,624.1582993000047,2,1,2.021390200010501,None,624.6517250000034,624.6589829999721,624.6589829999721,624.6589829999721,625.4667509000283,2,0.8064557000761852,None,625.4668124000309,628.4575736999977,617.8822589999763,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
1,17,17,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/jungle_animal_1.png,Jungle,animal,si,None,2,0,0.6874283000361174,None,2,1.2217939000111073,None,1,1,2.1357194000156596,None,None,,,0,1,1,1,0,17,17,17,,,,,628.4809788999846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.4785202000057,628.4809788999846,632.4661923999665,None,635.8835006000008,636.8745256999973,633.4583488999633,633.4657953999704,633.4657953999704,633.4657953999704,-0.0008523999713361263,634.1583651999244,2,0,0.6874283000361174,None,639.025061900029,639.0325000999728,639.5265068999724,639.5163131000008,634.652261900017,634.6594356999267,634.6594356999267,634.6594356999267,635.8834385999944,2,1.2217939000111073,None,636.8749869000167,636.8823091000086,636.8823091000086,636.8823091000086,636.8823091000086,639.0249977000058,1,1,2.1357194000156596,None,639.5191162999254,639.5265068999724,639.5265068999724,639.5265068999724,641.5170737999724,None,,,641.5171198999742,644.5081170999911,632.4744284999324,641.5244972000364,641.5244972000364,641.5244972000364,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
1,18,18,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_animal_16.png,Undersea,animal,si,None,1,0,0.8687860999489203,None,3,0.3883710999507457,None,1,1,2.1503609999781474,None,1,1.5232553000096232,None,0,1,1,1,0,18,18,18,,,,,644.5303353000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.5277567999437,644.5303353000199,648.5161314000143,None,651.2920700999675,652.2836959999986,649.5090000999626,649.5160113000311,649.5160113000311,649.5160113000311,-0.0005648999940603971,650.400384599925,1,0,0.8687860999489203,None,654.4500501999864,654.457894799998,654.9508956000209,654.9412291999906,650.8945436000358,650.9017622999381,650.9017622999381,650.9017622999381,651.2920116999885,3,0.3883710999507457,None,652.2878592000343,652.2912024999969,652.2912024999969,652.2912024999969,652.2912024999969,654.4499870999716,1,1,2.1503609999781474,None,654.943706399994,654.9508956000209,654.9508956000209,654.9508956000209,656.4755608999403,1,1.5232553000096232,None,656.4756209999323,659.4667168000014,648.5244302999927,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
1,19,19,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/jungle_animal_19.png,Jungle,animal,si,None,1,1,0.5258388000074774,None,3,0.6461163000203669,None,None,0,,,1,0.7885538999689743,None,0,1,1,1,0,19,19,19,,,,,659.5388010999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.5354418000206,659.5388010999886,663.4829939999618,None,666.1588819000171,667.1502863999922,664.4757287999382,664.482966599986,664.482966599986,664.482966599986,0.00015400000847876072,665.0089475000277,1,1,0.5258388000074774,None,669.6420378999319,669.6500292000128,670.1413423999911,670.1336751999334,665.500624999986,665.5076911000069,665.5076911000069,665.5076911000069,666.158822300029,3,0.6461163000203669,None,667.1547095000278,667.158112199977,667.158112199977,667.158112199977,667.158112199977,669.6419880000176,None,0,,,670.1366747999564,670.1495296999346,670.1495296999346,670.1495296999346,670.9424074999988,1,0.7885538999689743,None,670.9424707000144,673.9331877999939,,,,,669.6500292000128,669.6500292000128,669.6500292000128,669.6500292000128,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,0,0,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/jungle_animal_13.png,Jungle,animal,si,None,2,0,0.6555207000346854,None,2,0.40719009994063526,None,1,1,1.5207045000279322,None,2,0.6295783999375999,None,0,2,2,2,0,0,0,0,0,0,0,0,696.49777789996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.4440388999647,696.444264199934,696.4952224999433,696.49777789996,700.4503527999623,None,703.0261235999642,704.0171964999754,701.4429561999859,701.4504283999559,701.4504283999559,701.4504283999559,0.006216899957507849,702.1095703999745,2,0,0.6555207000346854,None,705.5512204000261,705.5587008999428,706.051892700023,706.0421596999513,702.6036033999408,702.6107588999439,702.6107588999439,702.6107588999439,703.0260636999737,2,0.40719009994063526,None,704.0176590000046,704.0250113999937,704.0250113999937,704.0250113999937,704.0250113999937,705.5511565000052,1,1,1.5207045000279322,None,706.044738400029,706.051892700023,706.051892700023,706.051892700023,706.6845267999452,2,0.6295783999375999,None,706.6845859999303,709.6759394999826,,,,,,,,,673.9360009999946,673.9362418999663,673.936443899991,673.9414391999599,674.9329668999417,696.4430655000033,space,21.5092002999736,None,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,1,1,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_object_15.png,Undersea,object,si,None,2,1,0.39820159994997084,None,2,1.225477600004524,None,2,1,1.361218799953349,None,2,0.5008524000877514,None,0,2,2,2,0,1,1,1,,,,,709.6921829000348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.6895894999616,709.6921829000348,713.6756796999834,None,716.818369399989,717.8091310999589,714.6680568000302,714.6752998000011,714.6752998000011,714.6752998000011,-0.0008942000567913055,715.0843352000229,2,1,0.39820159994997084,None,719.1846576000098,719.1924785999581,719.6852974999929,719.6756631999742,715.5768178999424,715.5840692999773,715.5840692999773,715.5840692999773,716.8183098000009,2,1.225477600004524,None,717.8133722000057,717.8168472999241,717.8168472999241,717.8168472999241,717.8168472999241,719.1845937999897,2,1,1.361218799953349,None,719.6780787999742,719.6852974999929,719.6852974999929,719.6852974999929,720.1934410999529,2,0.5008524000877514,None,720.1935005999403,723.1841966999928,713.6835675999755,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,2,2,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/undersea_object_8.png,Undersea,object,sc,None,1,1,0.7046041999710724,None,3,0.4075928000966087,None,2,0,1.4565966000081971,None,3,0.7592141000786796,None,0,2,2,2,0,2,2,2,,,,,723.1963881999254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.1939489999786,723.1963881999254,727.1845826000208,None,729.8265548000345,730.8175828999374,728.1768794000382,728.1922691999935,728.1922691999935,728.1922691999935,0.007491099997423589,728.9095340999775,1,1,0.7046041999710724,None,732.2847061000066,732.2924291000236,732.7866005999967,732.7765814999584,729.4037765000248,729.4111691999715,729.4111691999715,729.4111691999715,729.8264962999383,3,0.4075928000966087,None,730.8222640999593,730.8255533999763,730.8255533999763,730.8255533999763,730.8255533999763,732.2846423999872,2,0,1.4565966000081971,None,732.7790511000203,732.7866005999967,732.7866005999967,732.7866005999967,733.5512849999359,3,0.7592141000786796,None,733.5513456999324,736.542575599975,727.1921913999831,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,3,3,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_7.png,Jungle,animal,si,None,2,0,0.667208299972117,None,2,0.48147719993721694,None,1,0,1.1051774000516161,None,1,0.32549429999198765,None,0,2,2,2,0,3,3,3,,,,,736.5570908000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.5544601000147,736.5570908000227,740.5428977999836,None,743.2185127999401,744.2097676999401,741.5351891999599,741.5422612000257,741.5422612000257,741.5422612000257,-0.00038780004251748323,742.2265687999316,2,0,0.667208299972117,None,745.3265850000316,745.334264599951,745.8278938999865,745.8180741999531,742.7206050000386,742.7281779999612,742.7281779999612,742.7281779999612,743.2184550999664,2,0.48147719993721694,None,744.2102214000188,744.2174918999663,744.2174918999663,744.2174918999663,744.2174918999663,745.3265203000046,1,0,1.1051774000516161,None,745.8206939999945,745.8278938999865,745.8278938999865,745.8278938999865,746.1603129999712,1,0.32549429999198765,None,746.1603713999502,749.1512781999772,740.5509175999323,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,4,4,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_9.png,Jungle,object,sc,None,2,1,0.6500090999761596,None,3,0.45148709998466074,None,2,1,0.8336734999902546,None,3,1.074529099976644,None,0,2,2,2,0,4,4,4,,,,,749.1645764999557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.1619005999528,749.1645764999557,753.1515481999377,None,755.7767915999284,756.7685929000145,754.1440563999349,754.1509322000202,754.1509322000202,754.1509322000202,-0.0006605999078601599,754.8181767000351,2,1,0.6500090999761596,None,757.6184517999645,757.6261612999951,758.1192873999244,758.1095693999669,755.3107244999846,755.3177846999606,755.3177846999606,755.3177846999606,755.7767319999402,3,0.45148709998466074,None,756.7730273000197,756.7763900000136,756.7763900000136,756.7763900000136,756.7763900000136,757.6183878999436,2,1,0.8336734999902546,None,758.1120848000282,758.1192873999244,758.1192873999244,758.1192873999244,759.2019963000203,3,1.074529099976644,None,759.2020554000046,762.1933134000283,753.1594506999245,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,5,5,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_13.png,Undersea,animal,si,None,2,1,0.44030370004475117,None,2,0.8591533999424428,None,2,1,1.4239182999590412,None,2,0.6031097000231966,None,0,2,2,2,0,5,5,5,,,,,762.2062734999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.2038379999576,762.2062734999927,766.1932583999587,None,769.010605199961,770.0016915999586,767.1853519999422,767.1929703999776,767.1929703999776,767.1929703999776,-0.000838699983432889,767.6433645000216,2,1,0.44030370004475117,None,771.4352232000092,771.4431459000334,771.9346307000378,771.926750499988,768.1356854999904,768.1426826999523,768.1426826999523,768.1426826999523,769.0105461999774,2,0.8591533999424428,None,770.0021526999772,770.0095647999551,770.0095647999551,770.0095647999551,770.0095647999551,771.4351593999891,2,1,1.4239182999590412,None,771.9276938999537,771.9346307000378,771.9346307000378,771.9346307000378,772.543868699926,2,0.6031097000231966,None,772.5439274000237,775.5346973999403,766.2012298000045,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,6,6,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_object_3.png,Jungle,object,sc,None,2,1,0.7624086000723764,None,3,0.775774099980481,None,1,1,0.5920874999137595,None,3,0.755585000035353,None,0,2,2,2,0,6,6,6,,,,,775.5477612999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.5455494000344,775.5477612999966,779.5349471999798,None,782.5939862999367,783.5848982000025,780.527498899959,780.5348974999506,780.5348974999506,780.5348974999506,-0.0009888000786304474,781.3102992000058,2,1,0.7624086000723764,None,784.1936740999809,784.2014623000287,784.6946228999877,784.6850154999411,781.8030380000127,781.8098363999743,781.8098363999743,781.8098363999743,782.5939270999515,3,0.775774099980481,None,783.585347199929,783.5932228999445,783.5932228999445,783.5932228999445,783.5932228999445,784.1936070999363,1,1,0.5920874999137595,None,784.6875254999613,784.6946228999877,784.6946228999877,784.6946228999877,785.4524898999371,3,0.755585000035353,None,785.452549999929,788.4439042999875,779.5432531000115,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,7,7,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_17.png,Jungle,animal,si,None,1,1,0.6142744000535458,None,3,1.1108227000804618,None,1,0,1.6051148999249563,None,None,,,0,2,2,2,0,7,7,7,,,,,788.4555144000333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.4534037000267,788.4555144000333,792.4438488000305,None,795.6945196000161,796.6852337999735,793.4357742000138,793.451425199979,793.451425199979,793.451425199979,0.007605399936437607,794.0770357999718,1,1,0.6142744000535458,None,798.3028299999423,798.310042200028,798.803870499949,798.7938885999611,794.5716110999929,794.5789048000006,794.5789048000006,794.5789048000006,795.6944605000317,3,1.1108227000804618,None,796.6897382999305,796.6931781999301,796.6931781999301,796.6931781999301,796.6931781999301,798.3027646000264,1,0,1.6051148999249563,None,798.7964934000047,798.803870499949,798.803870499949,798.803870499949,800.7947279999498,None,,,800.7947746999562,803.7855771000031,792.4515782999806,800.8015225999989,800.8015225999989,800.8015225999989,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,8,8,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/jungle_animal_10.png,Jungle,animal,si,None,1,1,0.7591633000411093,None,2,0.35691670002415776,None,1,1,1.5268019000068307,None,1,0.7582169000525028,None,0,2,2,2,0,8,8,8,,,,,803.8014315000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.7992263999768,803.8014315000037,807.7855431999778,None,810.4278995000059,811.4189429000253,808.777751000016,808.7934002999682,808.7934002999682,808.7934002999682,-0.0005465000867843628,809.5693393999245,1,1,0.7591633000411093,None,812.9608377999393,812.9685595999472,813.4598846000154,813.4520514999749,810.0616189999273,810.0686919,810.0686919,810.0686919,810.4278405000223,2,0.35691670002415776,None,811.4194074999541,811.426804699935,811.426804699935,811.426804699935,811.426804699935,812.9607735000318,1,1,1.5268019000068307,None,813.452992000035,813.4598846000154,813.4598846000154,813.4598846000154,814.2194351999788,1,0.7582169000525028,None,814.2194982999936,817.2104693999281,807.7935595000163,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,9,9,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_animal_5.png,Undersea,animal,si,None,2,1,0.6699943999992684,None,2,1.2221861999714747,None,1,1,1.5274323000339791,None,2,0.6432316000573337,None,0,2,2,2,0,9,9,9,,,,,817.2396595999599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.237413099967,817.2396595999599,821.2270213000011,None,824.6195098999888,825.6109617999755,822.2196509999922,822.2269657999277,822.2269657999277,822.2269657999277,0.00019859999883919954,822.8944606999867,2,1,0.6699943999992684,None,827.1531093999511,827.1602041999577,827.6540029000025,827.6442567999475,823.3880506999558,823.3953940999927,823.3953940999927,823.3953940999927,824.6194517000113,2,1.2221861999714747,None,825.6152407999616,825.6188074999955,825.6188074999955,825.6188074999955,825.6188074999955,827.1530443000374,1,1,1.5274323000339791,None,827.6467698999913,827.6540029000025,827.6540029000025,827.6540029000025,828.3031865999801,2,0.6432316000573337,None,828.3032501999987,831.2943496999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,10,10,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/undersea_object_7.png,Undersea,object,sc,None,1,1,0.5393279000418261,None,3,1.047995299915783,None,2,1,1.2724830999504775,None,2,0.42234630009625107,None,0,2,2,2,0,10,10,10,,,,,831.3085894000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.3061070999829,831.3085894000251,835.294390099938,None,838.3956067999825,839.3860369999893,836.2862392000388,836.3023881999543,836.3023881999543,836.3023881999543,-0.0007099999347701669,836.8442461999366,1,1,0.5393279000418261,None,840.669522000011,840.6775953000179,841.171532999957,841.1612763999728,837.3386268999893,837.3460856999736,837.3460856999736,837.3460856999736,838.395546099986,3,1.047995299915783,None,839.3905476999935,839.3938410999253,839.3938410999253,839.3938410999253,839.3938410999253,840.669458999997,2,1,1.2724830999504775,None,841.163806400029,841.171532999957,841.171532999957,841.171532999957,841.5951039999491,2,0.42234630009625107,None,841.5951639999403,844.5861124999356,835.302257000003,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
2,11,11,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_15.png,Jungle,object,sc,None,2,1,0.7035012000706047,None,3,0.7569517000811175,None,1,0,0.7201811999548227,None,3,0.3892317999852821,None,0,2,2,2,0,11,11,11,,,,,844.5971206999384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.5949066999601,844.5971206999384,848.5863804999972,None,851.5704003999708,852.5615299999481,849.5787002999568,849.5856710999506,849.5856710999506,849.5856710999506,-0.0007138000801205635,850.3031875999877,2,1,0.7035012000706047,None,853.2948809999507,853.3025370000396,853.7965633999556,853.7865694999928,850.7970232999651,850.8046554999892,850.8046554999892,850.8046554999892,851.5703406999819,3,0.7569517000811175,None,852.5659736000234,852.5691140999552,852.5691140999552,852.5691140999552,852.5691140999552,853.2948158000363,1,0,0.7201811999548227,None,853.7890388999367,853.7965633999556,853.7965633999556,853.7965633999556,854.1869675000198,3,0.3892317999852821,None,854.1870238999836,857.1777591999853,848.5940676999744,,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,short,A,2026-07-10_14h45.34.058,SBL_superimposed_retrieval,,2026.1.3,119.80782817506334,2026-07-10 14h45.34.455031 -0400,
