run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,piloting,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,item_cue.stopped,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,text_context_headline.stopped,text_sea.stopped,text_jungle.stopped,key_resp_context.stopped,text_context_choice.stopped,slider_context_conf.stopped,key_resp_context_conf.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,3,3,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_14.png,Undersea,animal,si,None,2,0,1.1144758998416364,None,1,0.5862233999650925,None,2,1,0.30585090001113713,None,None,,,0,0,0,0,0,3,3,3,,,,,43.966572399949655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.96411990001798,43.966572399949655,47.95087840012275,None,51.15963610005565,52.15123399998993,48.942693300079554,48.95052850013599,48.95052850013599,48.95052850013599,-0.0007945999968796968,50.067967700073496,2,0,1.1144758998416364,None,52.46782779996283,52.47550470009446,52.96716280002147,52.95952569996007,50.56014110008255,50.56688300007954,50.56688300007954,50.56688300007954,51.15957990009338,1,0.5862233999650925,None,52.151639099931344,52.15886800014414,52.15886800014414,52.15886800014414,52.15886800014414,52.46776890009642,2,1,0.30585090001113713,None,52.960424199933186,52.96716280002147,52.96716280002147,52.96716280002147,54.95131830009632,None,,,54.95136329997331,57.94274220010266,47.95861390000209,54.95874259993434,54.95874259993434,54.95874259993434,,,,,,,,,,,,,,,,,,,,,220,1,short,A,2026-07-09_12h22.50.746,SBL_superimposed_retrieval,,2026.1.3,120.19115200850248,2026-07-09 12h22.51.127860 -0400,
0,4,4,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/undersea_animal_13.png,Undersea,animal,sc,None,2,1,0.3932366999797523,None,1,0.66127649997361,None,2,1,0.11403420008718967,None,1,0.8889021000359207,None,0,0,0,0,0,4,4,4,,,,,57.968908299924806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.96645339997485,57.968908299924806,61.95935339992866,None,64.53501489991322,65.52601010003127,62.95162539999001,62.95898610004224,62.95898610004224,62.95898610004224,-0.00035159988328814507,63.36798149999231,2,1,0.3932366999797523,None,65.65108310012147,65.65900629991665,66.15222620009445,66.14283560006879,63.86037419992499,63.86703409999609,63.86703409999609,63.86703409999609,64.53495880006813,1,0.66127649997361,None,65.53141420008615,65.53481790004298,65.53481790004298,65.53481790004298,65.53481790004298,65.65102769993246,2,1,0.11403420008718967,None,66.14527470013127,66.15222620009445,66.15222620009445,66.15222620009445,67.0432086000219,1,0.8889021000359207,None,67.04326920001768,70.03445919998921,61.96739140013233,,,,,,,,,,,,,,,,,,,,,,,,220,1,short,A,2026-07-09_12h22.50.746,SBL_superimposed_retrieval,,2026.1.3,120.19115200850248,2026-07-09 12h22.51.127860 -0400,
0,5,5,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_5.png,Jungle,animal,si,None,2,1,0.7172549001406878,None,1,0.2938236999325454,None,2,0,0.44944929983466864,None,1,0.33132750005461276,None,0,0,0,0,0,5,5,5,,,,,70.06443100003526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.06185470009223,70.06443100003526,74.05103430012241,None,76.56845350004733,77.55936580011621,75.04322370002046,75.05050000012852,75.05050000012852,75.05050000012852,1.400010660290718e-06,75.76841789996251,2,1,0.7172549001406878,None,78.01808520010673,78.02590460004285,78.51762029994279,78.50943209999241,76.260190699948,76.26720470003784,76.26720470003784,76.26720470003784,76.56839850009419,1,0.2938236999325454,None,77.55980030004866,77.56761209992692,77.56761209992692,77.56761209992692,77.56761209992692,78.01801060000435,2,0,0.44944929983466864,None,78.51033900002949,78.51762029994279,78.51762029994279,78.51762029994279,78.8516893000342,1,0.33132750005461276,None,78.85174880013801,81.84284740011208,,,,,,,,,,,,,,,,,,,,,,,,,220,1,short,A,2026-07-09_12h22.50.746,SBL_superimposed_retrieval,,2026.1.3,120.19115200850248,2026-07-09 12h22.51.127860 -0400,
0,6,6,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/jungle_animal_10.png,Jungle,animal,si,None,None,0,,,None,,,None,0,,,1,1.4858756000176072,None,0,0,0,0,0,6,6,6,,,,,81.8879684000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8857452000957,81.8879684000276,85.85918879997917,None,91.835221900139,92.826261700131,86.85210240003653,86.85945380013436,86.85945380013436,86.85945380013436,0.00039929989725351334,89.34317660005763,None,0,,,95.32654220005497,95.34270439995453,95.83449360006489,95.82661710004322,89.83770760009065,89.84490390005521,89.84490390005521,89.84490390005521,91.83516320004128,None,,,92.82666849996895,92.84264099993743,92.84264099993743,92.84264099993743,92.84264099993743,95.32649260014296,None,0,,,95.82959849992767,95.8425944999326,95.8425944999326,95.8425944999326,97.33544500009157,1,1.4858756000176072,None,97.33550549997017,100.32682349998504,,,,,89.35110340011306,89.35110340011306,89.35110340011306,2.4911460999865085,91.84279650007375,91.84279650007375,91.84279650007375,95.33441170002334,95.33441170002334,95.33441170002334,95.33441170002334,,,,,,,,,,220,1,short,A,2026-07-09_12h22.50.746,SBL_superimposed_retrieval,,2026.1.3,120.19115200850248,2026-07-09 12h22.51.127860 -0400,
0,7,7,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_object_1.png,Undersea,object,si,None,2,0,1.0657756999135017,None,1,0.8094260001089424,None,2,1,0.21043209987692535,None,1,0.5489166001789272,None,0,0,0,0,0,7,7,7,,,,,100.34666509996168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.34406040003523,100.34666509996168,104.33518379996531,None,107.71921090013348,108.7103443001397,105.32739039999433,105.33475770009682,105.33475770009682,105.33475770009682,-0.0005826998967677355,106.40243309992366,2,0,1.0657756999135017,None,108.93548340001144,108.94277169997804,109.4363381001167,109.42703930009156,106.89601369993761,106.90299530001357,106.90299530001357,106.90299530001357,107.71915080002509,1,0.8094260001089424,None,108.71471840003505,108.71800570003688,108.71800570003688,108.71800570003688,108.71800570003688,108.9354243001435,2,1,0.21043209987692535,None,109.42935550003313,109.4363381001167,109.4363381001167,109.4363381001167,109.99387190002017,1,0.5489166001789272,None,109.99393000011332,112.98524149996229,104.3429503000807,,,,,,,,,,,,,,,,,,,,,,,,220,1,short,A,2026-07-09_12h22.50.746,SBL_superimposed_retrieval,,2026.1.3,120.19115200850248,2026-07-09 12h22.51.127860 -0400,
0,8,8,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_12.png,Undersea,animal,sc,None,None,0,,,2,0.2784846997819841,None,1,1,0.32404310000129044,None,2,0.2335291998460889,None,0,0,0,0,0,8,8,8,,,,,113.01092429994605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.00839060009457,113.01092429994605,117.00196540006436,None,121.26929520000704,122.26076019997708,117.99418210005388,118.00152690010145,118.00152690010145,118.00152690010145,0.00030969991348683834,120.48546430002898,None,0,,,122.5941681000404,122.601585800061,123.09491420001723,123.08561170008034,120.97975059994496,120.98667720006779,120.98667720006779,120.98667720006779,121.26924160006456,2,0.2784846997819841,None,122.26541769993491,122.26844400004484,122.26844400004484,122.26844400004484,122.26844400004484,122.5941129999701,1,1,0.32404310000129044,None,123.08796919998713,123.09491420001723,123.09491420001723,123.09491420001723,123.33580460003577,2,0.2335291998460889,None,123.33585950010456,126.32715260004625,,,,,120.49322680011392,120.49322680011392,120.49322680011392,2.491244599921629,,,,,,,,,,,,,,,,,220,1,short,A,2026-07-09_12h22.50.746,SBL_superimposed_retrieval,,2026.1.3,120.19115200850248,2026-07-09 12h22.51.127860 -0400,
0,9,9,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_19.png,Undersea,animal,si,None,1,1,0.39272659993730485,None,2,0.2122738000471145,None,1,0,0.4372947998344898,None,2,0.30990870017558336,None,0,0,0,0,0,9,9,9,,,,,126.35631559998728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.35343330004252,126.35631559998728,130.34356359997764,None,132.4530720000621,133.44384650001302,131.33581939991564,131.3431899000425,131.3431899000425,131.3431899000425,5.699926987290382e-06,131.7356988999527,1,1,0.39272659993730485,None,133.89439389994368,133.90186300012283,134.39505110005848,134.38541979994625,132.22948630014434,132.2364791999571,132.2364791999571,132.2364791999571,132.45301429997198,2,0.2122738000471145,None,133.44832440000027,133.45161260012537,133.45161260012537,133.45161260012537,133.45161260012537,133.89433029992506,1,0,0.4372947998344898,None,134.38792719994672,134.39505110005848,134.39505110005848,134.39505110005848,134.71121129998937,2,0.30990870017558336,None,134.7112730999943,137.7020273001399,,,,,,,,,,,,,,,,,,,,,,,,,220,1,short,A,2026-07-09_12h22.50.746,SBL_superimposed_retrieval,,2026.1.3,120.19115200850248,2026-07-09 12h22.51.127860 -0400,
0,10,10,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_9.png,Jungle,animal,sc,None,None,0,,,2,1.0639671999961138,None,1,1,0.8236734999809414,None,2,0.29936910001561046,None,0,0,0,0,0,10,10,10,,,,,137.75987700000405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.75522920000367,137.75987700000405,141.71892370004207,None,146.76982189994305,147.76064960006624,142.71117180003785,142.7184852999635,142.7184852999635,142.7184852999635,-5.5499840527772903e-05,145.20251190010458,None,0,,,148.59429319994524,148.6021362999454,149.0934041000437,149.08556820009835,145.69727250002325,145.70460269995965,145.70460269995965,145.70460269995965,146.76976220007055,2,1.0639671999961138,None,147.76109050004743,147.76903899991885,147.76903899991885,147.76903899991885,147.76903899991885,148.59423170005903,1,1,0.8236734999809414,None,149.08646630006842,149.0934041000437,149.0934041000437,149.0934041000437,149.3945305000525,2,0.29936910001561046,None,149.3945864001289,152.3858443000354,,,,,145.210342500126,145.210342500126,145.210342500126,2.490765100112185,,,,,,,,,,,,,,,,,220,1,short,A,2026-07-09_12h22.50.746,SBL_superimposed_retrieval,,2026.1.3,120.19115200850248,2026-07-09 12h22.51.127860 -0400,
1,0,0,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_10.png,Undersea,object,sc,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,0,0,0,0,0,0,0,155.39305509999394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.35376109997742,155.35397789999843,155.39055839995854,155.39305509999394,159.3608677999582,None,165.33645750000142,166.33627950004302,160.35325190005824,160.3606974000577,160.3606974000577,160.3606974000577,-0.0007084999233484268,162.84413979994133,None,0,,,168.83671730011702,168.85237820004113,169.3439941999968,169.33643290004693,163.33676069998182,163.35235169995576,163.35235169995576,163.35235169995576,165.33640599995852,None,,,166.3407920000609,166.35229670000263,166.35229670000263,166.35229670000263,166.35229670000263,168.83666780008934,None,0,,,169.3393949000165,169.35272220009938,169.35272220009938,169.35272220009938,171.33655750006437,None,,,171.33660540007986,174.33670040010475,,171.34431209997274,171.34431209997274,171.34431209997274,162.85207500006072,162.85207500006072,162.85207500006072,2.4898286999668926,165.3437304000836,165.3437304000836,165.3437304000836,168.84407049999572,168.84407049999572,168.84407049999572,168.84407049999572,152.38784769992344,152.3880652000662,152.38826410006732,152.39383470010944,153.38563639996573,155.35279159992933,space,1.9587515001185238,None,220,1,short,A,2026-07-09_12h22.50.746,SBL_superimposed_retrieval,,2026.1.3,120.19115200850248,2026-07-09 12h22.51.127860 -0400,
1,1,1,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_10.png,Jungle,object,sc,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,1,1,1,,,,,174.36518299998716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.36272160010412,174.36518299998716,178.3532611001283,None,184.33729230007157,185.33628150005825,179.34558079997078,179.35246840002947,179.35246840002947,179.35246840002947,0.006967199966311455,181.8531547000166,None,0,,,187.83649470005184,187.8527309000492,188.34445800003596,188.3365450000856,182.34569450002164,182.35238420008682,182.35238420008682,182.35238420008682,184.33724549994804,None,,,185.34058200009167,185.35246989992447,185.35246989992447,185.35246989992447,185.35246989992447,187.83644320000894,None,0,,,188.33746029995382,188.35278830002062,188.35278830002062,188.35278830002062,190.33730420004576,None,,,190.33735059993342,193.33644889993593,178.36096960003488,190.3445244000759,190.3445244000759,190.3445244000759,181.84460519999266,181.84460519999266,181.84460519999266,2.498917399905622,184.34460950014181,184.34460950014181,184.34460950014181,187.84492940013297,187.84492940013297,187.84492940013297,187.84492940013297,,,,,,,,,,220,1,short,A,2026-07-09_12h22.50.746,SBL_superimposed_retrieval,,2026.1.3,120.19115200850248,2026-07-09 12h22.51.127860 -0400,
1,2,2,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_4.png,Jungle,object,sc,None,None,0,,,None,,,None,0,,,None,,,0,1,1,1,0,2,2,2,,,,,193.36539119994268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.36301769991405,193.36539119994268,197.35351000004448,None,203.32908460008912,204.33638350013644,198.34574020002037,198.35299029992893,198.35299029992893,198.35299029992893,-0.0009364001452922821,200.84517029998824,None,0,,,206.83725970005617,206.84450679994188,207.33637990010902,207.32891950011253,201.33784519997425,201.34483209997416,201.34483209997416,201.34483209997416,203.32903939997777,None,,,204.33683079993352,204.3529886000324,204.3529886000324,204.3529886000324,204.3529886000324,206.83720850013196,None,0,,,207.32983610010706,207.34503259998746,207.34503259998746,207.34503259998746,209.3293946001213,None,,,209.32944050012156,212.3290921000298,197.36099350010045,209.33656050008722,209.33656050008722,209.33656050008722,200.84486520010978,200.84486520010978,200.84486520010978,2.490936999907717,203.33614849997684,203.33614849997684,203.33614849997684,206.84450679994188,206.84450679994188,206.84450679994188,206.84450679994188,,,,,,,,,,220,1,short,A,2026-07-09_12h22.50.746,SBL_superimposed_retrieval,,2026.1.3,120.19115200850248,2026-07-09 12h22.51.127860 -0400,
