run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,piloting,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,item_cue.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,text_context_headline.stopped,text_sea.stopped,text_jungle.stopped,key_resp_context.stopped,ret_end_screen.started,text_endSet.started,key_resp_continue.started,ret_end_screen.stopped,key_resp_continue.keys,key_resp_continue.rt,key_resp_continue.duration,forked_instructions.started,text_end_inst.started,key_resp_end.started,forked_instructions.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,7,7,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_6.png,Undersea,animal,sc,None,2,1,0.6517374999821186,None,3,0.2605119999498129,None,2,0,0.9460844993591309,None,2,0.4390248004347086,None,0,1,1,1,0,7,7,7,,,,,519.2379991998896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.2360749999061,519.2423467002809,523.2258753003553,None,525.6764968996868,526.6681869998574,524.218504300341,524.241950600408,524.241950600408,524.241950600408,0.007663700729608536,524.9100035997108,2,1,0.6517374999821186,None,527.6260682996362,527.6343430001289,528.127414200455,528.1179605005309,525.402395799756,525.4091293001547,525.4091293001547,525.4091293001547,525.6764419004321,3,0.2605119999498129,None,526.6686076996848,526.6756650004536,526.6756650004536,526.6756650004536,526.6756650004536,527.6260056998581,2,0,0.9460844993591309,None,528.1204930003732,528.127414200455,528.127414200455,528.127414200455,528.56807509996,2,0.4390248004347086,None,528.5681325001642,531.5593343004584,523.2340064002201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,8,8,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_object_6.png,Jungle,object,si,None,1,0,0.5111322002485394,None,3,0.27619299944490194,None,1,1,1.314189299941063,None,1,0.2313662003725767,None,0,1,1,1,0,8,8,8,,,,,531.5718940999359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.5694030998275,531.5718940999359,535.5593999996781,None,537.8684409996495,538.8597598997876,536.5517293000594,536.5591417998075,536.5591417998075,536.5591417998075,-0.0006051994860172272,537.0845106998459,1,0,0.5111322002485394,None,540.1846658000723,540.1928182002157,540.6861389996484,540.6763553004712,537.5789668001235,537.5859687002376,537.5859687002376,537.5859687002376,537.868386500515,3,0.27619299944490194,None,538.8601925997064,538.8675151998177,538.8675151998177,538.8675151998177,538.8675151998177,540.1846027998254,1,1,1.314189299941063,None,540.6789352996275,540.6861389996484,540.6861389996484,540.6861389996484,540.9185810005292,1,0.2313662003725767,None,540.9186353003606,543.9097702996805,535.5674203997478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,9,9,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_3.png,Jungle,object,sc,None,1,1,1.1114614997059107,None,3,0.5989605002105236,None,2,0,2.0389499003067613,None,2,0.7914984999224544,None,0,1,1,1,0,9,9,9,,,,,543.9250363996252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.9222705001011,543.9250363996252,547.9096919000149,None,551.1438664002344,552.1348449997604,548.9022677000612,548.9092985996976,548.9092985996976,548.9092985996976,0.007636399939656258,550.043274000287,1,1,1.1114614997059107,None,554.1851449003443,554.1930419998243,554.6866215001792,554.6768348999321,550.5360257001594,550.5427695997059,550.5427695997059,550.5427695997059,551.1438108002767,3,0.5989605002105236,None,552.1390517000109,552.1426065005362,552.1426065005362,552.1426065005362,552.1426065005362,554.1850814996287,2,0,2.0389499003067613,None,554.679371399805,554.6866215001792,554.6866215001792,554.6866215001792,555.4855198999867,2,0.7914984999224544,None,555.4855784997344,558.4767792001367,547.9176673004404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,10,10,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_19.png,Jungle,animal,sc,None,1,1,0.5849415995180607,None,3,0.3592154998332262,None,1,1,2.3031876999884844,None,None,,,0,1,1,1,0,10,10,10,,,,,558.4923796001822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.4897501999512,558.4923796001822,562.4768141005188,None,564.944412600249,565.9351358003914,563.4688210003078,563.4848304996267,563.4848304996267,563.4848304996267,-0.0005807997658848763,564.0770003004,1,1,0.5849415995180607,None,568.2523469002917,568.2599681001157,568.753336600028,568.7434264002368,564.5694375997409,564.5762259997427,564.5762259997427,564.5762259997427,564.9443570999429,3,0.3592154998332262,None,565.9355671005324,565.9430537000299,565.9430537000299,565.9430537000299,565.9430537000299,568.2522844001651,1,1,2.3031876999884844,None,568.745929799974,568.753336600028,568.753336600028,568.753336600028,570.7441845005378,None,,,570.7442298997194,573.735406300053,562.4850115999579,,,,,,,,,,,,,,570.7515385998413,570.7515385998413,570.7515385998413,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,11,11,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_19.png,Undersea,animal,si,None,2,0,0.6783654997125268,None,3,0.9328005006536841,None,1,1,1.3131082002073526,None,1,0.2487906999886036,None,0,1,1,1,0,11,11,11,,,,,573.7505630003288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.748082799837,573.7505630003288,577.7354813003913,None,580.8775746002793,581.8686551004648,578.7276135003194,578.7430269001052,578.7430269001052,578.7430269001052,-0.0008148998022079468,579.4359307996929,2,0,0.6783654997125268,None,583.1943022003397,583.2016128003597,583.6935449000448,583.6856297003105,579.9300253996626,579.9369679000229,579.9369679000229,579.9369679000229,580.877518299967,3,0.9328005006536841,None,581.8690638998523,581.8768346002325,581.8768346002325,581.8768346002325,581.8768346002325,583.1942400997505,1,1,1.3131082002073526,None,583.6865285001695,583.6935449000448,583.6935449000448,583.6935449000448,583.9445633003488,1,0.2487906999886036,None,583.9446178004146,586.9353636996821,577.7432105997577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,12,12,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_18.png,Jungle,animal,sc,None,1,1,0.9899324998259544,None,3,1.35267040040344,None,2,1,0.852118999697268,None,3,0.7563428999856114,None,0,1,1,1,0,12,12,12,,,,,586.9487731000409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.9462625999004,586.9487731000409,590.9356281002983,None,594.7952391998842,595.7858499996364,591.9275813000277,591.94361929968,591.94361929968,591.94361929968,-0.0008369004353880882,592.9356506997719,1,1,0.9899324998259544,None,596.652516500093,596.6606323001906,597.1532878996804,597.1439524004236,593.4299280997366,593.4371241005138,593.4371241005138,593.4371241005138,594.7951803999022,3,1.35267040040344,None,595.7862665997818,595.7934758001938,595.7934758001938,595.7934758001938,595.7934758001938,596.6524547999725,2,1,0.852118999697268,None,597.1464697998017,597.1532878996804,597.1532878996804,597.1532878996804,597.9112154999748,3,0.7563428999856114,None,597.9112734999508,600.9023524997756,590.943851900287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,13,13,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_object_12.png,Jungle,object,si,None,1,0,1.1185334995388985,None,3,0.3584882998839021,None,2,1,2.087832599878311,None,2,0.9662844995036721,None,0,1,1,1,0,13,13,13,,,,,600.9352722996846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.9330237004906,600.9352722996846,604.9186810003594,None,607.8949736002833,608.8862044000998,605.9113864004612,605.9186498001218,605.9186498001218,605.9186498001218,0.0001568002626299858,607.0362665001303,1,0,1.1185334995388985,None,610.9865295002237,610.9936958001927,611.4878110997379,611.4780379999429,607.5284852003679,607.5351135004312,607.5351135004312,607.5351135004312,607.8949202001095,3,0.3584882998839021,None,608.8906557997689,608.8940073996782,608.8940073996782,608.8940073996782,608.8940073996782,610.9864683002234,2,1,2.087832599878311,None,611.4804584998637,611.4878110997379,611.4878110997379,611.4878110997379,612.4616509005427,2,0.9662844995036721,None,612.4617077996954,615.4529288001359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,14,14,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_animal_20.png,Jungle,animal,si,None,1,0,1.0487913005053997,None,3,0.2676434004679322,None,None,0,,,2,0.8078239001333714,None,0,1,1,1,0,14,14,14,,,,,615.4680347004905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.4655526997522,615.4680347004905,619.4527617003769,None,622.2872667005286,623.27748300042,620.4449012996629,620.4609399000183,620.4609399000183,620.4609399000183,-0.0007009003311395645,621.5112822996452,1,0,1.0487913005053997,None,625.769933800213,625.7860404998064,626.2774801002815,626.2696650000289,622.0036067999899,622.0106274997815,622.0106274997815,622.0106274997815,622.2872104998678,3,0.2676434004679322,None,623.2779248002917,623.2856262996793,623.2856262996793,623.2856262996793,623.2856262996793,625.7698851004243,None,0,,,626.2726384000853,626.2858956996351,626.2858956996351,626.2858956996351,627.0949192997068,2,0.8078239001333714,None,627.0949792005122,630.0863851998001,619.4609011001885,625.7774427002296,625.7774427002296,625.7774427002296,625.7774427002296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,15,15,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_9.png,Undersea,animal,sc,None,1,0,1.039809700101614,None,3,0.5704431999474764,None,1,1,1.1872275993227959,None,2,0.8213664004579186,None,0,1,1,1,0,15,15,15,,,,,630.1008264999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0983803998679,630.1008264999837,634.0866128001362,None,637.2122793002054,638.2029491998255,635.0787091003731,635.0859778001904,635.0859778001904,635.0859778001904,-0.0004175994545221329,636.136645199731,1,0,1.039809700101614,None,639.4039917998016,639.4110169997439,639.9042779998854,639.8948098998517,636.6289793001488,636.6357145998627,636.6357145998627,636.6357145998627,637.2122215004638,3,0.5704431999474764,None,638.2033660998568,638.2111384002492,638.2111384002492,638.2111384002492,638.2111384002492,639.403929900378,1,1,1.1872275993227959,None,639.8974195998162,639.9042779998854,639.9042779998854,639.9042779998854,640.72856110055,2,0.8213664004579186,None,640.72868200019,643.7202562997118,634.0944416001439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,16,16,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_object_16.png,Jungle,object,si,None,2,1,1.518197299912572,None,3,0.8980259001255035,None,1,1,1.536978899501264,None,2,0.9347998006269336,None,0,1,1,1,0,16,16,16,,,,,643.7351567996666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.7324850000441,643.7351567996666,647.7203174997121,None,651.6625415999442,652.6533009996638,648.7120310999453,648.719835200347,648.719835200347,648.719835200347,-0.0005232999101281166,650.2538387998939,2,1,1.518197299912572,None,654.2038960997015,654.2113610003144,654.7031129002571,654.6949684005231,650.7483802996576,650.7557741999626,650.7557741999626,650.7557741999626,651.662485299632,3,0.8980259001255035,None,652.6537122000009,652.6612058999017,652.6612058999017,652.6612058999017,652.6612058999017,654.2038337998092,1,1,1.536978899501264,None,654.6958729997277,654.7031129002571,654.7031129002571,654.7031129002571,655.6460988000035,2,0.9347998006269336,None,655.6461554002017,658.6370058003813,647.7280197003856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,17,17,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_13.png,Jungle,object,sc,None,1,1,1.3525585001334548,None,3,0.7090851003304124,None,2,0,1.8586863996461034,None,2,0.8421462997794151,None,0,1,1,1,0,17,17,17,,,,,658.6497704004869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.6473976001143,658.6497704004869,662.6370973000303,None,666.2212805999443,667.2121582999825,663.6295274998993,663.6366897001863,663.6366897001863,663.6366897001863,-0.0007301997393369675,665.0041290996596,1,1,1.3525585001334548,None,669.0794222997501,669.0865698996931,669.5795964002609,669.5702176997438,665.4979680003598,665.5048227002844,665.5048227002844,665.5048227002844,666.2212252002209,3,0.7090851003304124,None,667.2164010005072,667.2197534004226,667.2197534004226,667.2197534004226,667.2197534004226,669.0793495997787,2,0,1.8586863996461034,None,669.5726586999372,669.5795964002609,669.5795964002609,669.5795964002609,670.4290572004393,2,0.8421462997794151,None,670.4291155003011,673.4204842997715,662.6451556999236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,18,18,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_2.png,Jungle,object,sc,None,1,1,0.6815310996025801,None,3,0.9226172994822264,None,1,1,1.220970700494945,None,3,0.27815719973295927,None,0,1,1,1,0,18,18,18,,,,,673.4341852003708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.4320481000468,673.4341852003708,677.4203874999657,None,680.5382107002661,681.5287432000041,678.4129940997809,678.42025739979,678.42025739979,678.42025739979,-0.0005137994885444641,679.1126867001876,1,1,0.6815310996025801,None,682.7626537997276,682.7701334003359,683.2636102000251,683.2543464004993,679.6051893997937,679.611674300395,679.611674300395,679.611674300395,680.5381503002718,3,0.9226172994822264,None,681.5291520999745,681.5371019998565,681.5371019998565,681.5371019998565,681.5371019998565,682.7625938998535,1,1,1.220970700494945,None,683.2567162001505,683.2636102000251,683.2636102000251,683.2636102000251,683.5463337004185,3,0.27815719973295927,None,683.5463870000094,686.5374622996897,677.4285570997745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
1,19,19,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_17.png,Jungle,animal,sc,None,2,0,0.8124751998111606,None,3,0.8382099000737071,None,1,1,2.166395300067961,None,1,1.3873205007985234,None,0,1,1,1,0,19,19,19,,,,,686.5495520997792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.5473811002448,686.5495520997792,690.5377826001495,None,693.7049965998158,694.6961021004245,691.5298813004047,691.5372609002516,691.5372609002516,691.5372609002516,-0.000545799732208252,692.3629229003564,2,0,0.8124751998111606,None,696.8716241996735,696.8791346997023,697.37021979969,697.36261020042,692.8569475999102,692.8640083000064,692.8640083000064,692.8640083000064,693.7049398999661,3,0.8382099000737071,None,694.6965282997116,694.7036365997046,694.7036365997046,694.7036365997046,694.7036365997046,696.8715618001297,1,1,2.166395300067961,None,697.3635347001255,697.37021979969,697.37021979969,697.37021979969,698.763476700522,1,1.3873205007985234,None,698.7635377999395,701.7542751003057,690.5454040998593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,0,0,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_animal_2.png,Jungle,animal,si,None,1,0,0.3404367994517088,None,3,0.4739621002227068,None,1,0,1.584284900687635,None,1,0.2754650004208088,None,0,2,2,2,0,0,0,0,0,0,0,0,703.5434178998694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.5139691000804,703.5141898998991,703.5408234996721,703.5434178998694,707.5205482998863,None,709.8387217996642,710.8297041999176,708.5132894003764,708.520799299702,708.520799299702,708.520799299702,-0.0008843997493386269,708.8548846999183,1,0,0.3404367994517088,None,712.4298440003768,712.4377009002492,712.9305541003123,712.9212360000238,709.3485526004806,709.3556257998571,709.3556257998571,709.3556257998571,709.838667999953,3,0.4739621002227068,None,710.8343256004155,710.8375765001401,710.8375765001401,710.8375765001401,710.8375765001401,712.4297724999487,1,0,1.584284900687635,None,712.9236925002187,712.9305541003123,712.9305541003123,712.9305541003123,713.2132913004607,1,0.2754650004208088,None,713.2133485004306,716.204345099628,,,,,,701.7568033002317,701.7570206997916,701.7572320997715,701.7622455004603,702.7541696997359,703.5130316996947,space,0.7561463005840778,None,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,1,1,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_animal_6.png,Jungle,animal,si,None,1,0,1.1128642996773124,None,3,0.5371732003986835,None,2,0,1.7627568999305367,None,2,0.8064671996980906,None,0,2,2,2,0,1,1,1,,,,,716.2476129001006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.2453613998368,716.2476129001006,720.2212231000885,None,723.3721019001678,724.3635069997981,721.2134419996291,721.2211509002373,721.2211509002373,721.2211509002373,0.0001392001286149025,722.3298390004784,1,0,1.1128642996773124,None,726.1383602004498,726.1462359996513,726.6399347996339,726.6299646003172,722.8224510001019,722.8291065003723,722.8291065003723,722.8291065003723,723.3720460003242,3,0.5371732003986835,None,724.3639372996986,724.371298099868,724.371298099868,724.371298099868,724.371298099868,726.1382977999747,2,0,1.7627568999305367,None,726.632666000165,726.6399347996339,726.6399347996339,726.6399347996339,727.447456500493,2,0.8064671996980906,None,727.447514500469,730.4385069999844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,2,2,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_object_8.png,Undersea,object,sc,None,2,1,0.6153122000396252,None,3,1.0162118999287486,None,1,1,2.0816908003762364,None,1,1.000620499253273,None,0,2,2,2,0,2,2,2,,,,,730.4509616997093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.448739499785,730.4509616997093,734.4383747000247,None,737.597327100113,738.5883344002068,735.4308305000886,735.4462243001908,735.4462243001908,735.4462243001908,0.007141299545764923,736.0718983002007,2,1,0.6153122000396252,None,740.6805944005027,740.6880091996863,741.1815183004364,741.1718966001645,736.5663026999682,736.5738009996712,736.5738009996712,736.5738009996712,737.5972690004855,3,1.0162118999287486,None,738.5887617003173,738.5962559003383,738.5962559003383,738.5962559003383,738.5962559003383,740.6805336000398,1,1,2.0816908003762364,None,741.1744082998484,741.1815183004364,741.1815183004364,741.1815183004364,742.1891397004947,1,1.000620499253273,None,742.1891959998757,745.1803909000009,734.446185500361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,3,3,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_animal_12.png,Jungle,animal,si,None,1,0,1.209017800167203,None,3,0.22746209986507893,None,2,0,1.8758931998163462,None,1,1.4110679998993874,None,0,2,2,2,0,3,3,3,,,,,745.221964799799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.2198087004945,745.221964799799,749.196594200097,None,752.1392516996711,753.1306173997,750.1888656001538,750.196749499999,750.196749499999,750.196749499999,-0.0002863006666302681,751.4057328002527,1,0,1.209017800167203,None,755.0221368996426,755.0300863999873,755.5230748998001,755.5136793004349,751.8995842998847,751.9065528996289,751.9065528996289,751.9065528996289,752.1391986003146,3,0.22746209986507893,None,753.131060199812,753.1380329001695,753.1380329001695,753.1380329001695,753.1380329001695,755.0220744004473,2,0,1.8758931998163462,None,755.5161067005247,755.5230748998001,755.5230748998001,755.5230748998001,756.9395415997133,1,1.4110679998993874,None,756.9395992998034,759.930311200209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,4,4,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_8.png,Undersea,animal,si,None,1,1,0.9710822999477386,None,3,0.3764757001772523,None,1,0,1.3450589999556541,None,1,1.7341946996748447,None,0,2,2,2,0,4,4,4,,,,,759.9426126005128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.9404503004625,759.9426126005128,763.9306936999783,None,766.7980380998924,767.7890216000378,764.9227341003716,764.9387728003785,764.9387728003785,764.9387728003785,-0.0007584001868963242,765.9145854003727,1,1,0.9710822999477386,None,769.1475077001378,769.1551369000226,769.6481534997001,769.6386994998902,766.4066383996978,766.4132831003517,766.4132831003517,766.4132831003517,766.7979832999408,3,0.3764757001772523,None,767.7931599998847,767.7966116005555,767.7966116005555,767.7966116005555,767.7966116005555,769.1474448004737,1,0,1.3450589999556541,None,769.6411019004881,769.6481534997001,769.6481534997001,769.6481534997001,771.3895084997639,1,1.7341946996748447,None,771.3895663004369,774.3807794004679,763.9385574003682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,5,5,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_17.png,Undersea,animal,si,None,2,0,1.1935317004099488,None,3,0.275959899649024,None,1,0,1.6492306999862194,None,1,0.3640430001541972,None,0,2,2,2,0,5,5,5,,,,,774.3937162999064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.3915697000921,774.3937162999064,778.380494300276,None,781.373025899753,782.3644882002845,779.3727603005245,779.3886190000921,779.3886190000921,779.3886190000921,-0.0008778003975749016,780.5898946002126,2,0,1.1935317004099488,None,784.0227487999946,784.0305054998025,784.5218513999134,784.514052500017,781.0834213998169,781.0902185998857,781.0902185998857,781.0902185998857,781.3729693004861,3,0.275959899649024,None,782.364918500185,782.372297800146,782.372297800146,782.372297800146,782.372297800146,784.0226864004508,1,0,1.6492306999862194,None,784.5149526996538,784.5218513999134,784.5218513999134,784.5218513999134,784.8897350998595,1,0.3640430001541972,None,784.8897937005386,787.8809761004522,778.3891813997179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
