run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,piloting,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,item_cue.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,text_context_choice.stopped,slider_context_conf.stopped,key_resp_context_conf.stopped,text_context_headline.stopped,text_sea.stopped,text_jungle.stopped,key_resp_context.stopped,ret_end_screen.started,text_endSet.started,key_resp_continue.started,ret_end_screen.stopped,key_resp_continue.keys,key_resp_continue.rt,key_resp_continue.duration,forked_instructions.started,text_end_inst.started,key_resp_end.started,forked_instructions.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,14,14,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_7.png,Jungle,object,si,None,2,1,0.6235348000191152,None,3,0.23516419995576143,None,1,0,0.3372541000135243,None,3,0.229695999994874,None,0,2,2,2,0,14,14,14,,,,,814.6944162000436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.6922309000511,814.6944162000436,818.6818718000432,None,821.0575436000363,822.048588900012,819.6742395000183,819.6815765000065,819.6815765000065,819.6815765000065,-0.0004755000118166208,820.3155776000349,2,1,0.6235348000191152,None,822.3992515000282,822.4065150000388,822.8995016000117,822.8900337000377,820.807903100038,820.8143633000436,820.8143633000436,820.8143633000436,821.0574622999993,3,0.23516419995576143,None,822.0490269000293,822.0566702000215,822.0566702000215,822.0566702000215,822.0566702000215,822.3991920000408,1,0,0.3372541000135243,None,822.8925682000117,822.8995016000117,822.8995016000117,822.8995016000117,823.1324985999963,3,0.229695999994874,None,823.1325578000396,826.1236075000488,818.68987870001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
2,15,15,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_8.png,Undersea,object,si,None,1,1,0.6609465000219643,None,3,0.9805097000207752,None,1,1,0.5359636999783106,None,2,0.21246000000974163,None,0,2,2,2,0,15,15,15,,,,,826.1360548000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.1338244000217,826.1360548000084,830.1239127000445,None,833.2912183000008,834.2819433000404,831.1161238000495,831.1232297000242,831.1232297000242,831.1232297000242,0.007531800016295165,831.807470300002,1,1,0.6609465000219643,None,834.832315800013,834.8398380000144,835.3333103000186,835.3235277000349,832.301267700037,832.3086323000025,832.3086323000025,832.3086323000025,833.2911597000202,3,0.9805097000207752,None,834.2860934000346,834.2898750000168,834.2898750000168,834.2898750000168,834.2898750000168,834.8322563000256,1,1,0.5359636999783106,None,835.3260829000501,835.3333103000186,835.3333103000186,835.3333103000186,835.5490898000426,2,0.21246000000974163,None,835.5491442000493,838.5403815000318,830.1317144000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
2,16,16,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_4.png,Jungle,animal,sc,None,1,1,0.5406188999768347,None,3,1.1630705000134185,None,2,1,0.9812256000004709,None,2,0.6474744000006467,None,0,2,2,2,0,16,16,16,,,,,838.5548257000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.5523914000369,838.5548257000046,842.5402187000145,None,845.7578469000291,846.7485296000377,843.5326900000218,843.540197400027,843.540197400027,843.540197400027,-0.0007283000159077346,844.0907465000055,1,1,0.5406188999768347,None,847.7408532000263,847.7482154000318,848.2416343000368,848.2323620000388,844.5833708000137,844.590480600018,844.590480600018,844.590480600018,845.757787700044,3,1.1630705000134185,None,846.7489857000182,846.7565337000415,846.7565337000415,846.7565337000415,846.7565337000415,847.7407880000537,2,1,0.9812256000004709,None,848.2347862000461,848.2416343000368,848.2416343000368,848.2416343000368,848.8912436999963,2,0.6474744000006467,None,848.8913013000274,851.8823783000116,842.5481694000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
2,17,17,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_10.png,Undersea,animal,sc,None,1,0,0.6066607999964617,None,2,1.2909505999996327,None,1,1,1.8478059999761172,None,1,0.5512373999808915,None,0,2,2,2,0,17,17,17,,,,,851.8947652000352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.8922442000476,851.8947652000352,855.8823557000142,None,859.2914726000163,860.2825279000099,856.8748125000275,856.8822209000355,856.8822209000355,856.8822209000355,-0.0006802999996580184,857.4991509999963,1,0,0.6066607999964617,None,862.1411396000185,862.1487645000452,862.6417047000141,862.6324675000506,857.9915705000167,857.9983650000067,857.9983650000067,857.9983650000067,859.2914142000373,2,1.2909505999996327,None,860.286838,860.2901298000361,860.2901298000361,860.2901298000361,860.2901298000361,862.141077200009,1,1,1.8478059999761172,None,862.6349252000218,862.6417047000141,862.6417047000141,862.6417047000141,863.1995578000206,1,0.5512373999808915,None,863.1996155000525,866.1905666000093,855.8901481000357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
2,18,18,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_animal_4.png,Undersea,animal,si,None,1,1,2.2021621000021696,None,1,1.574780200025998,None,2,1,2.103809699998237,None,1,0.9977252999669872,None,0,2,2,2,0,18,18,18,,,,,866.2036549000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.2014528000145,866.2036549000186,870.1912542000064,None,875.4832010000246,876.4742730000289,871.183348599996,871.1906708000461,871.1906708000461,871.1906708000461,-0.0007301000296138227,873.4080219000462,1,1,2.2021621000021696,None,878.5915460000397,878.5988845000393,879.0918577000266,879.0824286999996,873.900454000046,873.9070909000002,873.9070909000002,873.9070909000002,875.4831426000455,1,1.574780200025998,None,876.4785300000221,876.4819186000386,876.4819186000386,876.4819186000386,876.4819186000386,878.5914835000294,2,1,2.103809699998237,None,879.0848847000161,879.0918577000266,879.0918577000266,879.0918577000266,880.0913578000036,1,0.9977252999669872,None,880.09141740005,883.082698800019,870.1992060000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
2,19,19,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_2.png,Undersea,object,sc,None,2,1,0.3513651000102982,None,3,0.5626067999983206,None,1,0,1.125575400015805,None,2,0.4347946000052616,None,0,2,2,2,0,19,19,19,,,,,883.0958277000464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.0936075000209,883.0958277000464,887.0830406000023,None,889.5169183000107,890.5083013999974,888.0750792000326,888.0824245000258,888.0824245000258,888.0824245000258,-0.0009435000247322023,888.4497603000491,2,1,0.3513651000102982,None,891.6495342000271,891.657370800036,892.1502558000502,892.1409970000386,888.944023100019,888.9509338000207,888.9509338000207,888.9509338000207,889.5168620000477,3,0.5626067999983206,None,890.5126381000155,890.5160558000207,890.5160558000207,890.5160558000207,890.5160558000207,891.6494724000222,1,0,1.125575400015805,None,892.1434377999976,892.1502558000502,892.1502558000502,892.1502558000502,892.5919696000055,2,0.4347946000052616,None,892.5920293000527,895.5825199999963,887.0904984000372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,0,0,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_16.png,Jungle,animal,sc,None,2,0,1.633531800005585,None,3,1.6534617000143044,None,None,0,,,1,0.9951192999724299,None,0,3,3,3,0,0,0,0,0,0,0,0,911.8012371000368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.776474000013,911.7766925000469,911.7986546000466,911.8012371000368,915.7833278000471,None,920.57546740002,921.5668355000089,916.7760441999999,916.7830561000155,916.7830561000155,916.7830561000155,-0.000631699978839606,918.4169653000426,2,0,1.633531800005585,None,924.0587405000115,924.0662338000257,924.5579468000215,924.5504186000326,918.9094433000428,918.9160390000325,918.9160390000325,918.9160390000325,920.575411400001,3,1.6534617000143044,None,921.5713115000399,921.5746365000377,921.5746365000377,921.5746365000377,921.5746365000377,924.058692599996,None,0,,,924.5532791000442,924.5661434000358,924.5661434000358,924.5661434000358,925.5670852000476,1,0.9951192999724299,None,925.5671434000251,928.558447700052,,924.0662338000257,924.0662338000257,924.0662338000257,924.0662338000257,,,,895.585327800014,895.5855460000457,895.5857416000217,895.5911252000369,896.5826288000098,911.7754837000393,space,15.186731900030281,None,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,1,1,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_8.png,Jungle,object,si,None,2,1,0.3311940999701619,None,3,0.7775296000181697,None,1,1,1.6985513999825343,None,1,0.9848708999925293,None,0,3,3,3,0,1,1,1,,,,,928.5720818000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.569660600042,928.5720818000264,932.5586514000315,None,935.1841737000505,936.1753502000356,933.5509317000397,933.5582548000384,933.5582548000384,933.5582548000384,-0.0005310999695211649,933.9004152000416,2,1,0.3311940999701619,None,937.8837698000134,937.8915192999993,938.3848868000205,938.3749970000354,934.3925126999966,934.3994546000031,934.3994546000031,934.3994546000031,935.1841176000307,3,0.7775296000181697,None,936.1798620000482,936.183166200004,936.183166200004,936.183166200004,936.183166200004,937.883706200053,1,1,1.6985513999825343,None,938.3774603000493,938.3848868000205,938.3848868000205,938.3848868000205,939.3760063000373,1,0.9848708999925293,None,939.3760630000033,942.366839400027,932.5665546000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,2,2,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_13.png,Undersea,animal,sc,None,2,1,1.0657313000410795,None,3,1.0836721999803558,None,2,1,1.6079672999912873,None,3,0.4105134000419639,None,0,3,3,3,0,2,2,2,,,,,942.379529900034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.3774265000247,942.379529900034,946.3670585000073,None,950.0263727999991,951.0170750000398,947.3592891000444,947.3750220000511,947.3750220000511,947.3750220000511,-0.0008866999996826053,948.4422841000487,2,1,1.0657313000410795,None,952.6341783000389,952.6419572000159,953.1349432000425,953.1255019000382,948.9347843000432,948.9415948000387,948.9415948000387,948.9415948000387,950.0263166000368,3,1.0836721999803558,None,951.0174992000102,951.0249752000091,951.0249752000091,951.0249752000091,951.0249752000091,952.6341164000332,2,1,1.6079672999912873,None,953.1279520000098,953.1349432000425,953.1349432000425,953.1349432000425,953.5511038000113,3,0.4105134000419639,None,953.5511586000212,956.5422966000042,946.3751318000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,3,3,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_10.png,Jungle,animal,si,None,2,1,0.37877720000687987,None,3,1.703161200042814,None,1,1,2.0191695999819785,None,1,0.6292380999657325,None,0,3,3,3,0,3,3,3,,,,,956.5582339999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.5557504000026,956.5582339999964,960.5425835000351,None,964.1428217000212,965.1339003000176,961.5346282000537,961.5501988000469,961.5501988000469,961.5501988000469,-0.0008061999687924981,961.9345630000462,2,1,0.37877720000687987,None,967.1681678000023,967.1751783000072,967.6680212000501,967.6588533000322,962.4267835000064,962.4339212000486,962.4339212000486,962.4339212000486,964.1427634000429,3,1.703161200042814,None,965.1343232000363,965.1421812000335,965.1421812000335,965.1421812000335,965.1421812000335,967.1681053000502,1,1,2.0191695999819785,None,967.6613103999989,967.6680212000501,967.6680212000501,967.6680212000501,968.3014630000107,1,0.6292380999657325,None,968.3015199000365,971.2924827000243,960.5500638000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,4,4,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_7.png,Jungle,animal,si,None,2,1,0.7493473999784328,None,1,1.386880200006999,None,1,1,1.3637692999909632,None,2,1.1928276999969967,None,0,3,3,3,0,4,4,4,,,,,971.3106263000518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.3081091000349,971.3106263000518,975.3009554000455,None,978.9432374000316,979.9343082000269,976.2927904000389,976.3004045000416,976.3004045000416,976.3004045000416,-0.000923299987334758,977.05108200002,2,1,0.7493473999784328,None,981.3097851000493,981.3169841000345,981.8084950000048,981.800707300019,977.5432468000217,977.5501670000376,977.5501670000376,977.5501670000376,978.9431812000112,1,1.386880200006999,None,979.9347579000168,979.9421245999984,979.9421245999984,979.9421245999984,979.9421245999984,981.3097223000368,1,1,1.3637692999909632,None,981.8016008000122,981.8084950000048,981.8084950000048,981.8084950000048,983.0095406000037,2,1.1928276999969967,None,983.009597700031,986.0009901000303,975.3088362000417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,5,5,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_animal_17.png,Undersea,animal,si,None,2,0,1.3682656000019051,None,1,0.8855645000003278,None,2,1,1.7132514999830164,None,2,1.5437751000281423,None,0,3,3,3,0,5,5,5,,,,,986.0140759000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.0119918000419,986.0140759000205,990.001073100022,None,993.7765916000353,994.7682952000177,990.9930141000077,991.0006140000187,991.0006140000187,991.0006140000187,-0.0004045999958179891,992.3846874000155,2,0,1.3682656000019051,None,996.4930890999967,996.5009461000445,996.9940230000066,996.9846899000113,992.877295000013,992.8838466000161,992.8838466000161,992.8838466000161,993.7765340000042,1,0.8855645000003278,None,994.7726095000398,994.7759673999972,994.7759673999972,994.7759673999972,994.7759673999972,996.4930259000394,2,1,1.7132514999830164,None,996.9871975000133,996.9940230000066,996.9940230000066,996.9940230000066,998.5431249000248,2,1.5437751000281423,None,998.5431838000077,1001.5346499000443,990.0089750000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,6,6,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_11.png,Jungle,animal,sc,None,1,1,0.45800109999254346,None,3,0.4592749000294134,None,2,0,0.7859104000381194,None,1,1.33453880000161,None,0,3,3,3,0,6,6,6,,,,,1001.5488091000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.5466224999982,1001.5488091000007,1005.5346155000152,None,1007.968486000027,1008.9596240000101,1006.5272003000136,1006.5340700000525,1006.5340700000525,1006.5340700000525,-0.0003237000200897455,1007.0017059000093,1,1,0.45800109999254346,None,1009.7599814000423,1009.7676695000264,1010.2591928000329,1010.2511599000427,1007.4955962000531,1007.5023977000383,1007.5023977000383,1007.5023977000383,1007.9684314000187,3,0.4592749000294134,None,1008.9600409000413,1008.9677045000135,1008.9677045000135,1008.9677045000135,1008.9677045000135,1009.7599207000458,2,0,0.7859104000381194,None,1010.2520767000387,1010.2591928000329,1010.2591928000329,1010.2591928000329,1011.6020552000264,1,1.33453880000161,None,1011.6021126999985,1014.5929119000211,1005.5427755000419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,7,7,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,None,2,1,0.968704600003548,None,3,0.24357739998959005,None,1,1,1.6353479000390507,None,3,0.4838256999501027,None,0,3,3,3,0,7,7,7,,,,,1014.6071043999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.6048839000287,1014.6071043999982,1018.5934144000057,None,1021.3274628000217,1022.3183523000334,1019.5850908000139,1019.6011470000376,1019.6011470000376,1019.6011470000376,-0.0008978000259958208,1020.5771027000155,2,1,0.968704600003548,None,1023.9684346000431,1023.9762071000296,1024.469590200053,1024.459830900014,1021.0709188000183,1021.0779046000098,1021.0779046000098,1021.0779046000098,1021.3274092000211,3,0.24357739998959005,None,1022.322593400022,1022.3259855000069,1022.3259855000069,1022.3259855000069,1022.3259855000069,1023.968372900039,1,1,1.6353479000390507,None,1024.462296600046,1024.469590200053,1024.469590200053,1024.469590200053,1024.9604972000234,3,0.4838256999501027,None,1024.9605531000416,1027.9515838000225,1018.601292300038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,8,8,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_12.png,Jungle,animal,sc,None,1,1,1.1770181999891065,None,2,0.965817199961748,None,1,1,1.9033650999772362,None,2,0.8050897999783047,None,0,3,3,3,0,8,8,8,,,,,1027.9838028000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.9811957000056,1027.9838028000086,1031.9682656000368,None,1035.6190590000479,1036.610245100048,1032.9604427000158,1032.96794100001,1032.96794100001,1032.96794100001,-6.67999847792089e-05,1034.143242900027,1,1,1.1770181999891065,None,1038.5273598000058,1038.534870100033,1039.028068500047,1039.0185137000517,1034.63741330005,1034.6441087000421,1034.6441087000421,1034.6441087000421,1035.619001700019,2,0.965817199961748,None,1036.614625700051,1036.6177700000117,1036.6177700000117,1036.6177700000117,1036.6177700000117,1038.527297200053,1,1,1.9033650999772362,None,1039.0210281000473,1039.028068500047,1039.028068500047,1039.028068500047,1039.8357902000425,2,0.8050897999783047,None,1039.8358479000162,1042.8268631000537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,9,9,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_12.png,Undersea,animal,sc,None,2,1,0.27016610000282526,None,3,0.7104488000040874,None,None,0,,,3,1.8268044000142254,None,0,3,3,3,0,9,9,9,,,,,1042.8400321000372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.8376669000136,1042.8400321000372,1046.8269983000355,None,1049.3273513000458,1050.3191480000387,1047.819268000021,1047.8266286000144,1047.8266286000144,1047.8266286000144,-0.0007826999644748867,1048.1102514000377,2,1,0.27016610000282526,None,1052.8105708000367,1052.8184368000366,1053.3099992000498,1053.3017996000126,1048.6043621000135,1048.6113332000095,1048.6113332000095,1048.6113332000095,1049.3272912999964,3,0.7104488000040874,None,1050.3236820000457,1050.3269515000284,1050.3269515000284,1050.3269515000284,1050.3269515000284,1052.8105225000181,None,0,,,1053.3047068000305,1053.3182351000141,1053.3182351000141,1053.3182351000141,1055.152417000034,3,1.8268044000142254,None,1055.1524768000236,1058.1433611999964,1046.8351320000365,1052.8184368000366,1052.8184368000366,1052.8184368000366,1052.8184368000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,10,10,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_14.png,Jungle,animal,sc,None,1,1,1.3699572999612428,None,2,0.725238699989859,None,1,1,1.4889205999788828,None,2,0.9042227999889292,None,0,3,3,3,0,10,10,10,,,,,1058.1547798000393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.1524654999957,1058.1547798000393,1062.1438270000508,None,1065.761284200009,1066.752142900019,1063.1360916999984,1063.1433351000305,1063.1433351000305,1063.1433351000305,-0.00044549995800480247,1064.527274000051,1,1,1.3699572999612428,None,1068.252803600044,1068.26005120005,1068.7531332000508,1068.7437533000484,1065.0213832000154,1065.0281920999987,1065.0281920999987,1065.0281920999987,1065.7612260000315,2,0.725238699989859,None,1066.756270700018,1066.7602649000473,1066.7602649000473,1066.7602649000473,1066.7602649000473,1068.2527378000086,1,1,1.4889205999788828,None,1068.746275600046,1068.7531332000508,1068.7531332000508,1068.7531332000508,1069.6613053000183,2,0.9042227999889292,None,1069.6613630000502,1072.6526203000103,1062.1516436000238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
3,11,11,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_16.png,Jungle,object,si,None,2,1,0.4930267999880016,None,3,0.7074933999683708,None,1,1,0.8170876000076532,None,3,0.40994330000830814,None,0,3,3,3,0,11,11,11,,,,,1072.665470100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.662991899997,1072.665470100008,1076.6524753000122,None,1079.3781607000274,1080.3691114000394,1077.6448195000412,1077.6519678000477,1077.6519678000477,1077.6519678000477,-0.0008665000204928219,1078.1607341000345,2,1,0.4930267999880016,None,1081.1948543000035,1081.202015900053,1081.695075399999,1081.6858209000202,1078.6550175000448,1078.6619585000444,1078.6619585000444,1078.6619585000444,1079.3781036,3,0.7074933999683708,None,1080.3733812000137,1080.376785200031,1080.376785200031,1080.376785200031,1080.376785200031,1081.1947934000054,1,1,0.8170876000076532,None,1081.6882484000525,1081.695075399999,1081.695075399999,1081.695075399999,1082.1111604000325,3,0.40994330000830814,None,1082.1112154000439,1085.1025241000461,1076.6602372000343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h42.14.269,SBL_superimposed_retrieval,,2026.1.3,120.19505247720619,2026-07-10 10h42.14.672191 -0400,
