run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,key_resp_context_conf.rt,key_resp_context_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,piloting,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,text_context_choice.stopped,slider_context_conf.stopped,key_resp_context_conf.stopped,context_confidence.stopped,trials.key_resp_context_conf.keys,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,item_cue.stopped,text_context_headline.stopped,text_sea.stopped,text_jungle.stopped,key_resp_context.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,ret_end_screen.started,text_endSet.started,key_resp_continue.started,text_endSet.stopped,key_resp_continue.stopped,ret_end_screen.stopped,key_resp_continue.keys,forked_instructions.started,text_end_inst.started,key_resp_end.started,forked_instructions.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.02941750001627952,0.029764799983240664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029801800032146275,0.030004300002474338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030027300002984703,0.03302179998718202,1.022655000037048,11.3113805000321,space,10.269269199983682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.311426100030076,11.314206500013825,13.305835400009528,27.940477400028612,space,14.626321599993389,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.166267800028436,28.234317800030112,28.234317800030112,28.234317800030112,28.234317800030112,28.234317800030112,28.234317800030112,28.234317800030112,28.234317800030112,28.234317800030112,29.939455999992788,153.3418939000112,space,123.40060699998867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.3419420000282,153.34953860001406,156.39846920000855,156.333810799988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.33403840003302,156.3342418000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,0,0,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_object_16.png,Undersea,object,si,None,2,1,1.158493000024464,None,None,1,1,1.8011989999795333,None,2,1.059649599948898,None,,,0,0,0,0,0,0,0,0,,,,,156.39846920000855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.36409190000268,156.3643435999984,156.39380920003168,156.39846920000855,160.36657350003952,None,165.0176031999872,166.00880399998277,161.3648933999939,161.3685994000407,161.3685994000407,161.3685994000407,0.0005714999861083925,162.52532010001596,2,1,1.158493000024464,None,167.82535160001134,167.8331329000066,168.3278148000245,168.31652699998813,163.01970790000632,163.02888769999845,163.02888769999845,163.02888769999845,165.0246274000383,165.0246274000383,165.0246274000383,165.0175571999862,None,166.0139507999993,166.01833890000125,166.01833890000125,166.01833890000125,166.01833890000125,167.82528739998816,1,1,1.8011989999795333,None,168.31897299998673,168.3278148000245,168.3278148000245,168.3278148000245,169.39221170003293,2,1.059649599948898,None,169.39227519999258,172.38358590001008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,1,1,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_animal_8.png,Undersea,animal,si,None,2,1,0.8272220999933779,None,2,1,1,1.3328357000136748,None,2,1.6272752999793738,None,0.8544481999706477,None,0,0,0,0,0,1,1,1,,,,,172.41124849999323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.40865170001052,172.41124849999323,176.39964660000987,None,179.58414059999632,180.57507700001588,177.39275310002267,177.40015659999335,177.40015659999335,177.40015659999335,0.0005235999706201255,178.22564760001842,2,1,0.8272220999933779,None,181.9172769000288,181.92472710000584,182.41631300002337,182.40860690001864,178.7177939999965,178.72494320000987,178.72494320000987,178.72494320000987,,,,179.58407740003895,2,180.57553159998497,180.58340539998608,180.58340539998608,180.58340539998608,180.58340539998608,181.91720200004056,1,1,1.3328357000136748,None,182.40951399999904,182.41631300002337,182.41631300002337,182.41631300002337,184.0507343999925,2,1.6272752999793738,None,184.05079410003964,187.04183500004,0.8544481999706477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,2,2,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_animal_8.png,Jungle,animal,sc,None,2,1,0.6642452999949455,None,3,1,1,1.3482847000123002,None,3,0.5537860000040382,None,0.7790020999964327,None,0,0,0,0,0,2,2,2,,,,,187.07573109999066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.07322970003588,187.07573109999066,191.05883560003713,None,194.000999699987,194.99196389998542,192.05136149999453,192.05858150002314,192.05858150002314,192.05858150002314,0.0006133000133559108,192.717679399997,2,1,0.6642452999949455,None,196.35062089998974,196.35853730002418,196.85029000003124,196.84266870003194,193.20988590002526,193.21657689998392,193.21657689998392,193.21657689998392,,,,194.00093680003192,3,194.9924006999936,194.9998937000055,194.9998937000055,194.9998937000055,194.9998937000055,196.35055380000267,1,1,1.3482847000123002,None,196.84358640003484,196.85029000003124,196.85029000003124,196.85029000003124,197.40941850002855,3,0.5537860000040382,None,197.40947850001976,200.40041170001496,0.7790020999964327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,3,3,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_animal_15.png,Undersea,animal,si,None,2,1,1.178661399986595,None,3,2,0,1.4743030999670736,None,3,0.5056091000442393,None,1.1440065000206232,None,0,0,0,0,0,3,3,3,,,,,200.43237340002088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.43017120001605,200.43237340002088,204.4173240000382,None,208.2427963000373,209.23397230001865,205.40966790000675,205.41688840003917,205.41688840003917,205.41688840003917,0.0002351000439375639,206.59256389999064,2,1,1.178661399986595,None,210.7176085000392,210.7258978000027,211.21844490000512,211.20879559998866,207.08497080003144,207.0916084999917,207.0916084999917,207.0916084999917,,,,208.2427316000103,3,209.23442330001853,209.2418918000185,209.2418918000185,209.2418918000185,209.2418918000185,210.71754179999698,2,0,1.4743030999670736,None,211.21142180002062,211.21844490000512,211.21844490000512,211.21844490000512,211.7263597000274,3,0.5056091000442393,None,211.72642319998704,214.71750339999562,1.1440065000206232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,4,4,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_8.png,Jungle,object,sc,None,2,1,0.8297536000027321,None,3,2,1,0.7548720000195317,None,3,0.8879550999845378,None,0.36093890003394336,None,0,0,0,0,0,4,4,4,,,,,214.74600919999648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.74373819999164,214.74600919999648,218.73401190002915,None,221.42671750002773,222.41745020000963,219.72662299999502,219.7339414000162,219.7339414000162,219.7339414000162,0.0002455000067129731,220.5594498999999,2,1,0.8297536000027321,None,223.18468980002217,223.19202319998294,223.6835996999871,223.67583140003262,221.0519626000314,221.0586609999882,221.0586609999882,221.0586609999882,,,,221.42665530001977,3,222.41788190003717,222.42538189998595,222.42538189998595,222.42538189998595,222.42538189998595,223.18462310003815,2,1,0.7548720000195317,None,223.67675550002605,223.6835996999871,223.6835996999871,223.6835996999871,224.57678750000196,3,0.8879550999845378,None,224.5768490000046,227.56778159999521,0.36093890003394336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,5,5,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_19.png,Undersea,object,si,None,2,1,0.9389559000264853,None,3,2,1,1.0794192000175826,None,1,1.1919017999898642,None,0.8902280000038445,None,0,0,0,0,0,5,5,5,,,,,227.61067970003933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.6080188000342,227.61067970003933,231.58421210001688,None,234.90982400003122,235.9011316000251,232.5766183999949,232.58397620002506,232.58397620002506,232.58397620002506,-0.0001841000048443675,233.5177938999841,2,1,0.9389559000264853,None,236.9933756000246,237.00064179999754,237.49232650001068,237.48428869998315,234.010614000028,234.0173644000315,234.0173644000315,234.0173644000315,,,,234.90976210002555,3,235.90156359999673,235.90896030003205,235.90896030003205,235.90896030003205,235.90896030003205,236.99330949998694,2,1,1.0794192000175826,None,237.4851887000259,237.49232650001068,237.49232650001068,237.49232650001068,238.6931639999966,1,1.1919017999898642,None,238.69322499999544,241.68432780000148,0.8902280000038445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,6,6,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_object_16.png,Jungle,object,sc,None,2,1,0.6950227000052109,None,3,1,1,1.016059799992945,None,3,0.2657871999545023,None,0.3750599999912083,None,0,0,0,0,0,6,6,6,,,,,241.7036131999921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.70139470003778,241.7036131999921,245.69325050001498,None,248.2688218000112,249.25941340002464,246.6850618000026,246.6925912000006,246.6925912000006,246.6925912000006,-0.0005522000137716532,247.39377650001552,2,1,0.6950227000052109,None,250.28527540003415,250.29248920001555,250.78567220002878,250.77621059998637,247.88568160001887,247.89240020001307,247.89240020001307,247.89240020001307,,,,248.2687583999941,3,249.25986590003595,249.26747680001426,249.26747680001426,249.26747680001426,249.26747680001426,250.28520969999954,1,1,1.016059799992945,None,250.77874290000182,250.78567220002878,250.78567220002878,250.78567220002878,251.06049519998487,3,0.2657871999545023,None,251.06055470003048,254.05124729999807,0.3750599999912083,None,245.7010855000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,7,7,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_animal_1.png,Undersea,animal,si,None,2,1,1.0629352999967523,None,3,1,1,2.3697522999718785,None,2,1.4942801999859512,None,1.0020078999805264,None,0,0,0,0,0,7,7,7,,,,,254.08344100002432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.08092020003824,254.08344100002432,258.06793130002916,None,261.63567620003596,262.62683170003584,259.06069140002364,259.06782009999733,259.06782009999733,259.06782009999733,0.0001810999820008874,260.12722080003005,2,1,1.0629352999967523,None,265.0106130000204,265.0178679000237,265.5095217000344,265.5019743000157,260.61911070003407,260.6259030000074,260.6259030000074,260.6259030000074,,,,261.63561340002343,3,262.62727769999765,262.6345785000012,262.6345785000012,262.6345785000012,262.6345785000012,265.0105482999934,1,1,2.3697522999718785,None,265.50289629999315,265.5095217000344,265.5095217000344,265.5095217000344,267.0106417000061,2,1.4942801999859512,None,267.0107022000011,270.00149039999815,1.0020078999805264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,8,8,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/jungle_animal_10.png,Jungle,animal,si,None,1,1,1.865454700018745,None,3,2,1,1.0935002999613062,None,3,0.5175754000083543,None,0.9049770999699831,None,0,0,0,0,0,8,8,8,,,,,270.0450062000309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0428337000194,270.0450062000309,274.0181132000289,None,278.28575869998895,279.2767585000256,275.01083220000146,275.0180306000402,275.0180306000402,275.0180306000402,0.0001734999823383987,276.8773458999931,1,1,1.865454700018745,None,280.38562270003604,280.39298270002473,280.8862331000273,280.8768776000361,277.37118369998643,277.37861449999036,277.37861449999036,277.37861449999036,,,,278.28569320001407,3,279.2827276000171,279.28603790001944,279.28603790001944,279.28603790001944,279.28603790001944,280.385557600006,2,1,1.0935002999613062,None,280.87928930000635,280.8862331000273,280.8862331000273,280.8862331000273,281.4106170000159,3,0.5175754000083543,None,281.4106789000216,284.4016657000175,0.9049770999699831,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,9,9,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_20.png,Jungle,animal,sc,None,2,1,0.8088701000087894,None,3,2,1,0.610621900006663,None,3,0.2921123999985866,None,0.6601377000333741,None,0,0,0,0,0,9,9,9,,,,,284.4510332000209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4487696000142,284.4510332000209,288.41858830000274,None,291.3942270000116,292.38561669999035,289.41071339999326,289.41797250002855,289.41797250002855,289.41797250002855,8.040003012865782e-05,290.22708450001664,2,1,0.8088701000087894,None,293.0105532000307,293.01844369998435,293.5115799999912,293.5019275000086,290.72138140001334,290.728274299996,290.728274299996,290.728274299996,,,,291.3941622999846,3,292.3901881999918,292.3935583999846,292.3935583999846,292.3935583999846,292.3935583999846,293.01048560003983,2,1,0.610621900006663,None,293.5045124000171,293.5115799999912,293.5115799999912,293.5115799999912,293.81076120003127,3,0.2921123999985866,None,293.81082020001486,296.8019455000176,0.6601377000333741,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,10,10,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/jungle_animal_3.png,Jungle,animal,si,None,1,1,1.705582000024151,None,3,1,0,1.5522177999955602,None,3,1.1084141999599524,None,1.8150711000198498,None,0,0,0,0,0,10,10,10,,,,,296.8272868000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.8249447999988,296.8272868000204,300.8103860000265,None,305.84415840002475,306.83525440003723,301.8028689000057,301.8098675000365,301.8098675000365,301.8098675000365,-0.0008747999672777951,303.5188482000376,1,1,1.705582000024151,None,308.4030636000098,308.4102769999881,308.9034890999901,308.89387840003474,304.0134809000301,304.02058050001506,304.02058050001506,304.02058050001506,,,,305.8440962000168,3,306.83968010003446,306.8431873000227,306.8431873000227,306.8431873000227,306.8431873000227,308.40299770003185,1,0,1.5522177999955602,None,308.8964363000123,308.9034890999901,308.9034890999901,308.9034890999901,310.01950450002914,3,1.1084141999599524,None,310.01956970000174,313.0109048000304,1.8150711000198498,None,300.8184135000338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,11,11,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/jungle_object_19.png,Jungle,object,si,None,1,1,2.167919199971948,None,3,1,0,0.9492672000196762,None,3,0.23493080004118383,None,0.8221739999717101,None,0,0,0,0,0,11,11,11,,,,,313.0363293000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0338545999839,313.0363293000264,317.02747020003153,None,321.51983200001996,322.51113050000276,318.0197824999923,318.02685460000066,318.02685460000066,318.02685460000066,0.0002589999930933118,320.19457970000803,1,1,2.167919199971948,None,323.4693039000267,323.4769159000134,323.96843320003245,323.9607328000129,320.68649140000343,320.6935366000398,320.6935366000398,320.6935366000398,,,,321.5197690000059,3,322.51158250001026,322.51899220002815,322.51899220002815,322.51899220002815,322.51899220002815,323.46923650003737,1,0,0.9492672000196762,None,323.9616456000367,323.96843320003245,323.96843320003245,323.96843320003245,324.2114157000324,3,0.23493080004118383,None,324.21147470001597,327.2027907000156,0.8221739999717101,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,12,12,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_12.png,Undersea,animal,sc,None,1,1,1.1136788000003435,None,3,2,0,1.8575628999969922,None,3,0.34423739998601377,None,0.9844241000246257,None,0,0,0,0,0,12,12,12,,,,,327.22566820000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.2231152000022,327.22566820000065,331.21141500002705,None,334.82032870000694,335.81096720002824,332.2034192000283,332.2106196000241,332.2106196000241,332.2106196000241,-0.000775999971665442,333.3277155000251,1,1,1.1136788000003435,None,337.6779416000354,337.68575920001604,338.179200100014,338.1696349999984,333.8200116000371,333.8269692999893,333.8269692999893,333.8269692999893,,,,334.8202629000298,3,335.81141690001823,335.8186551000108,335.8186551000108,335.8186551000108,335.8186551000108,337.67787549999775,2,0,1.8575628999969922,None,338.1724202000187,338.179200100014,338.179200100014,338.179200100014,338.52817290002713,3,0.34423739998601377,None,338.528232200013,341.5193079999881,0.9844241000246257,None,331.2191968000261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,13,13,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_17.png,Jungle,object,sc,None,2,1,1.6111296000308357,None,3,2,1,0.7209297000081278,None,3,0.3897389000048861,None,0.7262016999884509,None,0,0,0,0,0,13,13,13,,,,,341.5654073000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.56317640002817,341.5654073000187,345.5360145000159,None,349.4301098000142,350.41958540002815,346.52833840000676,346.5356564000249,346.5356564000249,346.5356564000249,0.0001523000537417829,348.14518550003413,2,1,1.6111296000308357,None,351.15310709999176,351.16077790001873,351.6542656000238,351.64438960002735,348.638854800025,348.64572800003225,348.64572800003225,348.64572800003225,,,,349.4300460999948,3,350.42398040002445,350.4273552999948,350.4273552999948,350.4273552999948,350.4273552999948,351.15304140001535,2,1,0.7209297000081278,None,351.6469609999913,351.6542656000238,351.6542656000238,351.6542656000238,352.04511190002086,3,0.3897389000048861,None,352.0451729000197,355.03648650000105,0.7262016999884509,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,14,14,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/undersea_animal_2.png,Undersea,animal,sc,None,1,1,2.2548200000310317,None,3,2,1,1.3025178000098094,None,3,0.2925445000291802,None,0.8714206000440754,None,0,0,0,0,0,14,14,14,,,,,355.10740030003944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.1034088000306,355.10740030003944,359.0529025000287,None,363.6787176000071,364.6699466999853,360.04549280001083,360.0524951000116,360.0524951000116,360.0524951000116,0.00036480004200711846,362.3032882999978,1,1,2.2548200000310317,None,365.9868595000007,365.99435860000085,366.4873610000359,366.4781229000073,362.7975526000373,362.8044937000377,362.8044937000377,362.8044937000377,,,,363.678654599993,3,364.6745033999905,364.6775684999884,364.6775684999884,364.6775684999884,364.6775684999884,365.9867938000243,2,1,1.3025178000098094,None,366.48054190003313,366.4873610000359,366.4873610000359,366.4873610000359,366.7868382000015,3,0.2925445000291802,None,366.7868987999973,369.7780777000007,0.8714206000440754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
0,15,15,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_13.png,Jungle,animal,si,None,1,1,1.0481007000198588,None,3,1,1,1.025178199983202,None,3,0.6335018999525346,None,1.2595371999777853,None,0,0,0,0,0,15,15,15,,,,,369.80733849998796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.8050642000162,369.80733849998796,373.79455150000285,None,377.60400089999894,378.59497070004,374.78731390001485,374.79448189999675,374.79448189999675,374.79448189999675,0.0004596999497152865,375.8372175000259,1,1,1.0481007000198588,None,379.6289613000117,379.63640170003055,380.1302553000278,380.1201902999892,376.3291120000067,376.33589360001497,376.33589360001497,376.33589360001497,,,,377.6039378999849,3,378.5954253000091,378.6029692000011,378.6029692000011,378.6029692000011,378.6029692000011,379.6288944000262,1,1,1.025178199983202,None,380.12297269998817,380.1302553000278,380.1302553000278,380.1302553000278,380.7707941000117,3,0.6335018999525346,None,380.7708575000288,383.7613895999966,1.2595371999777853,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h33.31.993,SBL_superimposed_retrieval,,2026.1.3,120.98174265619122,2026-07-09 14h33.32.386092 -0400,
