run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,key_resp_context.rt,key_resp_context.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,text_context_headline.stopped,text_sea.stopped,text_jungle.stopped,key_resp_context.stopped,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,trials.key_resp_context.rt,trials.key_resp_context.duration,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,text_context_choice.stopped,slider_context_conf.stopped,key_resp_context_conf.stopped,participant,session,delay,group,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14297986030578613,0.14314961433410645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2025-02-19_16h01.17.313,SBL_retrieval_exp,2024.2.4,120.02621269484244,2025-02-19 16h01.32.199722 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14316582679748535,0.14325189590454102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2025-02-19_16h01.17.313,SBL_retrieval_exp,2024.2.4,120.02621269484244,2025-02-19 16h01.32.199722 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1432647705078125,0.14919161796569824,1.1347062587738037,23.752081155776978,space,22.612461805343628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2025-02-19_16h01.17.313,SBL_retrieval_exp,2024.2.4,120.02621269484244,2025-02-19 16h01.32.199722 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75210475921631,23.759995222091675,25.743345499038696,34.310513734817505,space,8.564135789871216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2025-02-19_16h01.17.313,SBL_retrieval_exp,2024.2.4,120.02621269484244,2025-02-19 16h01.32.199722 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.31065225601196,34.310750246047974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,short,A,2025-02-19_16h01.17.313,SBL_retrieval_exp,2024.2.4,120.02621269484244,2025-02-19 16h01.32.199722 -0500,
0,0,0,0,stimuli/scenes/scene_J2.png,Jungle,Malbow,stimuli/items/undersea_animal_30.png,Undersea,animal,si,None,None,0,2,1.3308768272399902,None,1,1,0.7577722072601318,None,2,0.8751430511474609,None,,,0,0,0,0,0,0,0,0,34.48598289489746,,,,,,,,,,,,,,,,,,,,,,34.35430884361267,34.3544442653656,34.47898197174072,34.48598289489746,38.36026668548584,None,43.702699184417725,44.69379544258118,39.35572338104248,39.360265493392944,39.360265493392944,39.360265493392944,0.0012927055358886719,41.85195231437683,41.85195231437683,41.85195231437683,2.489187240600586,41.84380912780762,None,0,45.46083307266235,45.46868848800659,45.96070837974548,45.95215320587158,42.337796688079834,42.368889570236206,42.368889570236206,42.368889570236206,43.70266270637512,2,1.3308768272399902,None,44.69683027267456,44.70203876495361,44.70203876495361,44.70203876495361,44.70203876495361,45.46079421043396,1,1,0.7577722072601318,None,45.953920125961304,45.96070837974548,45.96070837974548,45.96070837974548,46.84439158439636,2,0.8751430511474609,None,46.84442973136902,49.83558773994446,,,,,,,,,,,,,201,1,short,A,2025-02-19_16h01.17.313,SBL_retrieval_exp,2024.2.4,120.02621269484244,2025-02-19 16h01.32.199722 -0500,
0,1,1,0,stimuli/scenes/scene_J2.png,Jungle,Malbow,stimuli/items/other_object_6.png,Other,object,si,None,2,1,1,0.6439046859741211,None,None,0,,,None,,,0.9995179176330566,None,0,0,0,0,0,1,1,1,50.03914713859558,,,,,,,,,,,,,,,,,,,,,,,,50.038140058517456,50.03914713859558,53.85223603248596,None,57.002962589263916,57.99406147003174,54.844547748565674,54.85221982002258,54.85221982002258,54.85221982002258,0.00014257431030273438,,,,,55.852556467056274,2,1,60.48586893081665,60.49398493766785,60.985663652420044,60.97744655609131,56.345799922943115,56.35227131843567,56.35227131843567,56.35227131843567,57.00292730331421,1,0.6439046859741211,None,57.99439096450806,58.002281665802,58.002281665802,58.002281665802,58.002281665802,60.48583936691284,None,0,,,60.979591369628906,60.99401807785034,60.99401807785034,60.99401807785034,62.9780547618866,None,,,62.97808361053467,65.9775550365448,0.9995179176330566,None,60.49398493766785,60.49398493766785,60.49398493766785,60.49398493766785,62.98569655418396,62.98569655418396,62.98569655418396,,,,201,1,short,A,2025-02-19_16h01.17.313,SBL_retrieval_exp,2024.2.4,120.02621269484244,2025-02-19 16h01.32.199722 -0500,
0,2,2,0,stimuli/scenes/scene_J1.png,Jungle,Tulon,stimuli/items/jungle_animal_24.png,Jungle,animal,sc,None,None,0,None,,,None,0,,,None,,,,,0,0,0,0,0,2,2,2,66.52779197692871,,,,,,,,,,,,,,,,,,,,,,,,66.52673149108887,66.52779197692871,70.01087999343872,None,75.97835087776184,76.97776579856873,71.00319600105286,71.01086711883545,71.01086711883545,71.01086711883545,0.00025844573974609375,73.50256299972534,73.50256299972534,73.50256299972534,2.4912993907928467,73.49440407752991,None,0,79.47788381576538,79.49435305595398,79.98602509498596,79.97781229019165,73.98817563056946,73.99427723884583,73.99427723884583,73.99427723884583,75.97832036018372,None,,,76.9781129360199,76.99431777000427,76.99431777000427,76.99431777000427,76.99431777000427,79.47785449028015,None,0,,,79.97851991653442,79.994384765625,79.994384765625,79.994384765625,81.97840476036072,None,,,81.97843527793884,84.97791576385498,,,79.48601579666138,79.48601579666138,79.48601579666138,79.48601579666138,81.98606777191162,81.98606777191162,81.98606777191162,75.98595023155212,75.98595023155212,75.98595023155212,201,1,short,A,2025-02-19_16h01.17.313,SBL_retrieval_exp,2024.2.4,120.02621269484244,2025-02-19 16h01.32.199722 -0500,
,3,3,0,stimuli/scenes/scene_J1.png,Jungle,Tulon,stimuli/items/undersea_object_30.png,Undersea,object,si,,,,,,,,,,,,,,,,,,,,0,3,3,3,85.14003396034241,,,,,,,,,,,,,,,,,,,,,,,,85.13900136947632,85.14003396034241,89.00303101539612,None,89.00305914878845,89.99485874176025,89.99539732933044,90.00307989120483,90.00307989120483,90.00307989120483,0.0001494884490966797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
