instruction_screen.started,instruction_screen.stopped,key_resp_inst.keys,key_resp_inst.rt,key_resp_inst.duration,participant,session,delay,group,date,expName,psychopyVersion,OS,frameRate,set_options.started,set_options.stopped,trial.started,trial.stopped,key_resp_eq.keys,key_resp_eq.corr,key_resp_eq.rt,key_resp_eq.duration,pause.started,pause.stopped,feedback.started,feedback.stopped,is_rest.started,is_rest.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,math_eq,CorrAns,dstr1,dstr2,CorrAns_key,rest_screen.started,rest_screen.stopped,Q1.started,Q1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,end_screen.started,end_screen.stopped,key_resp.keys,key_resp.rt,key_resp.duration
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,90.795,90.796,90.796,95.156,3,0,4.347,,95.159,97.231,97.231,100.267,100.267,100.267,0,9,9,9,1,13 * 2,26,24,23,3,100.289,115.145,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,115.148,115.152,115.152,118.44,3,0,3.271,,118.441,120.263,120.263,123.114,123.114,123.114,0,10,10,10,1,31 + 10,41,39,32,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,123.14,123.141,123.141,127.427,1,0,4.273,,127.428,129.348,129.348,132.216,132.216,132.216,0,11,11,11,1,27 - 14,13,10,23,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,132.24,132.241,132.241,136.335,1,0,4.082,0.001,136.336,138.14,138.14,140.905,140.905,140.905,0,12,12,12,1,27 + 18,45,47,52,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,140.928,140.932,140.932,144.568,2,0,3.626,0.001,144.572,146.655,146.656,149.643,149.644,149.644,0,13,13,13,1,37 + 18,55,47,45,2,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,149.662,149.663,149.663,153.431,1,0,3.753,,153.436,155.303,155.303,158.118,158.118,158.118,0,14,14,14,1,112 / 2,56,52,46,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,158.138,158.14,158.14,163.447,2,0,5.293,0.001,163.449,165.366,165.366,168.459,168.459,168.459,0,15,15,15,1,110 / 2,55,59,57,2,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,168.49,168.49,168.49,172.07,3,0,3.56,,172.072,173.853,173.854,176.9,176.9,176.9,0,16,16,16,1,22 + 14,36,46,38,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,176.925,176.926,176.926,183.003,3,0,6.061,0.001,183.003,184.851,184.851,187.835,187.835,187.835,0,17,17,17,1,32 - 9,23,29,21,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,187.852,187.852,187.853,193.02,3,0,5.158,0.001,193.02,194.905,194.905,197.734,197.734,197.734,0,18,18,18,1,18 * 3,54,52,44,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,197.756,197.758,197.758,200.849,2,0,3.08,0,200.852,202.633,202.634,205.667,205.667,205.667,0,19,19,19,1,33 - 6,27,29,26,2,205.685,220.77,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,220.806,220.807,220.808,224.971,3,0,4.146,,224.972,226.956,226.956,229.969,229.969,229.969,0,20,20,20,1,19 * 3,57,50,53,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,229.998,229.998,229.999,234.84,1,0,4.826,0,234.843,236.938,236.939,239.99,239.99,239.99,0,21,21,21,1,140 / 4,45,35,42,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,240.007,240.008,240.008,243.935,1,0,3.913,0.002,243.939,245.791,245.791,248.85,248.85,248.85,0,22,22,22,1,23 + 18,41,39,33,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,248.872,248.873,248.873,252.836,3,0,3.948,0.001,252.837,254.58,254.581,257.611,257.612,257.612,0,23,23,23,1,128 / 2,64,60,62,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,257.638,257.639,257.639,262.692,2,0,5.041,,262.695,264.529,264.529,267.586,267.586,267.587,0,24,24,24,1,39 - 11,28,26,27,2,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,267.608,267.609,267.609,270.637,1,0,3.009,0.001,270.638,272.485,272.485,275.45,275.45,275.45,0,25,25,25,1,23 + 9,32,31,29,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,275.467,275.468,275.468,278.869,2,0,3.392,,278.871,280.669,280.669,283.578,283.578,283.578,0,26,26,26,1,142 / 2,71,72,74,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,283.599,283.602,283.602,288.2,1,0,4.586,0.001,288.201,289.972,289.973,292.927,292.927,292.927,0,27,27,27,1,14 * 3,42,38,40,2,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,292.949,292.951,292.951,296.944,3,0,3.971,0,296.947,298.758,298.758,301.708,301.708,301.708,0,28,28,28,1,33 - 8,25,26,28,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,301.723,301.723,301.723,306.281,1,0,4.551,0,306.284,308.197,308.197,311.185,311.185,311.185,0,29,29,29,1,37 + 26,63,53,65,1,311.206,326.099,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,326.129,326.131,326.131,330.547,1,0,4.4,0.001,330.547,332.381,332.381,335.154,335.154,335.154,0,30,30,30,1,34 - 8,26,20,32,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,335.199,335.203,335.203,340.83,1,0,5.611,,340.833,342.867,342.867,345.734,345.734,345.734,0,31,31,31,1,14 * 3,42,44,49,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,345.764,345.768,345.768,350.325,3,0,4.545,0.001,350.327,352.191,352.191,354.987,354.988,354.988,0,32,32,32,1,22 + 18,40,33,48,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,355.006,355.006,355.006,358.611,1,0,3.595,,358.612,360.647,360.647,363.626,363.626,363.626,0,33,33,33,1,11 * 3,33,39,29,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,363.646,363.647,363.647,368.057,1,0,4.4,0,368.059,370.11,370.11,373.065,373.065,373.065,0,34,34,34,1,19 * 2,38,37,32,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,373.091,373.093,373.093,377.289,2,0,4.171,0.001,377.291,379.255,379.255,382.063,382.063,382.063,0,35,35,35,1,28 + 19,47,50,45,2,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,382.08,382.081,382.081,386.911,2,0,4.816,,386.913,388.839,388.839,391.714,391.714,391.714,0,36,36,36,1,31 + 23,54,47,57,2,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,391.744,391.745,391.745,394.692,2,0,2.933,,394.694,396.532,396.532,399.494,399.494,399.494,0,37,37,37,1,22 + 20,42,38,51,2,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,399.517,399.518,399.518,403.55,1,0,4.02,,403.553,405.374,405.374,408.36,408.361,408.361,0,38,38,38,1,39 - 11,28,19,18,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,408.389,408.392,408.392,413.497,3,0,5.089,,413.5,415.462,415.462,418.188,418.188,418.188,0,39,39,39,1,31 + 43,74,73,64,3,418.211,433.251,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,433.275,433.276,433.276,437.997,1,0,4.703,0.001,438,439.847,439.847,442.842,442.842,442.842,0,40,40,40,1,30 + 22,52,58,53,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,442.862,442.863,442.863,447.459,1,0,4.585,0,447.46,449.205,449.205,452.169,452.169,452.17,0,41,41,41,1,25 - 14,11,2,6,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,452.183,452.184,452.184,457.256,3,0,5.063,0.001,457.258,459.203,459.203,462.207,462.207,462.207,0,42,42,42,1,100 / 4,25,20,22,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,462.235,462.237,462.237,466.281,3,0,4.034,0.001,466.283,468.113,468.113,471.136,471.136,471.136,0,43,43,43,1,58 - 13,45,55,44,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,471.155,471.156,471.156,474.332,2,0,3.159,,474.336,476.299,476.299,479.359,479.359,479.359,0,44,44,44,1,33 + 22,55,52,53,2,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,479.378,479.378,479.378,483.516,2,0,4.128,,483.518,485.356,485.356,488.393,488.393,488.393,0,45,45,45,1,24 - 14,10,20,11,2,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,488.42,488.421,488.421,496.253,3,0,7.817,,496.255,498.346,498.346,501.329,501.329,501.329,0,46,46,46,1,118 / 2,59,55,57,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,501.345,501.346,501.346,505.194,2,0,3.838,,505.196,507.186,507.186,510.228,510.228,510.228,0,47,47,47,1,14 * 2,28,38,16,1,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,510.251,510.252,510.252,517.285,2,0,7.022,,517.288,519.084,519.084,521.933,521.933,521.933,0,48,48,48,1,32905,45,55,40,3,,,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,521.958,521.959,521.959,526.444,1,0,4.474,,526.446,528.398,528.398,531.431,531.432,531.432,0,49,49,49,1,25 + 19,44,53,38,1,531.467,546.294,,,,,,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,,,,,,,,,,,,,,,,,,,,,,,,,,,546.296,577.921,1,31.177,0.001,,,,,
,,,,,102,1,short,A,2024-08-26_09h31.18.251,arithmetic_task,2024.1.5,Win32,3.52858151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.922,583.362,space,4.883,0
