instruction_screen.started,instruction_screen.stopped,key_resp_inst.keys,key_resp_inst.rt,key_resp_inst.duration,participant,session,delay,group,date,expName,psychopyVersion,OS,frameRate,set_options.started,set_options.stopped,trial.started,trial.stopped,key_resp_eq.keys,key_resp_eq.corr,key_resp_eq.rt,key_resp_eq.duration,pause.started,pause.stopped,feedback.started,feedback.stopped,is_rest.started,is_rest.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,math_eq,CorrAns,dstr1,dstr2,CorrAns_key,rest_screen.started,rest_screen.stopped,Q1.started,Q1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,end_screen.started,end_screen.stopped,key_resp.keys,key_resp.rt,key_resp.duration
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,87.4095,87.4099,87.4099,91.2893,3,0,3.8689,,91.2896,93.2894,93.2894,96.286,96.2861,96.2861,0,9,9,9,1,13 * 2,26,24,23,3,96.2874,111.2836,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,111.2844,111.2847,111.2847,113.2438,3,0,1.9464,,113.2442,115.2438,115.2438,118.2446,118.2446,118.2446,0,10,10,10,1,31 + 10,41,39,32,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,118.2458,118.2461,118.2461,120.8728,1,0,2.6169,,120.873,122.8741,122.8742,125.8752,125.8752,125.8752,0,11,11,11,1,27 - 14,13,10,23,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,125.8766,125.877,125.8771,128.6361,1,0,2.7466,,128.6364,130.6368,130.6369,133.638,133.638,133.638,0,12,12,12,1,27 + 18,45,47,52,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,133.6392,133.6394,133.6394,136.346,2,0,2.7029,,136.3463,138.3463,138.3464,141.3473,141.3473,141.3473,0,13,13,13,1,37 + 18,55,47,45,2,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,141.3485,141.349,141.349,143.2414,1,0,1.8796,,143.2417,145.2411,145.2411,148.2431,148.2432,148.2432,0,14,14,14,1,112 / 2,56,52,46,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,148.2443,148.2448,148.2448,150.684,2,0,2.4302,,150.6843,152.6846,152.6846,155.6858,155.6858,155.6858,0,15,15,15,1,110 / 2,55,59,57,2,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,155.6869,155.6872,155.6872,157.5265,3,0,1.8299,,157.5268,159.5273,159.5274,162.5286,162.5286,162.5286,0,16,16,16,1,22 + 14,36,46,38,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,162.5301,162.5303,162.5303,164.1555,3,0,1.6118,,164.1557,166.1563,166.1564,169.157,169.157,169.1571,0,17,17,17,1,32 - 9,23,29,21,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,169.1587,169.1591,169.1591,171.5984,3,0,2.4279,,171.5989,173.5991,173.5991,176.6002,176.6003,176.6004,0,18,18,18,1,18 * 3,54,52,44,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,176.6018,176.6021,176.6021,179.775,2,0,3.1612,,179.7755,181.7754,181.7754,184.7763,184.7764,184.7764,0,19,19,19,1,33 - 6,27,29,26,2,184.7777,199.7677,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,199.7684,199.7687,199.7687,201.9825,3,0,2.2087,,201.9828,203.9829,203.983,206.9845,206.9846,206.9846,0,20,20,20,1,19 * 3,57,50,53,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,206.986,206.9864,206.9864,210.412,1,0,3.4208,,210.4122,212.4133,212.4133,215.4145,215.4146,215.4146,0,21,21,21,1,140 / 4,45,35,42,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,215.4159,215.4162,215.4162,218.522,1,0,3.095,,218.5224,220.523,220.523,223.5239,223.524,223.524,0,22,22,22,1,23 + 18,41,39,33,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,223.5252,223.5255,223.5255,226.1372,3,0,2.6016,,226.1374,228.1387,228.1389,231.1398,231.1399,231.1399,0,23,23,23,1,128 / 2,64,60,62,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,231.1406,231.1407,231.1407,232.8475,2,0,1.7052,,232.8476,234.8483,234.8483,237.8493,237.8493,237.8494,0,24,24,24,1,39 - 11,28,26,27,2,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,237.8509,237.851,237.8511,239.7297,2,0,1.8668,,239.73,241.7306,241.7306,244.7318,244.7319,244.7319,0,25,25,25,1,23 + 9,32,31,29,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,244.7334,244.7337,244.7337,246.7859,1,0,2.0397,,246.7863,248.7864,248.7865,251.7865,251.7865,251.7866,0,26,26,26,1,142 / 2,71,72,74,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,251.7878,251.7879,251.7879,254.1617,2,0,2.3616,,254.1619,256.1624,256.1625,259.1636,259.1636,259.1637,0,27,27,27,1,14 * 3,42,38,40,2,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,259.165,259.1652,259.1653,261.9243,3,0,2.7504,,261.9246,263.9244,263.9245,266.9263,266.9263,266.9264,0,28,28,28,1,33 - 8,25,26,28,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,266.928,266.9284,266.9285,270.7413,1,0,3.8019,,270.7418,272.742,272.7421,275.7429,275.7429,275.743,0,29,29,29,1,37 + 26,63,53,65,1,275.7444,290.7353,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,290.7361,290.7365,290.7365,294.3889,2,0,3.6396,,294.3893,296.3906,296.3906,299.3913,299.3914,299.3916,0,30,30,30,1,34 - 8,26,20,32,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,299.3934,299.3936,299.3936,304.7129,2,0,5.3083,,304.7134,306.7142,306.7143,309.7154,309.7155,309.7155,0,31,31,31,1,14 * 3,42,44,49,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,309.7168,309.717,309.717,312.6629,3,0,2.9345,,312.6632,314.6629,314.663,317.6646,317.6647,317.6647,0,32,32,32,1,22 + 18,40,33,48,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,317.6662,317.6665,317.6666,320.2528,1,0,2.5746,,320.2531,322.2533,322.2534,325.2543,325.2543,325.2544,0,33,33,33,1,11 * 3,33,39,29,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,325.2559,325.2562,325.2563,326.8816,1,0,1.6162,,326.8819,328.8823,328.8823,331.8832,331.8833,331.8834,0,34,34,34,1,19 * 2,38,37,32,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,331.8844,331.8849,331.8849,335.2448,2,0,3.3492,,335.2452,337.2452,337.2453,340.2462,340.2462,340.2463,0,35,35,35,1,28 + 19,47,50,45,2,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,340.2474,340.2478,340.2478,343.7414,2,0,3.4828,,343.7419,345.7418,345.7418,348.7417,348.7417,348.7418,0,36,36,36,1,31 + 23,54,47,57,2,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,348.7434,348.7436,348.7437,352.3435,2,0,3.5885,,352.3437,354.345,354.345,357.3457,357.3457,357.3457,0,37,37,37,1,22 + 20,42,38,51,2,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,357.3468,357.3471,357.3472,359.4003,1,0,2.0405,,359.4006,361.4009,361.4009,364.4019,364.4019,364.402,0,38,38,38,1,39 - 11,28,19,18,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,364.4034,364.4037,364.4037,367.2298,2,0,2.8123,,367.2303,369.2303,369.2303,372.2313,372.2313,372.2314,0,39,39,39,1,31 + 43,74,73,64,3,372.2322,387.223,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,387.2237,387.2239,387.2239,389.6109,1,0,2.3732,,389.6114,391.6119,391.612,394.6121,394.6122,394.6122,0,40,40,40,1,30 + 22,52,58,53,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,394.6135,394.614,394.614,397.4666,1,0,2.8397,,397.467,399.4681,399.4681,402.469,402.4691,402.4692,0,41,41,41,1,25 - 14,11,2,6,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,402.4705,402.4708,402.4708,404.3365,3,0,1.8522,,404.3367,406.3371,406.3371,409.3376,409.3377,409.3377,0,42,42,42,1,100 / 4,25,20,22,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,409.339,409.3393,409.3394,412.8863,2,0,3.5346,,412.887,414.8868,414.8869,417.887,417.887,417.887,0,43,43,43,1,58 - 13,45,55,44,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,417.8881,417.8884,417.8884,420.662,2,0,2.7632,,420.6623,422.6619,422.662,425.6643,425.6643,425.6644,0,44,44,44,1,33 + 22,55,52,53,2,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,425.6656,425.6659,425.6659,428.4782,2,0,2.8082,,428.4785,430.4786,430.4786,433.4803,433.4804,433.4804,0,45,45,45,1,24 - 14,10,20,11,2,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,433.4816,433.4819,433.4819,439.896,3,0,6.4026,,439.8963,441.8967,441.8969,444.8979,444.898,444.898,0,46,46,46,1,118 / 2,59,55,57,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,444.8991,444.8994,444.8994,450.1797,1,0,5.2681,,450.18,452.1804,452.1804,455.1814,455.1815,455.1815,0,47,47,47,1,14 * 2,28,38,16,1,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,455.1824,455.1827,455.1827,465.1855,,0,,,465.1858,467.1859,467.186,470.1868,470.1868,470.1869,0,48,48,48,1,32905,45,55,40,3,,,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,470.1885,470.1888,470.1888,480.1907,,0,,,480.1911,482.1915,482.1915,485.1915,485.1916,485.1916,0,49,49,49,1,25 + 19,44,53,38,1,485.1926,500.1848,,,,,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,,,,,,,,,,,,,,,,,,,,,,,,,,,500.1852,506.614,1,6.4019,,,,,,
,,,,,101,1,short,A,2024-08-25_19h08.31.253,arithmetic_task,2024.1.5,MacIntel,75.18796992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.6142,512.8161,space,6.1788,
