8.4542 	WARNING 	Requested an unavailable screen number - using first available.
8.4578 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [2560, 1440]. Using actual size
8.6588 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F7EEAA1180>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F7EEAA1120>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F7EED96CE0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=1, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.6589 	EXP 	window1: backgroundImage = ''
8.6589 	EXP 	window1: backgroundFit = 'none'
9.0926 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
9.0926 	EXP 	window1: recordFrameIntervals = False
9.2441 	EXP 	window1: recordFrameIntervals = True
10.0776 	EXP 	window1: recordFrameIntervals = False
10.0776 	EXP 	Screen (1) actual frame rate measured at 120.06Hz
13.1029 	EXP 	arithmetic_task: status = STARTED
13.1606 	EXP 	Created text_instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_instruction', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.1632 	EXP 	Created text_equation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_equation', opacity=1, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.1639 	EXP 	Created text_opt1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_opt1', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.1646 	EXP 	Created text_opt2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_opt2', opacity=1, ori=0.0, pos=array([ 0. , -0.1]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.1653 	EXP 	Created text_opt3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_opt3', opacity=1, ori=0.0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.1680 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
13.1687 	EXP 	Created text_feedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_feedback', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.1755 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.1886 	EXP 	Created text_q1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_q1', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.1987 	EXP 	Created text_endscreen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_endscreen', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0052 	EXP 	text_instruction: autoDraw = True
17.0258 	EXP 	Device response: <KeyPress from None: t=16.990368900005706, value=space, duration=None>
17.0430 	EXP 	Imported math_cond_file.csv as conditions, 50 conditions, 5 params
17.0434 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'math_eq': '42 - 9', 'CorrAns': np.int64(33), 'dstr1': np.int64(31), 'dstr2': np.int64(23), 'CorrAns_key': np.int64(2), 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
17.0597 	DATA 	Keypress: space
17.0612 	EXP 	text_instruction: autoDraw = False
17.0612 	EXP 	text_equation: height = np.float64(0.1)
17.0612 	EXP 	text_equation: height = np.float64(0.1)
17.0612 	EXP 	text_equation: height = np.float64(0.1)
17.0612 	EXP 	text_equation: text = '42 - 9'
17.0612 	EXP 	text_opt1: height = np.float64(0.05)
17.0612 	EXP 	text_opt1: height = np.float64(0.05)
17.0612 	EXP 	text_opt1: height = np.float64(0.05)
17.0612 	EXP 	text_opt1: text = '1. 31'
17.0612 	EXP 	text_opt2: height = np.float64(0.05)
17.0612 	EXP 	text_opt2: height = np.float64(0.05)
17.0612 	EXP 	text_opt2: height = np.float64(0.05)
17.0612 	EXP 	text_opt2: text = '2. 33'
17.0612 	EXP 	text_opt3: height = np.float64(0.05)
17.0612 	EXP 	text_opt3: height = np.float64(0.05)
17.0612 	EXP 	text_opt3: height = np.float64(0.05)
17.0612 	EXP 	text_opt3: text = '3. 23'
17.0612 	EXP 	text_equation: autoDraw = True
17.0612 	EXP 	text_opt1: autoDraw = True
17.0612 	EXP 	text_opt2: autoDraw = True
17.0612 	EXP 	text_opt3: autoDraw = True
17.1044 	EXP 	Device response: <KeyPress from None: t=16.990368900005706, value=space, duration=0.11244139994960278>
21.0130 	EXP 	Device response: <KeyPress from None: t=21.00683989992831, value=2, duration=None>
21.0146 	DATA 	Keypress: 2
21.0204 	EXP 	text_equation: autoDraw = False
21.0204 	EXP 	text_opt1: autoDraw = False
21.0204 	EXP 	text_opt2: autoDraw = False
21.0204 	EXP 	text_opt3: autoDraw = False
21.0204 	EXP 	text_2: autoDraw = True
21.1211 	EXP 	Device response: <KeyPress from None: t=21.00683989992831, value=2, duration=0.1125463000498712>
23.0123 	EXP 	text_2: autoDraw = False
23.0123 	EXP 	text_2: autoDraw = False
23.0123 	EXP 	text_feedback: height = np.float64(0.05)
23.0123 	EXP 	text_feedback: height = np.float64(0.05)
23.0123 	EXP 	text_feedback: height = np.float64(0.05)
23.0123 	EXP 	text_feedback: text = 'Correct!'
23.0123 	EXP 	text_feedback: autoDraw = True
26.0000 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'math_eq': '11 * 3', 'CorrAns': np.int64(33), 'dstr1': np.int64(31), 'dstr2': np.int64(38), 'CorrAns_key': np.int64(1), 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
26.0122 	EXP 	text_feedback: autoDraw = False
26.0122 	EXP 	text_feedback: autoDraw = False
26.0122 	EXP 	text_equation: height = np.float64(0.1)
26.0122 	EXP 	text_equation: height = np.float64(0.1)
26.0122 	EXP 	text_equation: height = np.float64(0.1)
26.0122 	EXP 	text_equation: text = '11 * 3'
26.0122 	EXP 	text_opt1: height = np.float64(0.05)
26.0122 	EXP 	text_opt1: height = np.float64(0.05)
26.0122 	EXP 	text_opt1: height = np.float64(0.05)
26.0122 	EXP 	text_opt1: text = '1. 33'
26.0122 	EXP 	text_opt2: height = np.float64(0.05)
26.0122 	EXP 	text_opt2: height = np.float64(0.05)
26.0122 	EXP 	text_opt2: height = np.float64(0.05)
26.0122 	EXP 	text_opt2: text = '2. 31'
26.0122 	EXP 	text_opt3: height = np.float64(0.05)
26.0122 	EXP 	text_opt3: height = np.float64(0.05)
26.0122 	EXP 	text_opt3: height = np.float64(0.05)
26.0122 	EXP 	text_opt3: text = '3. 38'
26.0122 	EXP 	text_equation: autoDraw = True
26.0122 	EXP 	text_opt1: autoDraw = True
26.0122 	EXP 	text_opt2: autoDraw = True
26.0122 	EXP 	text_opt3: autoDraw = True
28.3210 	EXP 	Device response: <KeyPress from None: t=28.318517899955623, value=1, duration=None>
28.3221 	DATA 	Keypress: 1
28.3289 	EXP 	text_equation: autoDraw = False
28.3289 	EXP 	text_opt1: autoDraw = False
28.3289 	EXP 	text_opt2: autoDraw = False
28.3289 	EXP 	text_opt3: autoDraw = False
28.3289 	EXP 	text_2: autoDraw = True
28.4799 	EXP 	Device response: <KeyPress from None: t=28.318517899955623, value=1, duration=0.16062049998436123>
30.3206 	EXP 	text_2: autoDraw = False
30.3206 	EXP 	text_2: autoDraw = False
30.3206 	EXP 	text_feedback: text = 'Correct!'
30.3206 	EXP 	text_feedback: autoDraw = True
33.3082 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'math_eq': '118 / 2', 'CorrAns': np.int64(59), 'dstr1': np.int64(63), 'dstr2': np.int64(57), 'CorrAns_key': np.int64(2), 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
33.3219 	EXP 	text_feedback: autoDraw = False
33.3219 	EXP 	text_feedback: autoDraw = False
33.3219 	EXP 	text_equation: height = np.float64(0.1)
33.3219 	EXP 	text_equation: height = np.float64(0.1)
33.3219 	EXP 	text_equation: height = np.float64(0.1)
33.3219 	EXP 	text_equation: text = '118 / 2'
33.3219 	EXP 	text_opt1: height = np.float64(0.05)
33.3219 	EXP 	text_opt1: height = np.float64(0.05)
33.3219 	EXP 	text_opt1: height = np.float64(0.05)
33.3219 	EXP 	text_opt1: text = '1. 63'
33.3219 	EXP 	text_opt2: height = np.float64(0.05)
33.3219 	EXP 	text_opt2: height = np.float64(0.05)
33.3219 	EXP 	text_opt2: height = np.float64(0.05)
33.3219 	EXP 	text_opt2: text = '2. 59'
33.3219 	EXP 	text_opt3: height = np.float64(0.05)
33.3219 	EXP 	text_opt3: height = np.float64(0.05)
33.3219 	EXP 	text_opt3: height = np.float64(0.05)
33.3219 	EXP 	text_opt3: text = '3. 57'
33.3219 	EXP 	text_equation: autoDraw = True
33.3219 	EXP 	text_opt1: autoDraw = True
33.3219 	EXP 	text_opt2: autoDraw = True
33.3219 	EXP 	text_opt3: autoDraw = True
38.0961 	EXP 	Device response: <KeyPress from None: t=38.09492379997391, value=2, duration=None>
38.0971 	DATA 	Keypress: 2
38.1044 	EXP 	text_equation: autoDraw = False
38.1044 	EXP 	text_opt1: autoDraw = False
38.1044 	EXP 	text_opt2: autoDraw = False
38.1044 	EXP 	text_opt3: autoDraw = False
38.1044 	EXP 	text_2: autoDraw = True
38.2465 	EXP 	Device response: <KeyPress from None: t=38.09492379997391, value=2, duration=0.14436419995035976>
40.0960 	EXP 	text_2: autoDraw = False
40.0960 	EXP 	text_2: autoDraw = False
40.0960 	EXP 	text_feedback: text = 'Correct!'
40.0960 	EXP 	text_feedback: autoDraw = True
43.0835 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'math_eq': '36 - 13', 'CorrAns': np.int64(23), 'dstr1': np.int64(28), 'dstr2': np.int64(22), 'CorrAns_key': np.int64(2), 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
43.0931 	EXP 	text_feedback: autoDraw = False
43.0931 	EXP 	text_feedback: autoDraw = False
43.0931 	EXP 	text_equation: height = np.float64(0.1)
43.0931 	EXP 	text_equation: height = np.float64(0.1)
43.0931 	EXP 	text_equation: height = np.float64(0.1)
43.0931 	EXP 	text_equation: text = '36 - 13'
43.0931 	EXP 	text_opt1: height = np.float64(0.05)
43.0931 	EXP 	text_opt1: height = np.float64(0.05)
43.0931 	EXP 	text_opt1: height = np.float64(0.05)
43.0931 	EXP 	text_opt1: text = '1. 28'
43.0931 	EXP 	text_opt2: height = np.float64(0.05)
43.0931 	EXP 	text_opt2: height = np.float64(0.05)
43.0931 	EXP 	text_opt2: height = np.float64(0.05)
43.0931 	EXP 	text_opt2: text = '2. 23'
43.0931 	EXP 	text_opt3: height = np.float64(0.05)
43.0931 	EXP 	text_opt3: height = np.float64(0.05)
43.0931 	EXP 	text_opt3: height = np.float64(0.05)
43.0931 	EXP 	text_opt3: text = '3. 22'
43.0931 	EXP 	text_equation: autoDraw = True
43.0931 	EXP 	text_opt1: autoDraw = True
43.0931 	EXP 	text_opt2: autoDraw = True
43.0931 	EXP 	text_opt3: autoDraw = True
46.0800 	EXP 	Device response: <KeyPress from None: t=46.078598399995826, value=2, duration=None>
46.0811 	DATA 	Keypress: 2
46.0880 	EXP 	text_equation: autoDraw = False
46.0880 	EXP 	text_opt1: autoDraw = False
46.0880 	EXP 	text_opt2: autoDraw = False
46.0880 	EXP 	text_opt3: autoDraw = False
46.0880 	EXP 	text_2: autoDraw = True
46.2463 	EXP 	Device response: <KeyPress from None: t=46.078598399995826, value=2, duration=0.16057379997801036>
48.0792 	EXP 	text_2: autoDraw = False
48.0792 	EXP 	text_2: autoDraw = False
48.0792 	EXP 	text_feedback: text = 'Correct!'
48.0792 	EXP 	text_feedback: autoDraw = True
51.0666 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'math_eq': '38 - 12', 'CorrAns': np.int64(26), 'dstr1': np.int64(23), 'dstr2': np.int64(36), 'CorrAns_key': np.int64(2), 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
51.0749 	EXP 	text_feedback: autoDraw = False
51.0749 	EXP 	text_feedback: autoDraw = False
51.0749 	EXP 	text_equation: height = np.float64(0.1)
51.0749 	EXP 	text_equation: height = np.float64(0.1)
51.0749 	EXP 	text_equation: height = np.float64(0.1)
51.0749 	EXP 	text_equation: text = '38 - 12'
51.0749 	EXP 	text_opt1: height = np.float64(0.05)
51.0749 	EXP 	text_opt1: height = np.float64(0.05)
51.0749 	EXP 	text_opt1: height = np.float64(0.05)
51.0749 	EXP 	text_opt1: text = '1. 23'
51.0749 	EXP 	text_opt2: height = np.float64(0.05)
51.0749 	EXP 	text_opt2: height = np.float64(0.05)
51.0749 	EXP 	text_opt2: height = np.float64(0.05)
51.0749 	EXP 	text_opt2: text = '2. 26'
51.0749 	EXP 	text_opt3: height = np.float64(0.05)
51.0749 	EXP 	text_opt3: height = np.float64(0.05)
51.0749 	EXP 	text_opt3: height = np.float64(0.05)
51.0749 	EXP 	text_opt3: text = '3. 36'
51.0749 	EXP 	text_equation: autoDraw = True
51.0749 	EXP 	text_opt1: autoDraw = True
51.0749 	EXP 	text_opt2: autoDraw = True
51.0749 	EXP 	text_opt3: autoDraw = True
53.0556 	DATA 	Keypress: 2
53.0633 	EXP 	Device response: <KeyPress from None: t=53.0550276999129, value=2, duration=None>
53.0714 	EXP 	text_equation: autoDraw = False
53.0714 	EXP 	text_opt1: autoDraw = False
53.0714 	EXP 	text_opt2: autoDraw = False
53.0714 	EXP 	text_opt3: autoDraw = False
53.0714 	EXP 	text_2: autoDraw = True
53.2050 	EXP 	Device response: <KeyPress from None: t=53.0550276999129, value=2, duration=0.14346709998790175>
55.0632 	EXP 	text_2: autoDraw = False
55.0632 	EXP 	text_2: autoDraw = False
55.0632 	EXP 	text_feedback: text = 'Correct!'
55.0632 	EXP 	text_feedback: autoDraw = True
58.0500 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'math_eq': '38 + 26', 'CorrAns': np.int64(64), 'dstr1': np.int64(54), 'dstr2': np.int64(62), 'CorrAns_key': np.int64(1), 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
58.0602 	EXP 	text_feedback: autoDraw = False
58.0602 	EXP 	text_feedback: autoDraw = False
58.0602 	EXP 	text_equation: height = np.float64(0.1)
58.0602 	EXP 	text_equation: height = np.float64(0.1)
58.0602 	EXP 	text_equation: height = np.float64(0.1)
58.0602 	EXP 	text_equation: text = '38 + 26'
58.0602 	EXP 	text_opt1: height = np.float64(0.05)
58.0602 	EXP 	text_opt1: height = np.float64(0.05)
58.0602 	EXP 	text_opt1: height = np.float64(0.05)
58.0602 	EXP 	text_opt1: text = '1. 64'
58.0602 	EXP 	text_opt2: height = np.float64(0.05)
58.0602 	EXP 	text_opt2: height = np.float64(0.05)
58.0602 	EXP 	text_opt2: height = np.float64(0.05)
58.0602 	EXP 	text_opt2: text = '2. 54'
58.0602 	EXP 	text_opt3: height = np.float64(0.05)
58.0602 	EXP 	text_opt3: height = np.float64(0.05)
58.0602 	EXP 	text_opt3: height = np.float64(0.05)
58.0602 	EXP 	text_opt3: text = '3. 62'
58.0602 	EXP 	text_equation: autoDraw = True
58.0602 	EXP 	text_opt1: autoDraw = True
58.0602 	EXP 	text_opt2: autoDraw = True
58.0602 	EXP 	text_opt3: autoDraw = True
64.4222 	EXP 	Device response: <KeyPress from None: t=64.4150886000134, value=1, duration=None>
64.4233 	DATA 	Keypress: 1
64.4293 	EXP 	text_equation: autoDraw = False
64.4293 	EXP 	text_opt1: autoDraw = False
64.4293 	EXP 	text_opt2: autoDraw = False
64.4293 	EXP 	text_opt3: autoDraw = False
64.4293 	EXP 	text_2: autoDraw = True
64.5803 	EXP 	Device response: <KeyPress from None: t=64.4150886000134, value=1, duration=0.15944219997618347>
66.4216 	EXP 	text_2: autoDraw = False
66.4216 	EXP 	text_2: autoDraw = False
66.4216 	EXP 	text_feedback: text = 'Correct!'
66.4216 	EXP 	text_feedback: autoDraw = True
69.4087 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'math_eq': '108 / 2', 'CorrAns': np.int64(54), 'dstr1': np.int64(56), 'dstr2': np.int64(64), 'CorrAns_key': np.int64(2), 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
69.4177 	EXP 	text_feedback: autoDraw = False
69.4177 	EXP 	text_feedback: autoDraw = False
69.4177 	EXP 	text_equation: height = np.float64(0.1)
69.4177 	EXP 	text_equation: height = np.float64(0.1)
69.4177 	EXP 	text_equation: height = np.float64(0.1)
69.4177 	EXP 	text_equation: text = '108 / 2'
69.4177 	EXP 	text_opt1: height = np.float64(0.05)
69.4177 	EXP 	text_opt1: height = np.float64(0.05)
69.4177 	EXP 	text_opt1: height = np.float64(0.05)
69.4177 	EXP 	text_opt1: text = '1. 56'
69.4177 	EXP 	text_opt2: text = '2. 54'
69.4177 	EXP 	text_opt3: height = np.float64(0.05)
69.4177 	EXP 	text_opt3: height = np.float64(0.05)
69.4177 	EXP 	text_opt3: height = np.float64(0.05)
69.4177 	EXP 	text_opt3: text = '3. 64'
69.4177 	EXP 	text_equation: autoDraw = True
69.4177 	EXP 	text_opt1: autoDraw = True
69.4177 	EXP 	text_opt2: autoDraw = True
69.4177 	EXP 	text_opt3: autoDraw = True
71.5556 	EXP 	Device response: <KeyPress from None: t=71.55057789990678, value=2, duration=None>
71.5567 	DATA 	Keypress: 2
71.5632 	EXP 	text_equation: autoDraw = False
71.5632 	EXP 	text_opt1: autoDraw = False
71.5632 	EXP 	text_opt2: autoDraw = False
71.5632 	EXP 	text_opt3: autoDraw = False
71.5632 	EXP 	text_2: autoDraw = True
71.6636 	EXP 	Device response: <KeyPress from None: t=71.55057789990678, value=2, duration=0.11236500006634742>
73.5547 	EXP 	text_2: autoDraw = False
73.5547 	EXP 	text_2: autoDraw = False
73.5547 	EXP 	text_feedback: text = 'Correct!'
73.5547 	EXP 	text_feedback: autoDraw = True
76.5420 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'math_eq': '15 * 2', 'CorrAns': np.int64(30), 'dstr1': np.int64(27), 'dstr2': np.int64(26), 'CorrAns_key': np.int64(2), 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
76.5525 	EXP 	text_feedback: autoDraw = False
76.5525 	EXP 	text_feedback: autoDraw = False
76.5525 	EXP 	text_equation: height = np.float64(0.1)
76.5525 	EXP 	text_equation: height = np.float64(0.1)
76.5525 	EXP 	text_equation: height = np.float64(0.1)
76.5525 	EXP 	text_equation: text = '15 * 2'
76.5525 	EXP 	text_opt1: height = np.float64(0.05)
76.5525 	EXP 	text_opt1: height = np.float64(0.05)
76.5525 	EXP 	text_opt1: height = np.float64(0.05)
76.5525 	EXP 	text_opt1: text = '1. 27'
76.5525 	EXP 	text_opt2: height = np.float64(0.05)
76.5525 	EXP 	text_opt2: height = np.float64(0.05)
76.5525 	EXP 	text_opt2: height = np.float64(0.05)
76.5525 	EXP 	text_opt2: text = '2. 30'
76.5525 	EXP 	text_opt3: height = np.float64(0.05)
76.5525 	EXP 	text_opt3: height = np.float64(0.05)
76.5525 	EXP 	text_opt3: height = np.float64(0.05)
76.5525 	EXP 	text_opt3: text = '3. 26'
76.5525 	EXP 	text_equation: autoDraw = True
76.5525 	EXP 	text_opt1: autoDraw = True
76.5525 	EXP 	text_opt2: autoDraw = True
76.5525 	EXP 	text_opt3: autoDraw = True
77.9388 	EXP 	Device response: <KeyPress from None: t=77.93544069991913, value=2, duration=None>
77.9399 	DATA 	Keypress: 2
77.9465 	EXP 	text_equation: autoDraw = False
77.9465 	EXP 	text_opt1: autoDraw = False
77.9465 	EXP 	text_opt2: autoDraw = False
77.9465 	EXP 	text_opt3: autoDraw = False
77.9465 	EXP 	text_2: autoDraw = True
78.0804 	EXP 	Device response: <KeyPress from None: t=77.93544069991913, value=2, duration=0.1434245000127703>
79.9384 	EXP 	text_2: autoDraw = False
79.9384 	EXP 	text_2: autoDraw = False
79.9384 	EXP 	text_feedback: text = 'Correct!'
79.9384 	EXP 	text_feedback: autoDraw = True
