11.9037 	WARNING 	Requested an unavailable screen number - using first available.
11.9057 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [2560, 1440]. Using actual size
12.1050 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000152D74650F0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000152D7465090>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000152D7756C50>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=1, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.1050 	EXP 	window1: backgroundImage = ''
12.1051 	EXP 	window1: backgroundFit = 'none'
12.5406 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
12.5407 	EXP 	window1: recordFrameIntervals = False
12.6933 	EXP 	window1: recordFrameIntervals = True
13.5268 	EXP 	window1: recordFrameIntervals = False
13.5268 	EXP 	Screen (1) actual frame rate measured at 120.28Hz
16.5549 	EXP 	arithmetic_task: status = STARTED
16.6091 	EXP 	Created text_instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_instruction', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
