instruction_screen.started,instruction_screen.stopped,key_resp_inst.keys,key_resp_inst.rt,key_resp_inst.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,set_options.started,set_options.stopped,trial.started,trial.stopped,key_resp_eq.keys,key_resp_eq.corr,key_resp_eq.rt,key_resp_eq.duration,feedback.started,feedback.stopped,is_rest.started,is_rest.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,math_eq,CorrAns,dstr1,dstr2,CorrAns_key,Q1.started,Q1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,end_screen.started,end_screen.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.0004,1.1689,space,1.1493,,101,001,2024-08-15_10h47.27.156,arithmetic_task,2024.1.5,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101,001,2024-08-15_10h47.27.156,arithmetic_task,2024.1.5,MacIntel,59.88023952,1.1752,1.1755,1.1755,3.1875,2,0,1.9979,,3.1879,6.1899,6.1901,6.1904,0,0,0,0,1,42 - 9,33,31,23,2,,,,,,,,,,
,,,,,101,001,2024-08-15_10h47.27.156,arithmetic_task,2024.1.5,MacIntel,59.88023952,6.1923,6.1924,6.1924,7.107,1,0,0.9005,,7.1072,10.1099,10.1099,10.1099,0,1,1,1,1,11 * 3,33,31,38,1,,,,,,,,,,
,,,,,101,001,2024-08-15_10h47.27.156,arithmetic_task,2024.1.5,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,10.1113,18.0837,2,7.9551,,,,,,
,,,,,101,001,2024-08-15_10h47.27.156,arithmetic_task,2024.1.5,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0839,19.4003,space,1.3006,
